#--- Experiment --------------------------------------------------------------------------
#deoxy_wholebloodB
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	28.800000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
11-07-2025	17:27:50.634	11.160	196.377	20.107	188	0	OK	11-07-2025	17:27:50.634	11.160	28.800	OK	11-07-2025	17:27:50.634	11.160	1016	OK
11-07-2025	17:27:51.134	11.661	196.664	20.091	188	0	OK	11-07-2025	17:27:51.134	11.661	28.800	OK	11-07-2025	17:27:51.134	11.661	1016	OK
11-07-2025	17:27:51.634	12.161	196.341	20.109	188	0	OK	11-07-2025	17:27:51.634	12.161	28.800	OK	11-07-2025	17:27:51.634	12.161	1016	OK
11-07-2025	17:27:52.137	12.663	196.521	20.099	188	0	OK	11-07-2025	17:27:52.137	12.663	28.800	OK	11-07-2025	17:27:52.137	12.663	1016	OK
11-07-2025	17:27:52.636	13.162	197.133	20.065	188	0	OK	11-07-2025	17:27:52.636	13.162	28.800	OK	11-07-2025	17:27:52.636	13.162	1016	OK
11-07-2025	17:27:53.136	13.663	197.313	20.055	188	0	OK	11-07-2025	17:27:53.136	13.663	28.800	OK	11-07-2025	17:27:53.136	13.663	1016	OK
11-07-2025	17:27:53.635	14.161	196.862	20.080	188	0	OK	11-07-2025	17:27:53.635	14.161	28.800	OK	11-07-2025	17:27:53.635	14.161	1016	OK
11-07-2025	17:27:54.134	14.661	195.125	20.177	188	0	OK	11-07-2025	17:27:54.134	14.661	28.800	OK	11-07-2025	17:27:54.134	14.661	1016	OK
11-07-2025	17:27:54.634	15.161	195.929	20.132	189	0	OK	11-07-2025	17:27:54.634	15.161	28.800	OK	11-07-2025	17:27:54.634	15.161	1016	OK
11-07-2025	17:27:55.134	15.661	196.682	20.090	189	0	OK	11-07-2025	17:27:55.134	15.661	28.800	OK	11-07-2025	17:27:55.134	15.661	1016	OK
11-07-2025	17:27:55.637	16.163	197.259	20.058	189	-1	OK	11-07-2025	17:27:55.637	16.163	28.800	OK	11-07-2025	17:27:55.637	16.163	1016	OK
11-07-2025	17:27:56.135	16.661	196.898	20.078	189	0	OK	11-07-2025	17:27:56.135	16.661	28.800	OK	11-07-2025	17:27:56.135	16.661	1016	OK
11-07-2025	17:27:56.635	17.162	196.736	20.087	189	-1	OK	11-07-2025	17:27:56.635	17.162	28.800	OK	11-07-2025	17:27:56.635	17.162	1016	OK
11-07-2025	17:27:57.135	17.662	196.646	20.092	189	0	OK	11-07-2025	17:27:57.135	17.662	28.800	OK	11-07-2025	17:27:57.135	17.662	1016	OK
11-07-2025	17:27:57.638	18.164	196.054	20.125	189	0	OK	11-07-2025	17:27:57.638	18.164	28.800	OK	11-07-2025	17:27:57.638	18.164	1016	OK
11-07-2025	17:27:58.137	18.663	196.287	20.112	189	0	OK	11-07-2025	17:27:58.137	18.663	28.800	OK	11-07-2025	17:27:58.137	18.663	1016	OK
11-07-2025	17:27:58.637	19.163	196.916	20.077	189	0	OK	11-07-2025	17:27:58.637	19.163	28.800	OK	11-07-2025	17:27:58.637	19.163	1016	OK
11-07-2025	17:27:59.136	19.663	72.101	31.755	204	0	OK	11-07-2025	17:27:59.136	19.663	28.800	OK	11-07-2025	17:27:59.136	19.663	1016	OK
11-07-2025	17:27:59.640	20.167	27.947	41.417	273	0	OK	11-07-2025	17:27:59.640	20.167	28.800	OK	11-07-2025	17:27:59.640	20.167	1016	OK
11-07-2025	17:28:00.138	20.664	14.328	45.980	306	0	OK	11-07-2025	17:28:00.138	20.664	28.800	OK	11-07-2025	17:28:00.138	20.664	1016	OK
11-07-2025	17:28:00.642	21.168	8.084	48.470	323	0	OK	11-07-2025	17:28:00.642	21.168	28.800	OK	11-07-2025	17:28:00.642	21.168	1016	OK
11-07-2025	17:28:01.139	21.666	4.792	49.905	334	0	OK	11-07-2025	17:28:01.139	21.666	28.800	OK	11-07-2025	17:28:01.139	21.666	1016	OK
11-07-2025	17:28:01.644	22.170	2.699	50.865	342	0	OK	11-07-2025	17:28:01.644	22.170	28.800	OK	11-07-2025	17:28:01.644	22.170	1016	OK
11-07-2025	17:28:02.145	22.672	1.471	51.447	345	0	OK	11-07-2025	17:28:02.145	22.672	28.800	OK	11-07-2025	17:28:02.145	22.672	1016	OK
11-07-2025	17:28:02.645	23.172	0.635	51.851	347	0	OK	11-07-2025	17:28:02.645	23.172	28.800	OK	11-07-2025	17:28:02.645	23.172	1016	OK
11-07-2025	17:28:03.145	23.671	0.066	52.130	351	-1	OK	11-07-2025	17:28:03.145	23.671	28.800	OK	11-07-2025	17:28:03.145	23.671	1016	OK
11-07-2025	17:28:03.645	24.171	-0.327	52.325	352	0	OK	11-07-2025	17:28:03.645	24.171	28.800	OK	11-07-2025	17:28:03.645	24.171	1016	OK
11-07-2025	17:28:04.142	24.669	-0.536	52.429	353	0	OK	11-07-2025	17:28:04.142	24.669	28.800	OK	11-07-2025	17:28:04.142	24.669	1016	OK
11-07-2025	17:28:04.647	25.173	-0.726	52.524	355	0	OK	11-07-2025	17:28:04.647	25.173	28.800	OK	11-07-2025	17:28:04.647	25.173	1016	OK
11-07-2025	17:28:05.144	25.670	-0.907	52.615	355	0	OK	11-07-2025	17:28:05.144	25.670	28.800	OK	11-07-2025	17:28:05.144	25.670	1016	OK
11-07-2025	17:28:05.648	26.174	-1.038	52.681	357	0	OK	11-07-2025	17:28:05.648	26.174	28.800	OK	11-07-2025	17:28:05.648	26.174	1016	OK
11-07-2025	17:28:06.148	26.674	-1.062	52.693	358	0	OK	11-07-2025	17:28:06.148	26.674	28.800	OK	11-07-2025	17:28:06.148	26.674	1016	OK
11-07-2025	17:28:06.647	27.173	-1.224	52.775	358	-1	OK	11-07-2025	17:28:06.647	27.173	28.800	OK	11-07-2025	17:28:06.647	27.173	1016	OK
11-07-2025	17:28:07.148	27.674	-1.199	52.762	359	0	OK	11-07-2025	17:28:07.148	27.674	28.800	OK	11-07-2025	17:28:07.148	27.674	1016	OK
11-07-2025	17:28:07.707	28.233	-1.254	52.790	361	0	OK	11-07-2025	17:28:07.707	28.233	28.800	OK	11-07-2025	17:28:07.707	28.233	1016	OK
11-07-2025	17:28:08.151	28.678	-1.280	52.803	361	0	OK	11-07-2025	17:28:08.151	28.678	28.800	OK	11-07-2025	17:28:08.151	28.678	1016	OK
11-07-2025	17:28:08.710	29.237	-1.351	52.839	361	0	OK	11-07-2025	17:28:08.710	29.237	28.800	OK	11-07-2025	17:28:08.710	29.237	1016	OK
11-07-2025	17:28:09.155	29.681	-1.303	52.815	360	0	OK	11-07-2025	17:28:09.155	29.681	28.800	OK	11-07-2025	17:28:09.155	29.681	1016	OK
11-07-2025	17:28:09.707	30.233	-1.426	52.877	359	0	OK	11-07-2025	17:28:09.707	30.233	28.800	OK	11-07-2025	17:28:09.707	30.233	1016	OK
11-07-2025	17:28:10.152	30.679	-1.357	52.842	358	0	OK	11-07-2025	17:28:10.152	30.679	28.800	OK	11-07-2025	17:28:10.152	30.679	1016	OK
11-07-2025	17:28:10.708	31.235	-1.398	52.863	359	0	OK	11-07-2025	17:28:10.708	31.235	28.800	OK	11-07-2025	17:28:10.708	31.235	1016	OK
11-07-2025	17:28:11.153	31.679	-1.497	52.913	360	0	OK	11-07-2025	17:28:11.153	31.679	28.800	OK	11-07-2025	17:28:11.153	31.679	1016	OK
11-07-2025	17:28:11.711	32.238	-1.434	52.881	360	0	OK	11-07-2025	17:28:11.711	32.238	28.800	OK	11-07-2025	17:28:11.711	32.238	1016	OK
11-07-2025	17:28:12.156	32.682	-1.416	52.872	360	0	OK	11-07-2025	17:28:12.156	32.682	28.800	OK	11-07-2025	17:28:12.156	32.682	1016	OK
11-07-2025	17:28:12.710	33.236	-1.501	52.915	361	0	OK	11-07-2025	17:28:12.710	33.236	28.800	OK	11-07-2025	17:28:12.710	33.236	1016	OK
11-07-2025	17:28:13.155	33.681	-1.426	52.877	362	0	OK	11-07-2025	17:28:13.155	33.681	28.800	OK	11-07-2025	17:28:13.155	33.681	1016	OK
11-07-2025	17:28:13.712	34.239	-1.481	52.905	362	0	OK	11-07-2025	17:28:13.712	34.239	28.800	OK	11-07-2025	17:28:13.712	34.239	1016	OK
11-07-2025	17:28:14.155	34.682	-1.447	52.888	362	0	OK	11-07-2025	17:28:14.155	34.682	28.800	OK	11-07-2025	17:28:14.155	34.682	1016	OK
11-07-2025	17:28:14.712	35.238	-1.432	52.880	362	0	OK	11-07-2025	17:28:14.712	35.238	28.800	OK	11-07-2025	17:28:14.712	35.238	1016	OK
11-07-2025	17:28:15.157	35.683	-1.536	52.933	358	0	OK	11-07-2025	17:28:15.157	35.683	28.800	OK	11-07-2025	17:28:15.157	35.683	1016	OK
11-07-2025	17:28:15.710	36.236	-1.561	52.946	466	0	OK	11-07-2025	17:28:15.710	36.236	28.800	OK	11-07-2025	17:28:15.710	36.236	1016	OK
11-07-2025	17:28:16.159	36.686	-1.579	52.955	355	0	OK	11-07-2025	17:28:16.159	36.686	28.800	OK	11-07-2025	17:28:16.159	36.686	1016	OK
11-07-2025	17:28:16.710	37.237	-1.428	52.878	340	0	OK	11-07-2025	17:28:16.710	37.237	28.800	OK	11-07-2025	17:28:16.710	37.237	1016	OK
11-07-2025	17:28:17.158	37.685	-1.459	52.894	336	0	OK	11-07-2025	17:28:17.158	37.685	28.800	OK	11-07-2025	17:28:17.158	37.685	1016	OK
11-07-2025	17:28:17.711	38.237	-0.125	52.225	473	-1	OK	11-07-2025	17:28:17.711	38.237	28.800	OK	11-07-2025	17:28:17.711	38.237	1016	OK
