nm	musp[cm-1]
450.0	80.40444774563193
451.0008703220191	80.06572148297697
452.0017406440383	79.73016490343953
453.00261096605743	79.3977382456694
454.0034812880766	79.06840234732913
455.00435161009574	78.74211863468962
456.00522193211486	78.41884911242911
457.00609225413405	78.09855635363185
458.00696257615317	77.7812034899817
459.0078328981723	77.46675420214645
460.0087032201915	77.15517271034891
461.0095735422106	76.84642376512078
462.0104438642298	76.54047263823502
463.0113141862489	76.23728511381337
464.01218450826804	75.93682747960469
465.0130548302872	75.63906651843105
466.01392515230634	75.34396949979778
467.0147954743255	75.05150417166347
468.01566579634465	74.76163875236765
469.0165361183638	74.47434192271162
470.01740644038296	74.18958281818985
471.0182767624021	73.90733102136892
472.0191470844212	73.62755655441005
473.0200174064404	73.35022987173326
474.0208877284595	73.0753218528195
475.0217580504787	72.80280379514791
476.0226283724978	72.53264740726581
477.02349869451695	72.26482480198807
478.0243690165361	71.99930848972365
479.02523933855525	71.73607137192656
480.02610966057443	71.47508673466822
481.02697998259356	71.21632824232961
482.0278503046127	70.95976993140972
483.02872062663187	70.70538620444873
484.029590948651	70.453151824063
485.0304612706701	70.20304190708998
486.0313315926893	69.95503191884055
487.0322019147084	69.70909766745663
488.0330722367276	69.46521529837196
489.03394255874673	69.22336128887402
490.0348128807659	68.98351244276486
491.03568320278504	68.7456458851191
492.03655352480416	68.50973905713663
493.03742384682334	68.2757697110889
494.03829416884247	68.04371590535614
495.0391644908616	67.81355599955415
496.0400348128808	67.58526864974861
497.0409051348999	67.35883280375548
498.041775456919	67.13422769652522
499.0426457789382	66.91143284560992
500.04351610095733	66.69042804671096
501.0443864229765	66.47119336930605
502.04525674499564	66.25370915235398
503.0461270670148	66.03795600007534
504.04699738903395	65.82391477780813
505.0478677110531	65.61156660793631
506.04873803307225	65.40089286589028
507.0496083550914	65.19187517621761
508.0504786771105	64.9844954087226
509.0513489991297	64.77873567467367
510.0522193211488	64.57457832307698
511.053089643168	64.37200593701485
512.0539599651871	64.17100133004826
513.0548302872063	63.97154754268149
514.0557006092254	63.77362783888855
515.0565709312446	63.57722570269901
516.0574412532637	63.38232483484357
517.0583115752829	63.18890914945687
518.059181897302	62.99696277083739
519.0600522193212	62.806470030262595
520.0609225413402	62.61741546285919
521.0617928633594	62.42978380452629
522.0626631853786	62.243559988911585
523.0635335073978	62.05872914443882
524.0644038294168	61.87527659138574
525.065274151436	61.69318783901174
526.0661444734552	61.51244858273414
527.0670147954743	61.333044701352144
528.0678851174935	61.15496225431759
529.0687554395126	60.97818747905184
530.0696257615318	60.80270678830744
531.0704960835509	60.628506767574414
532.0713664055701	60.455574172529595
533.0722367275891	60.283895926528814
534.0731070496083	60.11345911814087
535.0739773716275	59.944250998722424
536.0748476936467	59.776258980033404
537.0757180156658	59.609470631891604
538.0765883376849	59.44387367986645
539.0774586597041	59.27945600301058
540.0783289817232	59.11620563162908
541.0791993037424	58.95411074508505
542.0800696257616	58.79315966964168
543.0809399477807	58.63334087633928
544.0818102697998	58.474642978907276
545.082680591819	58.317054731710186
546.083550913838	58.16056502772717
547.0844212358572	58.00516289656439
548.0852915578764	57.850837502499644
549.0861618798956	57.69757814255871
550.0870322019147	57.545374244622785
551.0879025239338	57.394215365566495
552.088772845953	57.24409118942589
553.0896431679721	57.094991525596015
554.0905134899913	56.94690630705718
555.0913838120105	56.799825588630014
556.0922541340296	56.65373954525808
557.0931244560487	56.50863847031808
558.0939947780679	56.36451277395704
559.0948651000871	56.22135298145582
560.0957354221061	56.079149731618756
561.0966057441253	55.937893775188556
562.0974760661445	55.79757597328671
563.0983463881636	55.658187295878086
564.0992167101828	55.51971882026
565.1000870322019	55.38216172957493
566.100957354221	55.245507311346735
567.1018276762402	55.1097469560396
568.1026979982594	54.9748721556397
569.1035683202786	54.84087450225906
570.1044386422976	54.70774568676095
571.1053089643168	54.57547749740693
572.106179286336	54.44406181852467
573.107049608355	54.31349062919683
574.1079199303742	54.183756001969556
575.1087902523934	54.05485010158178
576.1096605744125	53.92676518371337
577.1105308964317	53.79949359375296
578.1114012184509	53.673027765584706
579.1122715404699	53.54736022039343
580.1131418624891	53.42248356548827
581.1140121845083	53.29839049314427
582.1148825065275	53.17507377946157
583.1157528285465	53.05252628324207
584.1166231505657	52.930740944883034
585.1174934725848	52.80971078528774
586.118363794604	52.68942890479232
587.1192341166231	52.56988848210906
588.1201044386423	52.45108277328563
589.1209747606615	52.333005110679835
590.1218450826806	52.21564890195
