nm	mua[cm-1]
1308.0	0.1288
1310.0	0.1324
1312.0	0.1206
1314.0	0.1221
1316.0	0.1208
1318.0	0.1144
1320.0	0.1221
1322.0	0.1127
1324.0	0.1115
1326.0	0.1163
1328.0	0.1099
1330.0	0.1117
1332.0	0.1136
1334.0	0.1093
1336.0	0.1159
1338.0	0.1154
1340.0	0.1142
1342.0	0.1234
1344.0	0.1208
1346.0	0.1283
1348.0	0.1391
1350.0	0.1403
1352.0	0.1581
1354.0	0.1724
1356.0	0.1926999999999999
1358.0	0.2268
1360.0	0.2561
1362.0	0.2853
1364.0	0.3046
1366.0	0.3232
1368.0	0.3549
1370.0	0.4013
1372.0	0.4482
1374.0	0.5052
1376.0	0.5700999999999999
1378.0	0.6356
1380.0	0.7047000000000001
1382.0	0.7657
1384.0	0.8338
1386.0	0.9149
1388.0	1.022
1390.0	1.131
1392.0	1.24
1394.0	1.293
1396.0	1.272
1398.0	1.122
1400.0	1.012
1402.0	0.978
1404.0	0.9735
1406.0	0.9864
1408.0	1.038
1410.0	1.081
1412.0	1.142
1414.0	1.187
1416.0	1.199
1418.0	1.167
1420.0	1.111
1422.0	1.073
1424.0	1.069
1426.0	1.039
1428.0	1.019
1430.0	0.9999
1432.0	0.983
1434.0	0.961
1436.0	0.9388
1438.0	0.9183
1440.0	0.8792
1442.0	0.8326
1444.0	0.7898
1446.0	0.7481
1448.0	0.7135
1450.0	0.6845999999999999
1452.0	0.6676
1454.0	0.6172
1456.0	0.5843
1458.0	0.5578000000000001
1460.0	0.5333
1462.0	0.5104
1464.0	0.4969
1466.0	0.4659
1468.0	0.4392
1470.0	0.4265
1472.0	0.3998
1474.0	0.3927
1476.0	0.3621
1478.0	0.3413
1480.0	0.3359
1482.0	0.3211
1484.0	0.3069
1486.0	0.2953
1488.0	0.2758
1490.0	0.2734999999999999
1492.0	0.2612
1494.0	0.2501
1496.0	0.2426
1498.0	0.239
1500.0	0.2297
1502.0	0.2243
1504.0	0.2199999999999999
1506.0	0.2135
1508.0	0.21
1510.0	0.2102
1512.0	0.2111
1514.0	0.2108
1516.0	0.2096
1518.0	0.2068
1520.0	0.2058
1522.0	0.2061
1524.0	0.2072
1526.0	0.2135
1528.0	0.2071
1530.0	0.2068
1532.0	0.213
1534.0	0.2138
1536.0	0.2213
1538.0	0.2216
1540.0	0.2219
1542.0	0.2208999999999999
1544.0	0.2208999999999999
1546.0	0.2069
1548.0	0.1839
1550.0	0.1747
1552.0	0.1658
1554.0	0.164
1556.0	0.1651
1558.0	0.1646
1560.0	0.1575
1562.0	0.1528
1564.0	0.1523
1566.0	0.1406
1568.0	0.1433
1570.0	0.1432
1572.0	0.143
1574.0	0.1427999999999999
1576.0	0.1313
1578.0	0.1251
1580.0	0.1247
1582.0	0.1196
1584.0	0.1252
1586.0	0.1255
1588.0	0.1245
1590.0	0.1233
1592.0	0.1298
1594.0	0.1324
1596.0	0.1301
1598.0	0.1282
