nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
450.0,33.46,0.6382789358893168,43.304999999999964,19.762454722697434,184.30502653865292,0.8661000000000001,0.395249094453949,0.98
452.0,32.485,0.8807130949154529,75.72499999999994,18.61491337610786,184.3788125859099,1.5145,0.37229826752215756,0.98
454.0,32.35,0.6150967403587825,80.74999999999993,10.653938238979979,184.45262817322262,1.615,0.2130787647795998,0.98
456.0,33.13,0.5729921465430402,77.04999999999993,11.258641125819754,184.5264733124175,1.541,0.22517282251639528,0.98
458.0,32.085,1.0432268316249451,101.42499999999991,21.812599888341783,184.60034801532547,2.0285,0.4362519977668361,0.98
460.0,31.76,0.8801437730419327,122.44999999999989,18.169516408826393,184.6742522937823,2.449,0.36339032817652817,0.98
462.0,32.265,0.48554093545240856,119.32499999999989,10.45720445434629,184.7481861596285,2.3865,0.20914408908692597,0.98
464.0,34.464999999999996,1.7513566170257844,58.95999999999996,42.53167253647565,184.82214962470934,1.1792000000000002,0.8506334507295137,0.98
466.0,33.11,1.6136468015027337,119.7499999999999,34.60330585363193,184.89614270087472,2.395,0.6920661170726392,0.98
468.0,33.849999999999994,1.7521483955418842,96.79999999999991,47.71569972241836,184.9701653999794,1.936,0.9543139944483682,0.98
470.0,32.94,1.3755978292201176,120.5499999999999,42.24984333988583,185.0442177338829,2.411,0.8449968667977173,0.98
472.0,33.620000000000005,1.450897653178886,104.4499999999999,24.222935412538234,185.11829971444934,2.089,0.48445870825076515,0.98
474.0,35.205,1.1610205639867024,93.42499999999993,22.304354255391456,185.19241135354773,1.8685,0.44608708510782946,0.98
476.0,34.36,1.2667817491580784,112.3499999999999,20.56001945524369,185.26655266305184,2.247,0.4112003891048742,0.98
478.0,35.45,0.4484076134000199,102.84999999999991,8.473433874920655,185.34072365484008,2.057,0.16946867749841327,0.98
480.0,35.64,0.8756274536011305,107.5749999999999,21.617975737797448,185.41492434079564,2.1515,0.4323595147559493,0.98
482.0,35.79,0.8037879073486982,98.37499999999991,18.675430885256688,185.4891547328066,1.9675000000000002,0.37350861770513416,0.98
484.0,36.06999999999999,0.8133995020898394,100.3999999999999,11.670334988765305,185.56341484276564,2.008,0.23340669977530634,0.98
486.0,37.795,1.0734028833574094,84.92499999999993,16.663141163583163,185.6377046825703,1.6985000000000001,0.33326282327166357,0.98
488.0,37.675,0.7130606955621361,95.39999999999992,16.33630287631403,185.71202426412285,1.908,0.3267260575262809,0.98
490.0,38.345,0.8806578980133725,89.94999999999993,15.482097636374142,185.78637359933026,1.799,0.3096419527274831,0.98
492.0,37.96,1.1019364772980342,98.3999999999999,14.58748093400637,185.86075270010437,1.968,0.2917496186801277,0.98
