nm	mua[cm-1]	mua_std[cm-1]
450.0	0.1548	0.0047113993622508
452.0	0.1565	0.0061436105522147
454.0	0.1397	0.0086741136096768
456.0	0.1427999999999999	0.0065515807158687
458.0	0.1345	0.0171295787787033
460.0	0.133	0.0072628430307207
462.0	0.1314	0.0077006493232713
464.0	0.1251	0.0050607421502296
466.0	0.1176	0.0048152535412651
468.0	0.114	0.0072128143853855
470.0	0.1115	0.0056425849955582
472.0	0.1038999999999999	0.0042406221882183
474.0	0.09346	0.0062744646124461
476.0	0.08842	0.004417072378291
478.0	0.08499	0.0050371643502429
480.0	0.07195	0.0069480683877598
482.0	0.07138	0.0057205127975266
484.0	0.06159	0.0058373036224139
486.0	0.0558	0.0039841073167161
488.0	0.04929	0.0053269190595189
490.0	0.04109	0.0042639143321716
492.0	0.04188	0.0045500356802291
494.0	0.0367	0.0027159083240587
496.0	0.0304	0.0059869506242976
498.0	0.03191	0.0034793755648086
500.0	0.02598	0.0042196263950236
502.0	0.0233	0.0059114248037065
504.0	0.02321	0.0033986631358684
506.0	0.01776	0.0026133408919013
508.0	0.0113499999999999	0.0032578745551791
510.0	0.01668	0.0031548297287308
512.0	0.01277	0.0040251799898411
514.0	0.01317	0.0040057516426036
516.0	0.00895	0.004315574467861
518.0	0.008708	0.0040773261663333
520.0	0.0084125	0.0041737630122937
522.0	0.0107599999999999	0.0044973068093034
524.0	0.007442	0.0037411135036127
526.0	0.0064899999999999	0.0030759468802104
528.0	0.006022	0.0031692782564278
530.0	0.008699	0.0024213188070619
532.0	0.0039369999999999	0.0018073983444471
534.0	0.004319	0.0017044994703561
536.0	0.0047775	0.0025091688084652
538.0	0.002851	0.0016023611816085
540.0	0.003364	0.0021348386310626
542.0	NaN	0.0011216408608519
544.0	NaN	0.0005329295332296
546.0	NaN	0.000657599998889
548.0	NaN	0.0023207529463954
550.0	NaN	0.0014833190982831
552.0	NaN	0.0018958355430632
554.0	NaN	2.517000000000001e-13
556.0	NaN	0.0012323846148998
558.0	NaN	8.885188166268625e-13
560.0	NaN	0.0004919024285296
562.0	NaN	1.5257190415923734e-12
564.0	NaN	1.283269426591505e-12
566.0	NaN	1.1586202180179665e-12
568.0	NaN	2.1084644228021082e-13
570.0	NaN	3.4047861013835785e-05
572.0	NaN	5.317805050958525e-13
574.0	NaN	8.400371001330833e-13
576.0	NaN	8.503195046569259e-13
578.0	NaN	2.1916027298089684e-12
580.0	NaN	3.167823200337063e-12
582.0	NaN	5.835672313190555e-13
584.0	NaN	1.3209865132404894e-12
586.0	NaN	9.774515735287094e-13
588.0	NaN	9.508706780630057e-13
590.0	NaN	1.1538687722586785e-12
592.0	NaN	5.186124596640058e-12
594.0	NaN	1.7857709210310264e-12
596.0	NaN	1.5687874770545773e-12
598.0	NaN	3.030816760464117e-12
600.0	NaN	1.530139159974964e-12
602.0	NaN	1.2230044380768024e-12
604.0	NaN	1.0902892574908737e-12
606.0	NaN	0.0004503561848252
608.0	NaN	8.081128045625556e-13
610.0	NaN	1.6547462349377974e-12
612.0	NaN	1.4219884314521245e-12
614.0	NaN	3.892076395276263e-13
616.0	NaN	7.17114945671977e-13
618.0	NaN	3.013801758576698e-13
620.0	NaN	5.473940853920714e-13
622.0	NaN	1.3077278004233145e-13
624.0	NaN	1.615053382576387e-12
626.0	NaN	5.654574554089379e-13
628.0	NaN	3.292508381158657e-13
630.0	NaN	5.400788381602925e-13
632.0	NaN	5.16837169715956e-13
634.0	NaN	1.0372539093683862e-12
636.0	NaN	4.4813246708485154e-13
638.0	NaN	6.791537083693475e-13
640.0	NaN	9.9911403597137e-13
642.0	NaN	2.946574998574145e-13
644.0	NaN	5.200199056019128e-13
646.0	NaN	0.0009354217700788
648.0	NaN	2.1136880864183028e-12
650.0	NaN	0.0009864445118885
652.0	NaN	5.230431199300135e-13
654.0	NaN	0.0003706655346383
656.0	NaN	5.550190797521192e-13
658.0	NaN	0.0011497116182235
660.0	NaN	0.0013965590801275
662.0	NaN	2.490995160350355e-13
664.0	NaN	6.604420198624557e-13
666.0	NaN	0.0003479325213746
668.0	NaN	8.451236728432116e-13
670.0	NaN	2.624594437086171e-13
672.0	NaN	3.8654035721396797e-13
674.0	NaN	0.0005927765167132
676.0	NaN	0.0006207999995205
678.0	NaN	0.0004919349547285
680.0	NaN	0.0013301514713747
682.0	NaN	4.611001843417545e-13
684.0	NaN	0.0011810254591827
686.0	NaN	0.000983645094976
688.0	NaN	3.044754268501081e-13
690.0	NaN	0.0009726895699071
692.0	NaN	2.8595798321303305e-13
694.0	NaN	3.1689956980682385e-13
