nm	mua[cm-1]	mua_std[cm-1]
250		
252		
254		
256		
258		
260	2579.4871726987662	119.36039891763467
262	2477.072158495413	35.798340429602824
264	2575.2404315451545	29.64744865170333
266	2651.0392934291012	28.145602514512543
268	2610.919034415075	28.661742172728815
270	2648.485327150781	27.923638500125044
272	2583.087977105096	325.625551822949
274	2450.494419968954	9.749268018651133
276	2460.382405346947	14.317218923490517
278	2489.967887392216	5.040643217073585
280	2502.643031211999	8.660254037844355
282	2443.243203546576	2.4262464205016867e-13
284	2451.3033468625017	12.289173820347242
286	2337.9135566615264	35.799593349240794
288	2301.4939790021103	33.22709712479065
290	2317.087150595584	2.1218689171462668e-13
292	2280.3284457557643	8.239369589104816
294	2202.3284720119373	4.0703193977868475
296	2186.178599919524	71.10195781126414
298	2186.385275663232	3.858122651930661
300	2199.494249981752	10.627594667678032
302	2107.4889567836	9.044947426633744
304	2121.783620691581	3.6020525644131385
306	2097.978777150154	3.5317304969950953
308	2038.675729434802	98.0252849253727
310	2031.3959090090718	21.201466512510343
312	2002.348179732295	9.452119565867605
314	1969.1265311803559	2.321444944910619
316	1958.6065874740457	3.792380230188829
318	1943.8432077828377	18.18649584902055
320	1908.5901851984936	38.38975964144635
322	1905.9406039712542	6.1905998445428425
324	1858.4802754129732	14.936951918483912
326	1843.9518482355907	7.450728458225292
328	1827.7487500113482	5.202918797684848
330	1814.8949883033902	7.356277235188501
332	1779.8111079498256	6.086970091648344
334	1772.582264085942	2.682253309909008
336	1742.069675528811	13.621412221630637
338	1712.9692942292475	6.836785873991355
340	1705.2209135595438	4.57407904616693
342	1677.5343769807355	2.493304378429966
344	1658.1592610821838	38.8832395881761
346	1647.9827077724622	2.9546237532658477e-13
348	1623.0936922458932	2.387284104273853
350	1601.2422049004078	2.3426298692297984
352	1581.9094845311977	9.697800043672013
354	1579.9117140076341	9.39757876501574
356	1552.5371736729169	8.856129137968347
358	1535.5273556460293	4.53981769320316
360	1519.4304682841707	2.1650635094611275
362	1502.40985773298	9.428367077071139
364	1477.1365211415903	3.7087192690540753
366	1463.757370819558	4.677142843638394
368	1441.953623170168	4.5886148947607355
370	1430.1099594630618	3.493836392950083
372	1413.368644687998	13.173484362477552
374	1397.8344789099112	7.872683673031463
376	1382.7651100684404	12.483356626776255
378	1366.885906309567	18.374920378718876
380	1344.536252371408	6.361297658244826
382	1333.6111777500823	1.86071743898824
384	1321.5302249311144	3.1274037750442836
386	1305.4421402416035	6.142978611723498
388	1288.8842325424441	2.3096576760067985e-13
390	1275.093414664107	6.772941903754354
392	1263.0324538568225	2.8463772012495947
394	1243.4307666776945	5.601306406027744
396	1233.216221287377	3.5891395122322476
398	1213.5043537462875	3.191460978343597
400	1207.4492440697402	6.812900294591705
402	1191.351864478671	3.8027317407015815
404	1180.8544754711754	2.5761515175866583
406	1165.35464356912	5.762799779171723
408	1155.907681081539	3.646158054021281
410	1140.199827883024	5.57122552520036
412	1129.8436915180216	11.09039669109398
414	1118.7450846718348	3.143681260736004
416	1102.3094184997128	7.1401079671726215
418	1088.0921113263112	1.9903762336366355
420	1081.185159661742	3.364999395325348
422	1069.1213338390996	4.223637526076197
424	1058.1583911032853	2.4165864884454615
426	1042.8249538504858	2.899508285470461
428	1035.1857912523515	8.564410288309176
430	1024.0080381888056	7.9349529790317215
432	1012.4386765009724	6.070820778987892
434	1001.6132731897846	1.8110431135870608
436	991.4002784263492	2.723947305585462
438	979.0817924340711	3.368497390025332
440	970.0338060519539	2.9922846456521364
442	958.2132345008392	9.023275205152638
444	948.0136431180504	7.045800957743425
446	937.7855022132912	5.290440553180368
448	928.047368912231	3.4766413936359273
450	918.0304691105225	4.088549040471553
452	905.6852339135455	5.888314170133892
454	897.9088319381001	4.384568364461081
456	889.4692746456813	4.80767117553421
