nm	musp[cm-1]	musp_std[cm-1]
1174.0	5.938	0.5333337037035751
1176.0	5.908	0.5350858936472226
1178.0	5.899	0.5354365012899105
1180.0	5.888	0.5330728762167745
1182.0	5.878	0.5286020931092741
1184.0	5.854	0.5246817965722852
1186.0	5.823	0.5286156857395325
1188.0	5.81	0.5274609575394135
1190.0	5.789	0.5273059411343246
1192.0	5.77	0.5260358622708737
1194.0	5.743	0.5219042057696031
1196.0	5.73	0.5234263422894088
1198.0	5.708	0.519152609642642
1200.0	5.689	0.5154791610066296
1202.0	5.669	0.5157286347405563
1204.0	5.663	0.5176856618107599
1206.0	5.632000000000001	0.517397118060951
1208.0	5.617	0.5119936583326394
1210.0	5.603	0.5153900356903389
1212.0	5.5920000000000005	0.5174816749901557
1214.0	5.563000000000001	0.5135447616539597
1216.0	5.564	0.5116198675666229
1218.0	5.536	0.516346782695506
1220.0	5.542	0.5160432798386846
1222.0	5.534	0.514117246559456
1224.0	5.542	0.5247288776708676
1226.0	5.533	0.5220162714459398
1228.0	5.537	0.5206422197513898
1230.0	5.534	0.5200384126363016
1232.0	5.522	0.5163865907545541
1234.0	5.522	0.5191564620601049
1236.0	5.5120000000000005	0.515644795916293
1238.0	5.506	0.518082242386808
1240.0	5.488	0.5179849847673622
1242.0	5.496	0.514307085093894
1244.0	5.461	0.5194850251528186
1246.0	5.467	0.5150601067644891
1248.0	5.445	0.513396051964601
1250.0	5.44	0.5214902671818835
1252.0	5.421	0.5205877257935629
1254.0	5.427999999999999	0.5132712324148815
1256.0	5.4110000000000005	0.5088372365829107
1258.0	5.385999999999999	0.5136723507749054
1260.0	5.377	0.5096219610749491
1262.0	5.366	0.5109867964760338
1264.0	5.345	0.5108222130382875
1266.0	5.331	0.5132021477395086
1268.0	5.3180000000000005	0.5141245945930151
1270.0	5.315	0.512049573217378
1272.0	5.3100000000000005	0.5129150773210023
1274.0	5.303	0.5137225796953923
1276.0	5.28	0.5130944850778304
1278.0	5.271	0.5148621774109992
1280.0	5.258000000000001	0.516901452030376
1282.0	5.238	0.5144664982073935
1284.0	5.237	0.5157042170723184
1286.0	5.223	0.5125051761256229
1288.0	5.198	0.5132920858849266
1290.0	5.208	0.5170031162596822
1292.0	5.193	0.5177262253782828
1294.0	5.1770000000000005	0.5127931742000599
1296.0	5.158	0.5105096461041969
1298.0	5.154	0.5112322320254545
1300.0	5.144	0.5131764791623171
1302.0	5.126	0.5145435469699287
1304.0	5.118	0.5155562260532041
1306.0	5.119	0.5125145947936931
1308.0	5.101	0.5137232285536206
1310.0	5.083	0.5155947542569493
1312.0	5.072	0.5125638051218476
1314.0	5.057	0.5106666183154411
1316.0	5.047000000000001	0.5117354881934058
1318.0	5.048	0.5111933750222775
1320.0	5.038	0.5128760108146372
1322.0	5.021	0.5089806321959779
