nm	mua[cm-1]	mua_std[cm-1]
450.0	156.1	27.59833328300823
452.0	163.79999999999998	19.50132632399811
454.0	134.3	15.45647013828844
456.0	116.3	13.59515472875411
458.0	97.72999999999999	11.748542961933401
460.0	85.33000000000001	9.22099831235985
462.0	75.92	8.68730590865875
464.0	72.66	7.82885940007692
466.0	70.22	7.62808990216788
468.0	66.42000000000002	8.435712444390479
470.0	62.91	7.138764460653629
472.0	60.24	7.08923301150117
474.0	63.86999999999999	6.45847782395117
476.0	60.51	7.14390182836615
478.0	60.949999999999996	6.66674629582073
480.0	60.35	7.57842861330194
482.0	61.519999999999996	6.32298237960849
484.0	61.96	7.00469701321288
486.0	63.6	6.87515835956785
488.0	64.33	6.4717093740542895
490.0	65.53999999999999	7.4827832017535
492.0	67.30999999999999	7.7503841402209
494.0	70.63	8.31743149455807
496.0	72.30000000000001	8.36527537495123
498.0	72.53	7.911827994984611
500.0	75.92999999999999	8.69824602725269
502.0	81.54	9.36650889546841
504.0	81.01	9.40327418679784
506.0	88.11	10.688594937053
508.0	86.3	9.804772080755141
510.0	92.36999999999999	10.918185644958491
512.0	95.38	11.44253802891692
514.0	100.6	12.19807908374647
516.0	103.64999999999999	10.96633940747777
518.0	105.69999999999999	8.49693534187954
520.0	111.9	13.89664743297977
522.0	112.6	13.495190089641401
524.0	117.49999999999999	14.46275250000992
526.0	122.6	13.11315173547153
528.0	128.55	15.81808335221116
530.0	132.6	16.31851246221884
532.0	138.0	15.522081046045342
534.0	145.15	5.02014691020093
536.0	153.79999999999998	17.37245584890697
538.0	163.2	18.752266529675822
540.0	170.4	17.78794799154754
542.0	157.65	24.15538242297149
544.0	191.0	5.01663898109748
546.0	193.9	22.278072178714208
548.0	197.8	1.21720992437623
550.0	175.2	25.6
552.0	206.55	6.05000000000002
554.0	153.5	0.0
556.0	211.10000000000002	2.6981475126464103
558.0	204.15	26.73308915100452
560.0	174.25	25.50564752276553
562.0	197.4	24.16186159126724
564.0	200.59999999999997	0.0
566.0	195.1	21.00780807223828
568.0	161.20000000000002	23.50000000000001
570.0	132.9	0.0
572.0	171.0	20.11546357904783
574.0	166.0	19.168920157379752
576.0	158.5	18.827838431429132
578.0	115.6	19.56396914966105
580.0	146.0	2.49933324442073
582.0	142.05	2.33706546763242
584.0	136.85	13.45429505977758
586.0	98.14	16.42067260768841
588.0	121.0	11.22458858439314
590.0	113.79999999999998	12.89343180357616
592.0	103.1	11.80058317479717
594.0	96.08	11.28119319930298
596.0	85.35	6.883055206780759
598.0	74.495	7.23315759195111
600.0	68.34	1.23915854065929
600.0	46.89	0.0
602.0	45.96	0.6251044357189877
604.0	43.85	1.1722730057456727
606.0	41.415000000000006	0.3042294455761224
608.0	39.28	0.0
610.0	33.42	0.3034615113797613
612.0	31.0	1.311441954491314
614.0	28.475	1.3613297726855165
616.0	28.935	0.9358552238460808
618.0	27.44	2.1594472081757305
620.0	25.81	0.9962051452176024
622.0	24.02	0.945223371601772
624.0	23.730000000000004	0.7760695526931096
626.0	22.770000000000003	0.7212181053991611
628.0	21.98	0.762592435198659
630.0	21.27	0.4623365679251613
632.0	20.55	0.6147226615452571
634.0	19.975	0.5979848973845404
