nm	mua[cm-1]	mua_std[cm-1]
250	16.52330923198419	0.18758020549041296
252	16.466087230651926	0.04760038594671224
254	16.697111899002802	0.048015481669539
256	17.01981617675237	0.21000383477991022
258	17.393168440923585	2.014429563719286e-15
260	17.96358468769121	0.04056325076273775
262	18.55564238023118	0.2820980318413999
264	19.04145700038944	1.4313052163268617e-15
266	19.737800930848405	0.04384938753338914
268	20.046888160437657	0.046065181052363596
270	20.708710097457864	0.43301270189221885
272	20.843900188017084	0.3685214484189104
274	20.985029125208	0.45580284409707345
276	20.909009419734726	0.054811734416736424
278	20.68484870392324	0.07448973049959663
280	20.373499177442703	2.7470895519765205e-15
282	19.720001242412412	0.06557184444381325
284	18.81405290530166	0.39323429686412514
286	17.88802238908109	2.014429563719286e-15
288	16.67924227233694	0.19750829452377747
290	15.570401849889413	0.22310804665968373
292	14.334416158813454	0.0
294	13.144737838270965	0.024957504431827666
296	12.17047135441439	0.07970862550196371
298	11.320308415162229	0.020281625381368875
300	10.693691361562713	0.026949479027219843
302	10.277707320676766	0.05475440513315836
304	10.039844459840765	0.051696871642939346
306	9.960901566072405	0.06772694076831551
308	10.091160575715785	0.05186775993448563
310	10.330679248702936	0.05724663426091509
312	10.715476643086356	0.026098981912365343
314	11.096795231632193	0.018908851611014216
316	11.584769886380982	0.02939156879255464
318	12.128805225040166	0.07482617074178227
320	12.688426816756355	0.08815067074997578
322	13.249040644908726	0.033832604112919794
324	13.819663515091472	0.03616115392025785
326	14.4043877163976	0.10971647521213881
328	14.949535734199406	0.12179743436827603
330	15.505677049209163	0.028964060327239163
332	16.01561131212598	0.0
334	16.304523906855874	0.04540668362329029
336	16.788781199956777	0.03402850309565623
338	16.91085423034852	0.03324473718942112
340	17.25828085299231	0.05142497808306498
342	17.26076208466456	0.2192275725608449
344	17.431871578669558	0.052357092101205684
346	17.219353684669368	0.03443440969321873
348	17.24497445860734	0.21688837479633213
350	16.871392709097158	0.03305440472459737
352	16.570572436595086	0.05797005560032416
354	16.12537611883337	0.0
356	15.724393039730487	0.14003589965431756
358	15.2542900209708	0.14590670472915557
360	14.850613850972026	0.0
362	14.573681766793891	0.0
364	14.256650655055921	0.025584206906483043
366	14.07305142570027	0.02681193200571056
368	14.074889293805498	0.11134243440202765
370	14.07305142570027	0.02681193200571056
372	14.25317878488896	0.11395071102426785
374	14.642029146681395	0.039007780705022733
376	15.16373720508574	0.12371791482634903
378	15.924804689761816	0.0
380	16.75618050548967	2.1476637491948515e-15
382	17.95171143441914	1.5213873628089711e-15
384	19.29506675544648	1.783265515423631e-15
386	20.922480608153098	0.05871358669724987
388	22.60119271027636	0.09678993863594804
390	25.031628929685894	2.3182491218592484e-15
392	27.026415209298904	0.1719733995538056
394	28.917691448366426	0.16340101958196973
396	32.30922173740158	3.56715730196032e-15
398		
400		
402		
404		
406		
408		
410		
412		
414		
416		
418		
420		
422		
424		
426		
428	29.59777724928676	3.2734262435599552e-15
430	27.809466014238197	3.399349888776295e-15
432	24.58731728750563	0.12197540898372333
434	22.354908266529094	0.757283741488995
436	19.96106522463971	0.058122510321103056
438	17.888936661216903	0.06371893560138402
440	16.087441953907796	0.16966721217846628
442	14.518365991263648	0.11993147096037228
444	13.283519524370057	0.20720294127361738
446	12.10111682236979	0.10542182183592783
448	11.014263109572843	0.06974740564575148
450	10.053268459911017	0.08132142717148061
452	9.272297921243746	0.05237890257111594
454	8.580988579262913	0.07071361740559219
456	7.965014257567474	0.061329825076702316
458	7.382447574967602	0.03299311226072724
460	6.914154345055959	0.03783270053760017
462	6.495345911500874	0.023629615382931814
464	6.130816431128497	0.021896976075459422
466	5.804750846253533	0.022636870364958882
468	5.5074385709781	3.5131114620363385e-15
470	5.235574538069625	0.0213130987811592
472	4.990170263143908	0.020426891427407102
474	4.772239037626574	0.025285849375590575
476	4.573376331758681	0.024447455196646328
478	4.379738917522603	0.023507281089056635
480	4.201187424481766	0.014350048115731389
482	4.047307206358405	0.01392323800296545
484	3.9160220688089833	0.019284595287071413
486	3.798952639767593	0.01647422948015486
488	3.699219255241919	0.009058843135819974
490	3.600857142989629	0.02427494064686746
492	3.5205797573877757	0.02198259628461673
494	3.4474281528458235	0.02531668860203438
496	3.374175411775129	0.008783219105318351
498	3.3182469209373924	0.0229918970252953
500	3.2572608025090326	0.012349849802877164
502	3.204813704725827	0.012319551105017855
504	3.1648937899841365	0.016998076989207935
506	3.1342394277659977	0.022390424546396146
508	3.1227297996424936	0.019176566567561466
510	3.133669416295017	0.02256870602242942
512	3.1738278866128997	0.012260887781074665
514	3.262325963019222	0.019411410691137467
516	3.4021042212058155	0.023569308186359456
518	3.6085167173945387	0.015987652357079996
520	3.875430308319309	0.016846567529061305
522	4.243202123521127	0.017950289669248446
524	4.691321341506715	0.02996953588078545
526	5.217937194231659	0.01533392029393729
528	5.83597035050219	0.01993153978790451
530	6.495120528026223	0.035364914049601265
532	7.147790820609057	0.044642857142856984
534	7.759795902743119	0.03212229317855015
536	8.235391235767617	0.0397802436290895
538	8.626117594639505	0.05190492484692908
540	8.853693310735759	0.021990391157914985
542	8.872039426059743	0.03571238778492454
544	8.676810202803642	0.026266577749814418
546	8.301053896612432	0.02090193194067034
548	7.780583945983953	0.03376902593807831
550	7.240225774115714	0.035682255557818135
552	6.71773479376538	0.024708285414676755
554	6.268322299042867	0.025784148658801773
556	5.9095196837917925	0.02825635381867221
558	5.676576770834139	0.020210627859613795
560	5.584821755171483	0.025228845351547673
562	5.628604607009549	0.015855298860594943
564	5.830897760253525	0.03460967331690046
566	6.179035189565677	0.0431009662135538
568	6.675747910811224	0.030645336378780703
570	7.296852732320805	0.0278464760059309
572	7.980622623248053	0.046329376646396754
574	8.590382085257565	1.3857222476540318e-15
576	8.874914883341107	0.02172188940234582
578	8.627633057274918	0.04011591531977821
580	7.813126650997369	0.019984011627868947
582	6.6704759960105235	0.021834061135370716
584	5.411961570190221	0.027119672039036438
