nm	mua[cm-1]	mua_std[cm-1]
1430	0.33715175754910737	0.00645564967412888
1432	0.32538055957776985	0.006230398588377787
1434	0.31389438386160584	0.006223682384364997
1436	0.3134367368933265	0.006412627943608954
1438	0.3057006608467789	0.0
1440	0.2946203273031622	0.0
1442	0.30167652071430034	0.006391331393243636
1444	0.30167652071430034	0.006391331393243636
1446	0.3053672386008142	1.8694598743861047e-15
1448	0.3091717426796187	0.008912048806811975
1450	0.3057006608467789	0.0
1452	0.31679328538963886	1.931706041124821e-15
1454	0.3171397548952794	1.873484545805665e-15
1456	0.3246683120002087	0.00621698064454065
1458	0.33220795391075103	0.0062192129535692114
1460	0.3397587072740439	0.0
1462	0.3437267084034832	0.006225919509593022
1464	0.35129847290999777	0.0
1466	0.3552836590087958	0.006232640545408511
1468	0.36287653769680145	1.8795541501657274e-15
1470	0.3632760493241578	0.0
1472	0.3782349152399861	0.00648222607623046
1474	0.3861483612777954	2.716788406217347e-15
1476	0.3903293735702957	0.006504133712237247
1478	0.4016012139521705	0.006511469201387312
1480	0.40581001628378927	0.006521275630906546
1482	0.4172656265068191	0.006264198219056148
1484	0.4138011863439066	0.006533575283172482
1486	0.42134835651346614	1.889758027202458e-15
1488	0.42134835651346614	1.889758027202458e-15
1490	0.4138011863439066	0.006533575283172482
1492	0.40957578548664375	0.0
1494	0.4016012139521705	0.006511469201387312
1496	0.3861483612777954	2.716788406217347e-15
1498	0.36687900378576127	0.006239376107956695
1500	0.3511699540020515	0.0089635062169975
1502	0.328257043422182	2.694077556519229e-15
1504	0.30167652071430034	0.006391331393243636
1506	0.27895306304042133	0.0063631550608698705
1508	0.2670674786180673	0.0063352260701134795
1510	0.2447926408477984	0.00881943914800392
1512	0.22247060325076307	0.008790614928728414
1514	0.2075951429705391	0.006264198219056148
1516	0.19646997383796305	0.006126815732468266
1518	0.1781943087793477	0.006118158981169287
1520	0.17441267889241321	0.008719591285427949
1522	0.16000341346441188	0.0
1524	0.15983291774811162	2.6229387775627395e-15
1526	0.15267472130788196	0.006196961744433005
1528	0.14909754366286812	1.8398172759550357e-15
1530	0.14909754366286812	1.8398172759550357e-15
1532	0.14909754366286812	1.8398172759550357e-15
1534	0.14909754366286812	1.8398172759550357e-15
1536	0.15267472130788196	0.006196961744433005
1538	0.15625317903080754	0.006199179697813261
1540	0.15625317903080754	0.006199179697813261
1542	0.15630868863674763	0.006105219624845889
1544	0.15630868863674763	0.006105219624845889
1546	0.15983291774811162	2.6229387775627395e-15
1548	0.15983291774811162	2.6229387775627395e-15
1550	0.15625317903080754	0.006199179697813261
1552	0.14909754366286812	1.8398172759550357e-15
1554	0.15262053119270227	0.006100918659982477
1556	0.14909754366286812	1.8398172759550357e-15
1558	0.14909754366286812	1.8398172759550357e-15
1560	0.14909754366286812	1.8398172759550357e-15
1562	0.15983291774811162	2.6229387775627395e-15
1564	0.15983291774811162	2.6229387775627395e-15
1566	0.16000341346441188	0.0
1568	0.16000341346441188	0.0
1570	0.16370472348568205	0.0061138397725689336
1572	0.17094433359300407	1.8437151939125667e-15
1574	0.17825783952600457	0.008733624343913561
1576	0.1892575681881359	0.008747790620998543
1578	0.20029281875572416	0.008762010916155059
1580	0.20766947525198812	0.008771521291365242
1582	0.22231105578912128	0.006280097199306667
1584	0.2370800695179829	1.8535326337097583e-15
1586	0.24470454546225837	0.0061573082387798754
1588	0.2597548640326045	1.8594734434331877e-15
1590	0.2783479899344399	0.006349159851791711
1592	0.2936589480436465	1.92104541175879e-15
1594	0.3089469773181194	0.006199179697813261
1596	0.3390155167568111	1.9360034961662548e-15
1598	0.3547638444270776	0.008961952487247241
1600	0.3740810206616977	1.8795541501657274e-15
1602	0.39379513202698724	0.0062506344553194685
1604	0.4171115808696384	0.006528649858909833
1606	0.42937757739618837	0.006550872948445632
1608	0.45259950048334285	0.006573247846561766
1610	0.45741381320073615	1.9868346381888857e-15
1612	0.4729982384160027	0.006300657721240542
1614	0.4849887375082718	0.006307541178327672
1616	0.4928208842301879	1.9982401183162615e-15
1618	0.4933735980552077	1.9042310099053205e-15
1620	0.50487446188758	2.7635954911940035e-15
1622	0.50487446188758	2.7635954911940035e-15
1624	0.5089014211531867	0.009172723595891068
1626	0.5054416593461826	0.0
1628	0.5131251019062748	0.006656613403415753
1630	0.5175508151189645	2.009777301447418e-15
1632	0.5295023174523031	0.009206178269031307
1634	0.5380270599297632	0.0066952099248889785
1636	0.558214287573453	0.009247181593083199
1638	0.5828361411446117	0.009279647107813427
1640	0.6080900459560598	0.006787032945018726
1642	0.6458786851846882	0.009372770181256602
1644	0.689131552766177	0.006903351166078219
1646	0.749428769798909	0.006984075836971875
1648	0.8208728004801283	0.007089851852512398
1650	0.9082671927528202	0.009781334779269946
1652	1.0181024138100179	0.009965621387541222
1654	1.1582493830076936	0.01020867898632487
1656	1.3301662154328942	0.01053068629937785
1658	1.525750672389226	0.010938044276998606
1660	1.7690332477805044	0.007351658775758824
1662	2.054748617686715	0.012073624635549406
1664	2.381640532389339	0.012836214599669346
1666	2.7686427685224513	0.01375677409916432
1668	3.19148416801213	0.019350593934133284
1670	3.6778404114047567	0.02083416077774123
1672	4.1995194007440695	0.02252424661557208
1674	4.746712219458547	0.019576291375893697
1676	5.294939639659506	0.02152119454092081
1678	5.800076026665162	0.03726769510549817
1680	6.232817287057963	0.025261151542422977
1682	6.534898100120286	0.026635893690951602
1684	6.618946370558412	0.024224486819144624
1686	6.507679575910837	2.6091633167536407e-15
1688	6.23303607192681	0.0
1690	5.827171192088204	0.011895953348687514
1692	5.347788647884838	1.7164370247075571e-15
1694	4.885612532685908	1.6327083893559696e-15
1696	4.479988583398056	0.010303693084883415
1698	4.120131742095687	0.00983002728472633
1700	3.847012503630929	0.016775032173207787
1702	3.6544427742659216	0.009125662842828128
1704	3.5462155512689013	0.008900569411968269
1706	3.5003902806998397	0.01245183901918693
1708	3.5379309756384334	0.01246079717675469
1710	3.6405235587305365	0.015462899920591487
1712	3.828536617216177	0.015978879873512566
1714	4.0868572280820645	0.021297527317411285
1716	4.403474196628473	0.030891567708886056
1718	4.778661352782102	0.03841726971695423
1720	5.223650058800518	0.041736632749580956
1722	5.688999982836727	0.03948935694289689
1724	6.187463111622453	0.04552696089618543
1726	6.682614313423678	0.024326556286080082
1728	7.113847681097263	0.02959421911544184
1730	7.4851631582742	2.0380177319127202e-15
1732	7.727912436198707	0.0
1734	7.796467306821154	0.013934439320747399
1736	7.746552851519442	0.03305268668748275
1738	7.5191660485165706	0.013542226798818623
1740	7.200408490273536	0.013131545167315406
1742	6.8299480909592685	0.012624277023096056
1744	6.447891038783321	0.02601140224800041
1746	6.044694142495284	0.011554708522807884
1748	5.663347381841676	0.022377656917719806
1750	5.316061267054281	0.02088345448583042
1752	4.9819796689818885	0.019563003723452703
1754	4.651539045201554	0.01840963943340947
1756	4.334331500648425	0.01738980958447002
1758	4.030907500477023	0.013692101245603968
1760	3.7148675446631483	0.0
1762	3.40151453221218	0.008595785645503846
1764	3.102424709809504	0.014102438658726648
1766	2.811552427550966	0.008101266639704298
1768	2.5678639815889923	1.534803477119456e-15
1770	2.324956568844898	0.013297872340425723
1772	2.1225336875108844	0.011944326518948483
1774	1.9558378326348032	0.00736103190636965
1776	1.819037585844095	0.007237989166605846
1778	1.705871259989037	0.0071483731224464666
1780	1.6256702838910477	0.007081156204287731
1782	1.5706465200405597	0.00822826986968658
1784	1.5226388681468146	0.010759054272781631
1786	1.5152785980255337	0.012121212121211433
1788	1.5193181860424942	0.00699535867354111
1790	1.5408326030928226	0.008173906595417767
1792	1.564521768155376	0.010811318851419446
1794	1.6122746494116669	0.010872113996494286
1796	1.6420101568075978	0.0070695951329347965
1798	1.6671909498888167	0.0
1800	1.7008150189945266	0.0
1802	1.7110434334088291	0.011065377463005482
1804	1.722366109089795	0.0
1806	1.7288171653332147	0.007142477556985671
1808	1.7288171653332147	0.007142477556985671
1810	1.7125813724969932	0.00846968610058203
1812	1.7038648501367688	0.01104709111852923
1814	1.6757647273474712	0.0071073073761542
1816	1.6422995882196103	0.007089851852512398
1818	1.6110509525595997	0.007060949072844594
1820	1.5658970542661703	0.0
1822	1.5105782454125554	0.008139336501732982
1824	1.4548338108591699	0.010639763831421564
1826	1.3930333195666427	0.00690885842668041
1828	1.3144022844087813	0.006859607158689208
1830	1.240897179710413	0.010280190202705267
1832	1.16078171510765	0.006755268360252648
1834	1.090207630428325	0.010036367192589237
1836	1.0148065831044704	0.01368784002411409
1838	0.9573043616688753	0.0066159312741359
1840	0.898140985004311	0.007201874459746465
1842	0.860831112327054	0.007142477556985671
1844	0.8249669663510331	1.9688542342233744e-15
1846	0.8066994221708832	0.007063828742123894
1848	0.7935398085170905	0.007046585872940515
1850	0.7929195688752372	0.006504133712237247
1852	0.7976089845650999	0.0
1854	0.8107785574507776	1.9644098680061666e-15
1856	0.8325056022150257	0.006526189930553049
1858	0.8467957427337606	0.01395795600070129
1860	0.8780340168710519	0.009709781534970695
1862	0.9106227840036399	0.014421738614228994
1864	0.9523384683989713	0.014224068694352282
1866	0.9957867827711562	0.009903741155463525
1868	1.0484624462566432	2.014429563719286e-15
1870	1.0946818546984625	0.010077842911726845
1872	1.152978359268843	2.0380177319127202e-15
1874	1.203865002240508	0.0067976876278209525
1876	1.2500542668524606	0.006829853342148182
1878	1.2986642277553773	0.007798517818859877
1880	1.3211572376780256	0.010425117586846142
1882	1.3551986017174924	0.007880121963461231
1884	1.3660464073230456	0.0
1886	1.3739986940244298	0.0068841447041694155
1888	1.363721422196823	0.010462746161774113
1890	1.347783462520596	0.010436709816842476
1892	1.3268376733714453	0.024833861940688397
1894	1.29592829045594	0.032458768023310096
1896	1.2618769283280786	0.019126846801519715
1898	1.232004337861572	0.01905381907772642
1900	1.2112062587547983	0.015592810895961906
1902	1.18663705021977	0.01399924663117646
1904	1.177830356563835	0.013995586875248519
1906	1.1827239216235663	0.01669833164088489
1908	1.1837075239384098	0.022910724967842074
1910	1.2057777160794652	0.020250003070949034
1912	1.222097803797354	0.02033085933875693
1914	1.2414165227468341	0.013351134846462137
1916	1.2652836672140917	0.01411500836694833
1918	1.2858645110295213	0.010342817259554033
1920	1.307673237373712	0.014200105725812207
1922	1.3223199411961184	0.01927498903189857
1924	1.3358792653074814	0.01928791831818695
1926	1.3409709949031938	0.019671517486471196
1928	1.3189200165841066	0.02753508927559832
1930	1.3155783761253044	0.02746462414039272
1932	1.2864058263941476	0.033833810280873546
1934	1.2658147114071188	0.032314982023623054
1936	1.2393417578532173	0.0415407873277757
1938	1.203773247836577	0.041298823381669236
1940	1.177830356563835	0.03320999032631757
1942	1.1385718546697359	0.028381876842667436
1944	1.1074787918890754	0.026579184167988632
1946	1.073765156543234	0.023782881564056946
1948	1.0459098887879765	0.025028739539922525
1950	1.0131666636724523	0.029675544511704784
1952	0.9937819017314017	0.0361017735325428
1954	0.983346265116839	0.0353324313824246
1956	0.961894351699519	0.03440991920846241
1958	0.9473826100120342	0.03202530650224468
1960	0.9413082222721509	0.0341734380395188
1962	0.9371267461501759	0.03139933006079975
1964	0.9234878958435083	0.031333966130641
1966	0.9212859996729977	0.022580174857701408
1968	0.904301837384153	0.016867450867093018
1970	0.8839182999736618	0.015788267979543674
1972	0.8749395257377693	0.009719188338913451
1974	0.8735552814421221	0.018040699293417065
1976	0.8652976426574482	0.00969939024737744
1978	0.8680525517090572	0.013398514810765183
1980	0.8594727322492876	0.009678007131725438
1982	0.8632498805472635	0.009676336560771553
1984	0.8556941567272847	0.00713071555195051
1986	0.8546824618601206	0.007121919439016361
1988	0.856031921130109	0.015698327325396926
1990	0.860491114675815	0.009689523921985823
1992	0.860491114675815	0.009689523921985823
1994	0.8776866593153838	0.009705923038309885
1996	0.891149348458471	0.009724077079731797
1998	0.9008665454675094	0.01948798879212723
2000	0.9193186233211571	0.009772348442210988
2002	0.9382500273817004	0.009804828998646504
2004	0.9611233420475424	0.0
2006	0.9849288088233762	0.006631128666036673
2008	1.0135761460109733	0.00736103190636965
2010	1.051891947733914	0.009980362821928122
2012	1.104061308644011	2.021448482059772e-15
2014	1.1457556826156625	0.007563540644406223
2016	1.2052759726941114	0.010223518843126982
2018	1.2713514122666363	0.013422818791945545
2020	1.330779806920212	0.007851544911916494
2022	1.3908298793886833	0.01541463482708402
2024	1.4520715094894778	0.010650919946775842
2026	1.500414079866624	0.00815082732973659
2028	1.5625830545022363	0.008251790412428675
2030	1.612681475961224	0.010934650862127367
2032	1.6641908099989593	0.014924303801117873
2034	1.691197743049539	0.01429674624489395
2036	1.7293645456623266	0.0
2038	1.7431391917303185	0.01670658179907455
2040	1.7553962690428393	0.01437386562297844
2042	1.760343090810799	0.016734917878835402
2044	1.748865783064365	0.019343678013955996
2046	1.7431391917303185	0.022319402245415888
2048	1.725228040949778	0.0163979876121609
2050	1.7115376130319284	0.011097679003358953
2052	1.700212787123028	0.023048847168608628
2054	1.7035714299242377	0.0163085673346039
2056	1.7133513818040038	0.02352899223814229
2058	1.727804414803187	0.023618305012949557
2060	1.7488657830643664	0.014814814814813972
2062	1.7891779276720965	0.011227143555345594
2064	1.8307466339412837	0.00869940134389264
2066	1.8780564562815973	0.011419185158387678
2068	1.9406537315378907	0.01996149941305582
2070	2.0052886154942464	0.017254063090939332
2072	2.0730984291148715	0.02233100718036716
2074	2.1338946786992574	0.021880511814956705
2076	2.1914203188839365	0.016014776653043232
2078	2.2587057782013478	0.00945958933680449
2080	2.3170656334769917	0.020543439546071983
2082	2.3717925722356856	0.018344412430220752
2084	2.403614162617089	0.007630179769026542
2086	2.423277220814218	0.018544982787747154
2088	2.4406505054982195	0.01243809928060785
2090	2.4467870386550774	0.017006802721088076
2092	2.4391331280059543	0.019648903092102554
2094	2.436680198921837	0.012468170676299368
2096	2.418482462724592	0.016527881502062833
2098	2.394331003941532	0.024979797432980504
2100	2.3691848585449207	0.02269846504891235
2102	2.354217875269223	0.02127794723830245
2104	2.3317615847870297	0.020641754280327426
2106	2.302805566293539	0.0181841459147178
2108	2.2719457782102532	0.024296348155956205
2110	2.2663853084380903	0.012117563097315735
2112	2.2652764929845035	0.017824447093840044
2114	2.255450370224379	0.015107290079100758
2116	2.2795651181921865	0.025896263214419478
2118	2.3271616113450073	0.013140604467805704
2120	2.3788637778033004	0.0226505029712418
2122	2.42813385302977	0.016489570392092867
2124	2.5125082516433195	0.012560510793685985
2126	2.5788196202799134	0.010070062834702917
2128	2.6295267283986656	0.01285893716298524
2130	2.6900120380873926	0.013014022326512257
2132	2.7746623305336735	0.01734099653527538
2134	2.8244403859904232	0.013332290904615332
2136	2.900157957980011	0.01398601398601319
2138	2.958607905805227	0.013636964141104633
2140	3.038960661866002	0.01638647878494587
2142	3.0937489706304078	0.014306151645207646
2144	3.1659426982638186	0.01838443361069864
2146	3.2512486993555716	0.021757023996290783
2148	3.326801177301121	0.014478661652029937
2150	3.401134353497311	0.02238356677454268
2152	3.4661753947375344	0.014844571504023202
2154	3.5297492548676748	0.012301497212847312
2156	3.5767946436473776	0.012433961289080414
2158	3.6436003940036303	0.008756576378001915
2160	3.6874311015221815	1.92104541175879e-15
2162	3.739961803835267	0.015630982364317893
2164	3.775940362703812	0.015741712496912388
2166	3.8127551363705137	0.026997328053936523
2168	3.8423397426995876	0.01791159056431002
2170	3.849620833839589	0.02373161934208085
2172	3.8621152914202885	0.015552099533437235
2174	3.8541817616287375	0.020431271532540145
2176	3.848670575130936	0.024642664761878444
2178	3.8410282362033774	0.016009157294220498
2180	3.825407300978	0.01601709187566426
2182	3.8170365960387667	0.016058154819806842
2184	3.831670621507908	0.01612477346259282
2186	3.851360264697387	0.020719315624455198
2188	3.865370982226454	0.02089654160140792
2190	3.924278075768029	0.0165750139025449
2192	3.960348886885288	0.02336513238164318
2194	4.008133005679584	0.00950110152259341
2196	4.054651081081644	0.0220847354846797
2198	4.119908795998715	0.024549515194474777
2200	4.170326170795981	0.009960039146457171
2202	4.270157576324866	0.03093440221890188
2204	4.399200121912146	0.023938436184886946
2206	4.537119416475499	0.024479839628593576
2208	4.684107844563484	0.02001402509167412
