nm	mua[cm-1]	mua_std[cm-1]
1122	0.2838618539685337	1.873484545805665e-15
1124	0.2992924121596041	0.006417379798328193
1126	0.31492899231736793	0.006243874576671878
1128	0.3420079608578482	1.9533862436065812e-15
1130	0.3769847734775779	1.8938706670875547e-15
1132	0.41231466988952875	2.7442468792709136e-15
1134	0.44850566165351785	0.0
1136	0.49671609797237365	2.014429563719286e-15
1138	0.54190184688814	0.0063889738383217445
1140	0.5960511201961544	0.009368807848629276
1142	0.6471260069236721	0.009446813312044293
1144	0.711117152304875	0.00953247717600799
1146	0.764029170219926	0.00961368200466054
1148	0.8257403417389803	0.007133652419970258
1150	0.8805206810239217	0.0072138725846263175
1152	0.9278173345096633	2.0028390599004175e-15
1154	0.9747050777976691	0.007357904874973571
1156	1.0136798024933906	2.021448482059772e-15
1158	1.0561954946318604	0.0
1160	1.089595915893124	0.010106400290891247
1162	1.1184598965124009	0.010146318170847827
1164	1.138767806893184	0.006779063826101859
1166	1.1543285831142984	0.007623463061482301
1168	1.1734143706232263	0.0
1170	1.1881540799200951	0.0
1172	1.1896437070221457	0.0
1174	1.2000180736760073	0.007694583774183824
1176	1.213354372607512	0.007704852346836204
1178	1.2193364938269664	0.0
1180	1.2203604636957006	0.010316994365581983
1182	1.22980166665312	0.007735823169133653
1184	1.2353074744657613	0.010337894241661556
1186	1.235827396222959	0.0
1188	1.2453043176554643	0.006851466802091688
1190	1.2463543845627207	0.007767043980130158
1192	1.2508396952456762	0.0
1194	1.2508396952456762	0.0
1196	1.2598163565306877	0.007777506994022357
1198	1.2598163565306877	0.007777506994022357
1200	1.2598163565306877	0.007777506994022357
1202	1.2598163565306877	0.007777506994022357
1204	1.2553270186326178	0.0077740161919604076
1206	1.2463543845627207	0.007767043980130158
1208	1.2453043176554643	0.006851466802091688
1210	1.2447799482980717	0.0077566090800214
1212	1.235827396222959	0.0
1214	1.234268943921964	0.0
1216	1.220873094631398	0.0
1218	1.2237938150507517	0.007722027675295492
1220	1.2104278072689518	0.00771171330173208
1222	1.2089069631501714	0.007701426445392524
1224	1.2078951910585007	0.010281376972863455
1226	1.1985128872044237	0.0076843425357986895
1228	1.1930798860458387	0.010260735506808599
1230	1.1837283219368122	0.007663941626411616
1232	1.182248293459196	0.007653781739146172
1234	1.1690003339150545	0.007643648753613322
1236	1.1675415337263	0.007633542563107204
1238	1.1543285831142984	0.007623463061482301
1240	1.148496219952621	0.00761006505961786
1242	1.1353238799579943	0.007600047422416756
1244	1.1382959321303745	0.00759338363686444
1246	1.1251524472152457	0.0075834098404948536
1248	1.1237564213700764	0.007573462210619933
1250	1.1106473961150343	0.007563540644406223
1252	1.1092719959877524	0.007553645039549842
1254	1.1005535996203426	2.0380177319127202e-15
1256	1.0952935963185957	0.006755268360252648
1258	1.0948423284168827	0.007533931307390277
1260	1.090044551402159	0.006750003147189316
1262	1.0934907552802358	0.00752411297814413
1264	1.0891476498916635	0.007520845886099778
1266	1.084806429940697	2.033256008240028e-15
1268	1.0891476498916635	0.007520845886099778
1270	1.0934907552802358	0.00752411297814413
1272	1.0978357477448564	2.033256008240028e-15
1274	1.0948423284168827	0.007533931307390277
1276	1.0961972501722277	0.007543775294289106
1278	1.113634046220495	2.0380177319127202e-15
1280	1.115015162072221	0.0
1282	1.1295316896762992	0.0
1284	1.1441035117774407	0.0
1286	1.1587309604691332	0.0
1288	1.1734143706232263	0.0
1290	1.1896437070221457	0.0
1292	1.2059764383995435	0.0
1294	1.231354123949754	0.0077462021805401555
1296	1.2614129327058459	0.007787998235472233
1298	1.2917063249309053	0.007830247773819072
1300	1.318815558116611	0.006903351166078219
1302	1.347325939701567	0.0
1304	1.380164786318789	0.0
1306	1.4226406241012604	0.008048563232196927
1308	1.4702938671588273	0.008116451769301897
1310	1.5110653744603015	0.0
1312	1.5571781127597863	0.008267545620854536
1314	1.6150441215188838	0.010981080146953728
1316	1.6803207985114281	0.008473829782627323
1318	1.7411561742363135	0.0
1320	1.8039630612603523	0.01132165872861298
1322	1.8739770982581527	0.0
1324	1.946420411819953	0.008946543427524684
1326	2.0143234637724996	0.011719393027415738
1328	2.091018392794206	0.009217939369712092
1330	2.174999504874687	0.007540491108266342
1332	2.2622250690250114	0.009537724711282499
1334	2.3417491840421008	0.0
1336	2.43930562778653	0.0077462021805401555
1338	2.5221736287949823	0.007816113752567803
1340	2.619089947123021	0.010248821346561549
1342	2.708136533323401	1.5736592613503289e-15
1344	2.7921070873704004	0.013323388507056678
1346	2.8830648708337074	0.010818555949836989
1348	2.9717881998903817	0.008185495309871355
1350	3.0742747677864526	0.0
1352	3.1700968754630097	0.0
1354	3.2534757533825576	0.008424371632143865
1356	3.3548991827110233	0.008511306179700369
1358	3.4475282466555015	0.012146218846906746
1360	3.5689043795960727	0.0
1362	3.6937096447232047	0.012792103453241522
1364	3.824049010204665	0.013161480300675547
1366	3.9732751234248758	0.009130473418918181
1368	4.135623183407837	0.016129032258064745
1370	4.310789805520787	0.025192829548959808
1372	4.501346867534042	0.025831881031317862
1374	4.726769614591197	0.026596492715936768
1376	4.982844023606824	0.02753951739757154
1378	5.285028517498572	0.02867694427381594
1380	5.62567093570003	0.019646365422397137
1382	6.016661382298559	0.0238738912139063
1384	6.447046611011237	0.0349237267823176
1386	6.939244833585072	0.03562247305294316
1388	7.461964016497609	0.06581365947539275
1390	8.053254487138991	0.080971626147493
1392	8.6843471069652	0.09563444029946425
1394	9.358778651494598	0.060478506406315476
1396	10.175639585667264	0.07030525861145037
1398	10.972886617376014	0.02294107029892504
1400	11.897951041226937	0.08788640942453484
1402	12.829160066660556	1.9424856507293123e-15
1404	13.918757709580856	0.13319209747452607
1406	15.082615032988482	0.16735417198985764
1408	16.379434054320264	0.22389549786569002
1410	17.631489351867888	0.28170920801403
1412	18.941744746561245	0.08849557522123942
1414	20.067397099031037	0.42625126254185164
1416	21.20263536200091	0.06298366572977714
1418	22.296160731274547	0.06900600826967614
1420	23.84823191231018	2.412858289575615e-15
1422	24.56735772821304	0.0
1424	25.649493574615366	0.0
1426	27.080502011022098	1.6996749443881474e-15
1428	26.567569067146593	1.6996749443881474e-15
1430	28.903717578961647	2.014429563719286e-15
1432	28.33213344056216	0.0
1434	27.863820443721167	0.11863361695677307
1436	31.57000421150113	1.6996749443881474e-15
1438	31.135153092103742	1.6996749443881474e-15
1440	30.910424533583154	1.6996749443881474e-15
1442	30.60270794691562	0.13531646934131805
1444	30.44522437723423	1.6996749443881474e-15
1446	30.20424886144362	1.6996749443881474e-15
1448	30.040310763686858	0.1431446948404026
1450	29.957322735539908	1.6996749443881474e-15
1452	29.957322735539908	1.6996749443881474e-15
1454	29.957322735539908	1.6996749443881474e-15
1456	29.957322735539908	1.6996749443881474e-15
1458	30.20424886144362	1.6996749443881474e-15
1460	30.20424886144362	1.6996749443881474e-15
1462	30.44522437723423	1.6996749443881474e-15
1464	30.68052935133617	1.6996749443881474e-15
1466	31.135153092103742	1.6996749443881474e-15
1468	31.35494215929149	1.6996749443881474e-15
1470	27.72588722239781	0.0
1472	28.20055259478705	0.11470535149462724
1474	28.71679624884012	0.0
1476	29.207692350805356	0.1037156172196929
1478	26.855773452501513	0.09841197770277763
1480	27.354491752903243	0.09362436797669656
1482	25.649493574615366	0.0
1484	26.24668592163159	1.576510093345528e-15
1486	24.986999719203357	0.0
1488	24.02214933942887	0.07465736239520997
1490	23.657639946155772	0.7563766707183344
1492	23.379522368313367	0.6960403761596058
1494	23.172912403837408	0.06321353312295151
1496	22.35893718495373	0.5619092451849335
1498	21.68237040462967	0.49487165930539284
1500	21.17181869662683	2.014429563719286e-15
1502	20.912759993268388	0.050942670810849154
1504	20.121213775803877	0.04824654060080421
1506	19.81001468866583	0.3362402475885207
1508	19.383629434199303	2.182910395443008e-15
1510	18.875505338697305	0.04163583672040555
1512	18.458266904983308	0.03963502992148447
1514	17.70160357424593	0.03781770322202843
1516	17.408837985676016	0.03615972458390128
1518	16.928195213731517	0.19142683825560322
1520	16.524974018945475	0.1824909483454876
1522	16.094379124341003	0.1711445697814462
1524	15.714367942554865	0.14991800398098828
1526	15.393195484254143	0.13948492834401996
1528	15.105920777974676	0.13042365077618637
1530	14.747316616364534	0.12170027169811401
1532	14.375080345033782	0.11339092611561455
1534	14.099641052057953	0.1037156172196929
1536	13.806605434016348	0.0973062251443186
1538	13.44649659848172	0.09116056881941509
1540	13.108592487581065	0.08532269988023997
1542	12.788741124990533	0.022320242365577843
1544	12.54015316811834	0.02167773225993542
1546	12.228026688994932	0.07157234742020127
1548	11.941591828776112	0.0706950498601202
1550	11.652243043856913	0.06694907001700813
1552	11.420974006078483	0.10703519055183414
1554	11.195727912834439	0.0609361291173556
1556	10.9861228866811	0.06389776357827454
1558	10.769731135646285	0.09691936046356048
1560	10.547805712918606	0.08947499116535884
1562	10.386329984865199	0.05175604439290665
1564	10.17968799961183	0.049774319329156234
1566	9.985288301111268	0.0479444372296655
1568	9.792655310355434	0.04330127018922178
1570	9.610567457438615	0.04468494125127283
1572	9.452383079090232	1.5213873628089711e-15
1574	9.270435236504166	1.4699891410924519e-15
1576	9.106101398015301	0.01518011224863192
1578	8.970798956084773	0.039545629896086044
1580	8.81257958358385	0.03841782856771336
1582	8.664641742608179	0.03450300413483868
1584	8.51158869044663	0.03642727571226894
1586	8.364986193654435	0.0354812891794903
1588	8.271380264431821	0.03475038496835849
1590	8.119235608892481	0.03390166879804409
1592	8.040962542487248	0.03323228763912591
1594	7.932714080184155	0.06081514794913327
1596	7.8036756580616204	0.028964060327239163
1598	7.7041175789509575	0.03128792300892944
1600	7.614967583611549	0.0278464760059309
1602	7.513565666458686	0.027319413368593698
1604	7.4304415170456855	0.0465116279069774
1606	7.349443092384069	0.026403213530012813
1608	7.248257042566562	0.028810875755257252
1610	7.171570643647467	0.0283857295583927
1612	7.111527084036635	0.0251751570867573
1614	7.016820830097826	0.027617305629297005
1616	6.95260601564973	0.027301476781214345
1618	6.875761355104899	0.04338672657814769
1620	6.807417837024575	0.02659383926665936
1622	6.753992744365394	0.023437764649104735
1624	6.687887367279048	0.026017850542803082
1626	6.636544263353332	0.022880459809364623
1628	6.57262931767556	0.025467979590457997
1630	6.51652917106808	0.02520227268534704
1632	6.486372158530765	0.02217734708795009
1634	6.4318544429190725	0.021924693766694182
1636	6.3584151300157385	0.02167773225993542
1638	6.32406236841904	0.02433431304271951
1640	6.27133370244051	0.02127826544924865
1642	6.237186741281824	0.02112257082401025
1644	6.1792375932235775	2.318249121859249e-15
1646	6.147000057338661	0.023582185537007767
1648	6.107731804439207	0.02343481958277705
1650	6.075301299612801	0.023286040870800058
1652	6.0368155275190345	0.02030540219893203
1654	6.005109545664931	0.02016357168298999
1656	5.972581295382981	0.011032170748846508
1658	5.958188365993832	0.019954502391346798
1660	5.90833125750284	0.019817514960741876
1662	5.8993815595541585	0.022581430294370188
1664	5.884177788391288	0.022512502075591762
1666	5.852725215287866	0.010900256812894287
1668	5.837746234121581	0.010879716127945364
1670	5.810298824392392	0.0
1672	5.801763730414982	0.01084565314695541
1674	5.803099945590986	0.019352522989595982
1676	5.7995226556950845	1.4552400861651033e-15
1678	5.772373892852422	0.010805058063436693
1680	5.756412683638361	0.022030286041162438
1682	5.751564821471306	1.4455707168218133e-15
1684	5.757793410897213	0.010784874268797647
1686	5.740496751719397	0.01915985406602699
1688	5.757793410897213	0.010784874268797647
1690	5.7626451550149245	0.019202337112737274
1692	5.750176325469294	0.022033588685129016
1694	5.7550287001996665	0.01922364936258493
1696	5.77588839925673	0.02211808002917023
1698	5.803099945590986	0.019352522989595982
1700	5.795500028362401	1.6357773900878412e-15
1702	5.805357267701508	0.022251178645550786
1704	5.837746234121581	0.010879716127945364
1706	5.869054412031211	0.02244402117172657
1708	5.877866649021187	0.019682395540555002
1710	5.920997503654768	0.02264744904862502
1712	5.958188365993832	0.019954502391346798
1714	6.0009924830530155	1.663926522995663e-15
1716	6.032608614847164	0.0
1718	6.064569855226508	0.0
1720	6.107731804439207	0.02343481958277705
1722	6.1395343296136895	0.011239784604600272
1724	6.189459639658555	0.011305814670815286
1726	6.246793812824844	1.713058211666795e-15
1728	6.304266914907659	0.02434493639688655
1730	6.36948991338593	0.024615478084255866
1732	6.43593366105216	0.01157787972973865
1734	6.515981776470728	0.0
1736	6.597885170626358	0.011750683904809375
1738	6.681711944897684	0.011839034911611611
1740	6.746851177202095	2.5248275438860985e-15
1742	6.8414123122435	0.023890355966466763
1744	6.931471805599452	0.0
1746	7.009959543520165	0.02481448148379516
1748	7.105389232718144	0.0
1750	7.218784386004263	0.0
1752	7.313397670162143	0.029346531638356495
1754	7.434243338509556	0.029966827361755512
1756	7.527392777621909	0.013013154076400467
1758	7.656198293729364	0.013161480300675547
1760	7.788338231742134	0.0318687168211901
1762	7.892340594324425	0.013447599437646751
1764	7.98245881842667	0.01360605504767401
1766	8.117235522357245	0.03384224491412459
1768	8.211991074198423	0.0
1770	8.336375435087716	0.0
1772	8.407831793660097	0.0
1774	8.489480257781615	0.014279066838985175
1776	8.589939001503948	0.014385804049575597
1778	8.684581928676826	0.0
1780	8.737838169889804	0.014604138343751284
1782	8.788643263550382	0.03827446554190656
1784	8.811112247529817	0.0
1786	8.871808932824111	0.03894329375967549
1788	8.879170308804678	0.03615972458390128
1790	8.916191274664715	0.03638762200774939
1792	8.953542696410075	0.036618410308010614
1794	8.97862955215905	0.01498313847377943
1796	8.991229282517896	0.03685214484189088
1798	9.033873270382472	0.0
1800	9.012528545096146	0.036930720843685955
1802	8.995197518227798	0.039869064801548226
1804	9.012528545096146	0.036930720843685955
1806	9.012528545096146	0.036930720843685955
1808	9.003866786217655	0.03986416183107771
1810	9.033873270382472	0.0
1812	9.033873270382472	0.0
1814	9.025211511503981	0.01500910578482584
1816	9.007865453381898	0.0
1818	9.033315872316496	0.04010409493723572
1820	9.046098722613992	0.0
1822	9.063058431884508	0.037409304699111696
1824	9.093099007328146	0.040593124977230916
1826	9.1365568423615	1.4313052163268617e-15
1828	9.171752962838893	0.03831970813205467
1830	9.198557980386513	0.041619677066916036
1832	9.293569236223549	0.015506274015835084
1834	9.404762593478774	0.04294205293819391
1836	9.506010050432723	0.04379537793605036
1838	9.61624273175676	1.576510093345528e-15
1840	9.742779895245043	0.0
1842	9.926788712472634	0.044640484731156484
1844	10.07216008184921	0.049303743057728354
1846	10.290189968689143	0.0
1848	10.523263609108744	0.01783780440338725
1850	10.775588794702772	0.0571769852725893
1852	11.074913703092397	0.06100783841336674
1854	11.43484042845285	0.020000586692480834
1856	11.81993897607161	0.06846050622801864
1858	12.21214610760442	0.07530655685082115
1860	12.679043451717302	0.08408013628975176
1862	13.111349747172753	0.02550884841780324
1864	13.656423165672216	0.027801778612662958
1866	14.28004849701261	0.030764667985238046
1868	14.912123009793884	0.15711415529971323
1870	15.759152203954567	0.1943633080903925
1872	16.47076763934035	0.2416283933419602
1874	17.315002777098584	0.05379039775058701
1876	18.179291869614396	0.3988026948050578
1878	18.97119984885881	0.07872958216222212
1880	19.980959022258833	2.5076244999690257e-15
1882	21.76171168138387	1.0825317547305482
1884	21.97224577336219	1.6996749443881474e-15
1886	23.27277705584417	2.17534280053088
1888	25.01435951739211	3.4757191325407177
1890	27.30029107820985	0.37653278425410414
1892	23.671236141316164	0.5412658773652747
1894		
1896		
1898		
1900		
1902		
1904		
1906		
1908		
1910		
1912		
1914		
1916		
1918		
1920		
1922		
1924		
1926		
1928		
1930		
1932		
1934		
1936		
1938		
1940		
1942		
1944		
1946		
1948		
1950		
1952		
1954		
1956		
1958		
1960		
1962		
1964		
1966		
1968		
1970		
1972		
1974		
1976		
1978		
1980		
1982		
1984		
1986		
1988		
1990		
1992		
1994		
1996		
1998		
2000		
2002		
2004		
2006		
2008		
2010		
2012		
2014		
2016		
2018		
2020		
2022		
2024		
2026		
2028		
2030		
2032		
2034		
2036		
2038		
2040		
2042		
2044		
2046		
2048		
2050		
2052		
2054		
2056		
2058		
2060		
2062		
2064		
2066		
2068		
2070		
2072		
2074	35.553480614894134	8.663788114317889
2076	35.973122605884456	8.66350366423937
2078	36.506582412937384	8.663174865596185
2080		
2082		
2084		
2086		
2088	39.4158180766969	8.661886507988546
2090	35.8351893845611	0.277777777777778
2092	31.1794990627824	3.4674910815316045
2094	31.69685580677429	3.467158050127808
2096	30.52427617230536	0.1363819533518796
2098	32.7336401015227	3.4715490623872776
2100	29.813435361018914	2.483889683298734
2102	30.30823593365261	2.4772399373691982
2104	29.444389791664403	2.1680601385900102
2106	29.831534913471305	2.167837010690398
2108	27.97281334830153	1.7352677242879224
2110	27.55396321699408	1.5777713921179646
2112	27.135903814778256	2.5018307755787155
2114	25.920512872393278	1.2406414760261246
2116	26.39057329615259	1.240331202157471
2118	27.43318339939668	1.3351030482193627
2120	27.032769223495524	1.2399517004836274
2122	26.672282065819548	0.0
2124	26.345830492203376	1.0853145614147661
2126	24.89283024387799	0.9147380201215426
2128	24.680995314716192	0.8691296699706043
2130	23.534435102275364	0.7564590877158056
2132	23.81958680535558	0.762642541022668
2134	22.90979546873738	0.6695737932759129
2136	22.801122371419872	0.0
2138	22.385062363095233	0.6006439239879745
2140	22.56721676200864	0.6005231529393187
2142	22.512917986064952	1.0000000000000004
2144	23.06027437185018	0.5972588991616817
2146	22.631062820202576	0.5617410827988729
2148	22.479969027096427	0.5412658773652747
2150	22.708363946794655	0.5441419834739649
2152	22.230324612920917	0.5124044210582575
2154	21.84802057337662	0.054126587736527225
2156	21.729072696855127	0.4711457244444501
2158	21.355310083308794	0.77458404265856
2160	21.341664413690825	1.1467894133077983
2162	21.459312829486688	1.14899724772721
2164	21.357527132425517	0.42539006499446796
2166	21.25961557314729	0.04920598885138926
2168	21.109176737818533	0.40574665107091035
2170	20.766598987179588	0.04824654060080421
2172	20.44255232554792	0.3685214484189104
2174	20.10813035290739	0.7116954246458717
2176	19.98773638612381	0.3558227398519981
2178	19.70334701062388	0.3363079211060718
2180	19.78345424808467	0.33625696493532653
2182	20.030685628952618	0.07936507936507908
2184	19.915556565452732	0.3422670857125401
2186	19.915556565452732	0.3422670857125401
2188	19.80350639035605	0.33601054808846265
2190	19.6425928772351	0.08997666532825384
2192	19.590509426163713	0.11964949595184994
2194	19.915556565452736	0.35992607958052286
2196	19.72507461574579	0.6583299352200688
2198	19.302030198499555	0.31821705469543926
2200	19.222559581574234	0.31826962567042905
2202	19.222559581574234	0.31826962567042905
2204	19.16922612182061	0.31830537303600237
2206	18.96226728908666	0.3127611509485787
2208	19.299098077088722	0.5555555555555555
2210	19.29909807708872	0.0
2212	19.32594373079541	0.04643567848710111
2214	18.935421635379974	0.31963558523053137
2216	19.115606690406757	0.3250802912490237
2218	18.935421635379974	0.6185895741317419
2220	18.908503718722862	0.3127984149968226
2222	18.704517378037202	0.04681218398834786
2224	18.935421635379974	0.3196355852305315
2226	19.272180160431606	0.557513729361927
2228	19.29909807708872	0.5555555555555554
2230	19.32594373079541	0.04643567848710111
2232	19.459101490553135	0.3301199114263046
2234	19.568392195875035	0.3363956156260275
2236	19.513896148199386	0.3430238615430856
2238	19.26861954084619	0.34037692341058357
2240	19.404004932443435	0.34656020428624723
2242	19.542783987258296	0.08333333333333304
2244	19.459101490553135	0.08403361344537785
2246	19.18053194552347	0.3436983995594773
2248	19.689659253552385	0.3636661571679176
2250	20.07785552773401	0.37182931236873773
2252	20.397762852874045	0.10011854379010816
2254	20.506211031443442	0.4033030535102029
2256	20.912759993268388	0.050942670810849154
2258	21.005584651207585	0.42560357193581677
2260	20.88546308672755	0.425679926615323
2262	20.763881041929455	0.432298507074457
2264	20.918640616783932	0.4428017481932716
2266	20.763116486709084	0.8677258116689819
2268	21.448243009426875	0.47131983111860043
2270	21.62684252084043	0.05533708650379782
2272	21.465808445174645	0.056235415830159154
2274	22.139194559083894	0.11470535149462724
2276	21.67371614186538	0.5193444054192997
2278	22.144367062173405	0.5540277801647739
2280	22.92186385773147	0.6182339533681986
2282	23.132423874680338	1.2386920834731336
2284	22.531050357306757	0.5972588991616816
2286	23.403254209768928	0.666173387526491
2288	23.253997707602167	0.6693481197139357
2290	22.725076377567675	1.1130760422906232
2292	22.414974010142075	1.9293272767738965
2294	23.39399066116762	1.255792934724878
2296	24.485390056171255	1.4338960581430584
2298	24.7232786758114	0.8933471999599784
2300	26.048659648669794	1.0381521209678786
2302	25.82887058148204	1.0446988164396267
2304	24.986999719203357	1.6722867650438342
2306	24.709204078132604	1.6844256526676276
2308	24.897966350821918	3.674499734188691
2310	24.07945608651872	1.6756424970075736
2312	24.901014666651044	2.8655154697693472
2314	25.973846332146906	3.278450507293332
2316	26.33547673804289	2.666411248402828
2318	27.782544597754583	4.169424334127783
2320	28.33213344056216	4.590497180029805
2322	31.539562787688848	6.549943446852378
2324	32.58096538021481	5.003696858176032
2326	29.444389791664406	2.185953648136335
2328	28.763855159214245	4.336993428815288
2330	28.478121434773687	4.346467178941784
2332	27.957557815213157	2.169096931616279
2334	29.061201148643036	2.4780555939015643
2336	32.02746442938317	3.4726774108405243
2338	34.011973816621555	4.337337893224368
2340	36.4631983969514	10.001134151185997
2342	31.09060958860994	6.929928990713146
2344		
2346	32.28826155721369	4.333521533520078
2348	34.44682493601894	10.001697456656354
2350		
2352		
2354		
2356		
2358		
2360		
2362		
2364		
2366		
2368		
2370		
2372		
2374		
2376		
2378		
2380		
2382		
