nm	musp[cm-1]	musp_std[cm-1]
908.0	3.468	0.0258662275640468
910.0	3.4610000000000003	0.025358661802135
912.0	3.4560000000000004	0.0288589588546232
914.0	3.4399999999999995	0.0267434080951402
916.0	3.426	0.0301641599122183
918.0	3.411	0.0299999999999998
920.0	3.411	0.0257571756752449
922.0	3.387	0.0226225060012761
924.0	3.382	0.0219797886957794
926.0	3.369	0.0269145882697171
928.0	3.366	0.0271038241573143
930.0	3.375	0.0268700576850887
932.0	3.362	0.0248377450717032
934.0	3.353	0.0312603563086412
936.0	3.341	0.0287767052567193
938.0	3.319	0.0257183222385409
940.0	3.302	0.02573847578631
942.0	3.302	0.0276244658068007
944.0	3.2940000000000005	0.0253016370914249
946.0	3.282	0.0249131825880729
948.0	3.278	0.0282528268005561
950.0	3.26	0.0276195493477506
952.0	3.257	0.0297321374946371
954.0	3.252	0.0293476396089581
956.0	3.242	0.0266874918683308
958.0	3.232	0.0304229445576124
960.0	3.216	0.0292528356755671
962.0	3.213	0.0308080476899972
964.0	3.206	0.027458161214545
966.0	3.1979999999999995	0.0261056731926129
968.0	3.182	0.0272863190972424
970.0	3.1740000000000004	0.027050478647553
972.0	3.161	0.0267752419269538
974.0	3.16	0.0255883847106216
976.0	3.152	0.0249211100955607
978.0	3.136	0.0266574057993388
980.0	3.129	0.0230988215187606
982.0	3.133	0.0209608688916122
984.0	3.112	0.0210554822631383
986.0	3.103	0.0245175673979111
988.0	3.099	0.0240970260959038
990.0	3.091	0.0246801764805503
992.0	3.08	0.0258504722119392
994.0	3.067	0.0263345053653852
996.0	3.055	0.0243832567528732
998.0	3.047	0.0205696648273887
1000.0	3.039	0.0186964048831735
1002.0	3.029	0.0194250697124446
1004.0	3.02	0.0227178072320393
1006.0	3.006	0.0227226976315384
1008.0	3.002	0.0226786460718959
1010.0	2.9930000000000003	0.0218377858055456
1012.0	2.99	0.0223015251651396
1014.0	2.982	0.0242110065777152
1016.0	2.975	0.0251930815507889
1018.0	2.9570000000000003	0.0259248677032707
1020.0	2.951	0.0253747225247859
1022.0	2.946	0.0239387077427972
1024.0	2.938	0.0233513158219677
1026.0	2.931	0.0224251842554056
1028.0	2.923	0.0224092132728075
1030.0	2.914	0.0248168600594409
1032.0	2.909	0.0252913882771913
1034.0	2.899	0.0243498168421635
1036.0	2.8960000000000004	0.0237346441585571
1038.0	2.886	0.0236382197320095
1040.0	2.877	0.0241568945759911
1042.0	2.865	0.0230699419639977
1044.0	2.862	0.0242888990545877
1046.0	2.842	0.0245301527728982
1048.0	2.839	0.0250190051217859
1050.0	2.833	0.0211245571215172
1052.0	2.822	0.0192167622303364
1054.0	2.8149999999999995	0.0195946578761648
1056.0	2.808	0.0190016243620133
1058.0	2.801	0.0202161162943007
1060.0	2.8000000000000003	0.0194161699189356
1062.0	2.786	0.0183834332289687
1064.0	2.779	0.0168654808542313
1066.0	2.771	0.0197621661230884
1068.0	2.769	0.0204075754513481
1070.0	2.759	0.0200055547841647
1072.0	2.747	0.0192456504625953
1074.0	2.737	0.019888578520235
1076.0	2.729	0.0191775331515233
1078.0	2.721	0.0193090524410919
1080.0	2.722	0.015959052541573
1082.0	2.7150000000000003	0.0142655589739591
1084.0	2.71	0.0155904370815914
1086.0	2.702	0.0176509363931649
1088.0	2.686	0.0199276469035134
1090.0	2.682	0.0198382346884885
1092.0	2.676	0.0178228595064779
1094.0	2.664	0.0185858036889834
1096.0	2.666	0.018961950204437
1098.0	2.647	0.0193390796058137
1100.0	2.642	0.0192263964639153
1102.0	2.64	0.019607254893137
1104.0	2.633	0.0206182227922563
1106.0	2.632	0.0181964587519417
1108.0	2.6140000000000003	0.019458090449749
1110.0	2.603	0.0186970651952006
1112.0	2.604	0.0191762455934869
1114.0	2.591	0.0171529071070248
1116.0	2.586	0.0156875353523776
1118.0	2.581	0.0172891173935199
1120.0	2.5700000000000003	0.018961950204437
1122.0	2.564	0.018039736660091
