nm	mua[cm-1]	mua_std[cm-1]
450.0	0.9255	0.0191362625193603
452.0	0.9217	0.0192967917758239
454.0	0.9192	0.0212604019566429
456.0	0.9169	0.0201784813876344
458.0	0.9182	0.0192897081239238
460.0	0.9185	0.0201654698144999
462.0	0.9207	0.0216362863932073
464.0	0.9097	0.0196241222183186
466.0	0.9105	0.0172153964968341
468.0	0.9103	0.01841781209778
470.0	0.9108	0.0202936467586639
472.0	0.9074	0.0195640701160615
474.0	0.9082	0.0185315013749527
476.0	0.9075	0.0192194410319407
478.0	0.9129	0.0196268775149704
480.0	0.9036	0.0192013888386578
482.0	0.9081	0.0193708320885414
484.0	0.9087	0.0186068685048171
486.0	0.9003	0.0189022697702983
488.0	0.9054	0.0191588937539864
490.0	0.9028	0.0192998560731536
492.0	0.9018	0.0206203124115668
494.0	0.8959	0.020369694264874
496.0	0.8928	0.0193686714076822
498.0	0.8948	0.0198722587208064
500.0	0.8977	0.0194007509082114
502.0	0.8926000000000001	0.0177280554663303
504.0	0.8998	0.0205623412223221
506.0	0.8977999999999999	0.018852906904916
508.0	0.9024	0.0191858229552223
510.0	0.9137	0.0209399140399381
512.0	0.9165	0.0190113416441636
514.0	0.9233	0.0186695897182266
516.0	0.9302	0.0198248129846549
518.0	0.9316	0.0191956849575016
520.0	0.9296	0.0210148154675648
522.0	0.927	0.0196438851101868
524.0	0.9213	0.0195939963090234
526.0	0.9168	0.0202684818875191
528.0	0.9076	0.0200612826541174
530.0	0.8974	0.0200519879867863
532.0	0.8927	0.0182206909925752
534.0	0.8916999999999999	0.0209334807732481
536.0	0.8871	0.0190346921743652
538.0	0.8842	0.0186721420541107
540.0	0.8881	0.0193633929788743
542.0	0.8906000000000001	0.0206273700471419
544.0	0.8978999999999999	0.0184490288813982
546.0	0.902	0.0195101366499254
548.0	0.9017	0.0192889400920979
550.0	0.9107	0.0190710238481651
552.0	0.921	0.0210251935884571
554.0	0.9154	0.02035321432436
556.0	0.9107	0.0203686093514893
558.0	0.9002	0.0197235336027238
560.0	0.8916999999999999	0.0202202318922849
562.0	0.8831	0.02032386543384
564.0	0.8701000000000001	0.0192658849001973
566.0	0.8582	0.0191008887389378
568.0	0.8452	0.0203886920971429
570.0	0.8319	0.0183899999664337
572.0	0.8240000000000001	0.0192273981470757
574.0	0.8177	0.0183741968834316
576.0	0.8190999999999999	0.0192064803878505
578.0	0.8172999999999999	0.0200535948564507
580.0	0.8203	0.018948963292923
582.0	0.8204	0.0186889747652935
584.0	0.8192	0.0188828813976189
586.0	0.8187	0.0193044292237382
588.0	0.8192	0.0182990588707604
590.0	0.8196000000000001	0.0188677725104521
592.0	0.8216	0.019042117062507
594.0	0.8150000000000001	0.0190373317458093
596.0	0.8097	0.0198904779005209
598.0	0.8116	0.0196981104564766
600.0	0.8043	0.0194235824593599
602.0	0.8026	0.0198013716945986
604.0	0.7972	0.0198682388142544
606.0	0.7927	0.0182924662357937
608.0	0.7944	0.0185263242808179
610.0	0.7902	0.0195437085326679
612.0	0.7907	0.0193305745158055
614.0	0.7897	0.0191327977728633
616.0	0.7896000000000001	0.0198259650178469
618.0	0.7875	0.0191993891363729
620.0	0.7927	0.0195370177286195
622.0	0.7942	0.0194103701442244
624.0	0.7951999999999999	0.0204506512317448
626.0	0.7958	0.0196625984492837
628.0	0.7951999999999999	0.0190099648982342
630.0	0.7971	0.0192406976080506
632.0	0.7968999999999999	0.0192216570244459
634.0	0.7994999999999999	0.0193309832543573
636.0	0.7971	0.0189373235231967
638.0	0.7985	0.0190054248265989
640.0	0.7971	0.0196085015575727
642.0	0.7954	0.0189333007302796
644.0	0.7928999999999999	0.0193375155118965
646.0	0.7929999999999999	0.0188650764936458
648.0	0.7908	0.0196576815633086
650.0	0.7898	0.0196269718675948
652.0	0.7867999999999999	0.0194445904756421
654.0	0.7833	0.0193133805085144
656.0	0.7839	0.0196035207218335
658.0	0.7790999999999999	0.0188033684925512
660.0	0.7797999999999999	0.0190072176024702
662.0	0.7767999999999999	0.0196222662639495
664.0	0.7763	0.0197898465049974
666.0	0.7705	0.0189735163053044
668.0	0.7711999999999999	0.0196513750971751
670.0	0.7718	0.0196882430292864
672.0	0.7691000000000001	0.0200523820203824
674.0	0.7672	0.020171376860404
676.0	0.7668999999999999	0.0200842915093388
678.0	0.7639	0.0194109362073148
680.0	0.7654	0.0198748926544193
682.0	0.7618999999999999	0.0203197100688949
684.0	0.7606999999999999	0.0197156452257253
686.0	0.7575999999999999	0.0199943881015537
688.0	0.7581	0.0195159447315632
690.0	0.7539	0.0191248012980882
692.0	0.7539	0.0193987081153155
694.0	0.7545000000000001	0.0195076116831416
696.0	0.7528	0.0189243197115037
698.0	0.7506999999999999	0.0189223559726466
700.0	0.7479	0.0199523011451725
702.0	0.7469000000000001	0.0191871935170761
704.0	0.7451000000000001	0.0192966958087596
706.0	0.7430000000000001	0.0191741724433908
708.0	0.7404	0.0189384382789195
710.0	0.7401000000000001	0.0192031504616904
