nm	musp[cm-1]	musp_std[cm-1]
1210.0	4.62	0.8222708093752431
1212.0	4.612	0.8209834211345425
1214.0	4.601	0.8149798149435555
1216.0	4.626	0.8190642960034665
1218.0	4.607	0.8103096801703519
1220.0	4.607	0.8124677087600329
1222.0	4.612	0.8145443170536791
1224.0	4.608	0.822012901283516
1226.0	4.623	0.8189295180634016
1228.0	4.606	0.8141943529922352
1230.0	4.611	0.8157833923351693
1232.0	4.612	0.8178338296007975
1234.0	4.603	0.8174065733604295
1236.0	4.604	0.8107945348716761
1238.0	4.604	0.8147782399198652
1240.0	4.6000000000000005	0.8176579169406988
1242.0	4.614	0.8174490734316853
1244.0	4.611	0.8202079682075218
1246.0	4.61	0.8170599657640318
1248.0	4.608	0.8165153752530881
1250.0	4.599	0.8214320828082299
1252.0	4.6000000000000005	0.8132105705773663
1254.0	4.593999999999999	0.8159729026001891
1256.0	4.605	0.8175972626853746
1258.0	4.613	0.8188649325607844
1260.0	4.596	0.8155835145071303
1262.0	4.599	0.8149952662136248
1264.0	4.606	0.8161112094395222
1266.0	4.6000000000000005	0.8179889974810175
1268.0	4.602	0.8172285142140139
1270.0	4.593	0.8148491036556371
1272.0	4.592	0.8148409524427315
1274.0	4.592	0.8086862841503121
1276.0	4.598	0.8052498577046342
1278.0	4.585	0.8117944153783679
1280.0	4.604	0.8044509207842437
1282.0	4.579	0.8108978562885297
1284.0	4.591	0.8117554366241649
1286.0	4.58	0.809999039779952
1288.0	4.559	0.8131247000170257
1290.0	4.57	0.8125286243770732
1292.0	4.5600000000000005	0.8084740083776487
1294.0	4.564	0.8069407247954049
1296.0	4.566	0.8095177043031528
1298.0	4.562	0.8045932029430913
1300.0	4.543	0.8100421723513253
1302.0	4.537	0.8024091502746243
1304.0	4.529	0.8036251198994051
1306.0	4.535	0.8049760674304565
1308.0	4.525	0.8031144930138473
1310.0	4.521	0.8100436202246561
1312.0	4.497	0.8047282495075934
1314.0	4.501	0.8031659269247169
1316.0	4.492999999999999	0.8036753075714098
1318.0	4.492999999999999	0.8044961769737828
1320.0	4.477	0.8016552320736833
1322.0	4.46	0.805598466290055
1324.0	4.449	0.7986072753531072
1326.0	4.438	0.7980006188307882
1328.0	4.439	0.7908530477970459
1330.0	4.4350000000000005	0.7967304019135539
1332.0	4.421	0.7949054606417196
1334.0	4.412	0.7998148088120537
1336.0	4.402	0.7931298058255589
1338.0	4.386	0.7940183317223294
1340.0	4.359	0.7942858116681198
1342.0	4.354	0.7964754923263762
1344.0	4.331	0.7908940089122775
1346.0	4.324	0.7918314604310661
1348.0	4.327	0.7900545847684072
1350.0	4.3	0.7861487623492196
1352.0	4.291	0.7944271171381578
1354.0	4.286	0.7895900483443572
1356.0	4.258	0.7891158828354742
1358.0	4.238	0.7825017019663579
1360.0	4.229	0.7788936756866698
1362.0	4.223	0.7725914544929651
1364.0	4.167	0.7850692821514403
1366.0	4.191	0.776166648772457
1368.0	4.16	0.7749929191233672
1370.0	4.128	0.7804226774995429
1372.0	4.088	0.766859540956201
1374.0	4.085	0.7845038063784153
1376.0	4.044	0.773994257802415
1378.0	3.996	0.764258827594131
1380.0	3.924	0.7810130331977125
1382.0	3.839	0.74625545885879
1384.0	3.828	0.8008765722323368
1386.0	3.765	0.8312798699729366
1388.0	3.553	0.7894639531564018
1390.0	3.401	0.739219675330048
1392.0	3.221	0.7572040839109084
1394.0	3.035	0.7640224610491856
1396.0	2.777	0.7785133981577396
1398.0	2.249	0.9125924429413056
1400.0	1.956	0.8569412880186781
1402.0	1.923	0.9319835322817912
1404.0	2.0250000000000004	0.5086628440223337
1406.0	1.815	0.7356271710059533
1408.0	1.8365	0.610648460142986
1410.0	1.847	0.8277480145283077
1412.0	0.5211	0.0836
1414.0	1.2939999999999998	0.0
1416.0	1.1859	0.0247666666666666
1418.0	1.0778	0.0495333333333333
1420.0	0.9697	0.0743
1422.0	0.87340625	0.17909375
1424.0	0.7771125000000001	0.2838875
1426.0	0.68081875	0.38868125
1428.0	0.5845250000000001	0.493475
1430.0	0.5392554545454546	0.4486136363636364
1432.0	0.4939859090909091	0.4037522727272727
1434.0	0.4487163636363637	0.3588909090909091
1436.0	0.4034468181818182	0.3140295454545455
1438.0	0.3581772727272727	0.2691681818181818
1440.0	0.3129077272727273	0.2243068181818182
1442.0	0.2676381818181818	0.1794454545454545
1444.0	0.2223686363636363	0.1345840909090909
1446.0	0.1770990909090908	0.0897227272727272
1448.0	0.1318295454545454	0.0448613636363636
1450.0	0.08656	0.0
1452.0	0.2740733333333333	0.0
1454.0	0.4615866666666667	0.0
1456.0	0.6491	0.0
1458.0	0.7740166666666667	0.0727333333333333
1460.0	0.8989333333333334	0.1454666666666666
1462.0	1.02385	0.2182
1464.0	1.1487666666666667	0.2909333333333333
1466.0	1.2736833333333335	0.3636666666666666
1468.0	1.3986	0.4364
1470.0	0.5064	0.0834999999999999
1472.0	0.6066	0.5537632247969927
1474.0	1.034	0.0
1476.0	0.9838	0.0
1478.0	0.9336	0.0
1480.0	1.491	0.0
1482.0	1.4660000000000002	0.0
1484.0	1.127	0.3924699563873223
1486.0	1.3690000000000002	0.001
1488.0	1.6745	0.1395
1490.0	1.28025	0.31275
1492.0	1.00435	0.0126499999999999
1494.0	1.0090499999999998	0.08995
1496.0	1.01375	0.16725
1498.0	2.3385	0.0134999999999998
1500.0	1.415	0.5870695763706377
1502.0	0.84047	0.77453
1504.0	1.437	0.6439156524732103
1506.0	1.449	0.6392551412038511
1508.0	1.5715	0.3835
1510.0	1.606	0.3439253795035584
1512.0	0.9242	0.7153141143736941
1514.0	1.8585	0.2535
1516.0	1.6635	0.5784408067166424
1518.0	1.091	0.8638728092417438
1520.0	1.0632	0.6374488365089913
1522.0	1.596	0.5656728326515248
1524.0	1.9545	0.824526732940378
1526.0	1.4485	0.625251724807697
1528.0	1.9405	0.63987665912181
1530.0	1.959	0.8723521101491258
1532.0	1.963	0.6092724108411974
1534.0	1.5435	0.5447167048969125
1536.0	1.9765	0.7610493343896966
1538.0	2.197	0.7805096103668423
1540.0	1.945	0.9120070333549456
1542.0	1.874	0.7759346679256502
1544.0	2.332	0.8059079048007958
1546.0	2.298	0.8561095098405964
1548.0	2.393	0.8455269422082302
1550.0	2.3315	0.7957840951500287
1552.0	2.4565	0.3896907605895844
1554.0	2.442	0.8929594297670397
1556.0	2.53	0.9329505895111144
1558.0	2.739	0.8177563402987258
1560.0	2.406	0.7805703043288285
1562.0	2.781	0.8712637054557274
1564.0	2.7700000000000005	0.7799450123067793
1566.0	2.7350000000000003	0.8870887605734852
1568.0	2.951	0.8780215132773102
1570.0	2.734	0.8392966337989048
1572.0	2.638	0.804158236378763
1574.0	2.959	0.8252411693888769
1576.0	3.01	0.8398675086576247
1578.0	2.987	0.8252572662846148
1580.0	2.841	0.8091831271926851
1582.0	3.123	0.8512289155489647
1584.0	3.147	0.7584881160718487
1586.0	3.0380000000000003	0.7359139442443887
1588.0	3.215	0.899866629349752
1590.0	3.2990000000000004	0.7719117361428455
1592.0	3.222	0.8198108333445806
1594.0	3.154	0.8396648067260655
1596.0	3.182	0.8008595074151795
1598.0	3.333	0.8713235710297861
