nm	musp[cm-1]	musp_std[cm-1]
908.0	5.4030000000000005	0.0533020741726917
910.0	5.396999999999999	0.0549662073515839
912.0	5.395	0.0567667960677937
914.0	5.37	0.0523810822509213
916.0	5.356	0.0499913572777247
918.0	5.343999999999999	0.0569697775628058
920.0	5.339	0.0535497922210123
922.0	5.316	0.0495849439514321
924.0	5.298	0.0529949916105518
926.0	5.300000000000001	0.0474188064999165
928.0	5.263999999999999	0.0463883233498461
930.0	5.268000000000001	0.0528683433483125
932.0	5.246	0.0471710834210019
934.0	5.233	0.0458373398922217
936.0	5.213	0.0484831649539364
938.0	5.197000000000001	0.0490942655875435
940.0	5.199	0.0511207720338154
942.0	5.181	0.0477271049112545
944.0	5.166	0.0526148361933616
946.0	5.143	0.0484877482297854
948.0	5.114	0.0502765193212668
950.0	5.1080000000000005	0.0440221605249439
952.0	5.101	0.0484678842375972
954.0	5.084999999999999	0.0468744053460223
956.0	5.082	0.0500831407526957
958.0	5.069	0.0482158213877846
960.0	5.055	0.0515179460521485
962.0	5.034	0.0479258686816304
964.0	5.026000000000001	0.0499021264298648
966.0	5.01	0.0528045546108888
968.0	4.991	0.0516801655006332
970.0	4.976999999999999	0.0527720464724353
972.0	4.966	0.0516715648813151
974.0	4.958	0.0527371773660972
976.0	4.942	0.0530732082325796
978.0	4.926	0.0546971459747012
980.0	4.91	0.0522638132252087
982.0	4.9030000000000005	0.0471784110492903
984.0	4.885	0.0548083079221018
986.0	4.874	0.053096929766393
988.0	4.857	0.0505608055882063
990.0	4.846	0.053905495722939
992.0	4.838	0.0545848529616
994.0	4.834	0.0518297307310613
996.0	4.816	0.0556936062558153
998.0	4.803	0.0539570016280683
1000.0	4.794	0.0551039421860581
1002.0	4.774	0.0482073709849847
1004.0	4.766	0.0505805798872294
1006.0	4.749	0.0516978400580395
1008.0	4.7410000000000005	0.051031096789175
1010.0	4.734999999999999	0.0498719347583708
1012.0	4.714	0.0523572721846478
1014.0	4.706	0.0492704804818625
1016.0	4.693	0.05098898452813
1018.0	4.681	0.0498645077765986
1020.0	4.668	0.0488787868350794
1022.0	4.654	0.0530990223341212
1024.0	4.638	0.0524145394963773
1026.0	4.623	0.0544482991832676
1028.0	4.611	0.0531162247654457
1030.0	4.598	0.0513256367486494
1032.0	4.584	0.0533687382483625
1034.0	4.57	0.0523013584791582
1036.0	4.548	0.0526760422972223
1038.0	4.548	0.0531099488482775
1040.0	4.53	0.0541214911330901
1042.0	4.521	0.0542137971596634
1044.0	4.513	0.0537148392031221
1046.0	4.501	0.0548069563936531
1048.0	4.492	0.0561580661620549
1050.0	4.481	0.0562963937620987
1052.0	4.464	0.0593672395838181
1054.0	4.467	0.0550978926800088
1056.0	4.448	0.0546235150375891
1058.0	4.434	0.0527708767418049
1060.0	4.423	0.0488689353220037
1062.0	4.42	0.0510206929697266
1064.0	4.407	0.0514611204073546
1066.0	4.398000000000001	0.0478255575045108
1068.0	4.379	0.0464327470649755
1070.0	4.37	0.0457459436237213
1072.0	4.356999999999999	0.0468875723880481
1074.0	4.351	0.0479686111360438
1076.0	4.339	0.0514135976633745
1078.0	4.324	0.0512678755335969
1080.0	4.3180000000000005	0.0513593007913636
1082.0	4.299	0.0514006292895136
1084.0	4.288	0.0538752560075266
1086.0	4.285	0.0503641063643198
1088.0	4.272	0.0500417109969891
1090.0	4.257000000000001	0.0527278126060831
1092.0	4.249	0.0508898592823539
1094.0	4.239	0.0507341168966598
1096.0	4.2330000000000005	0.0522770397869743
1098.0	4.215	0.0501274917794494
1100.0	4.206	0.0504468917663802
1102.0	4.201	0.0500150594605217
1104.0	4.189	0.0509061106230423
1106.0	4.173	0.0507122114984324
1108.0	4.168	0.0488317848319774
1110.0	4.158	0.0485030226880401
1112.0	4.141	0.0500624301605529
1114.0	4.126	0.0474224513167432
1116.0	4.114	0.0458041994947845
1118.0	4.108	0.0447312965259098
1120.0	4.0920000000000005	0.0472521473808204
1122.0	4.077	0.0464393936647605
1124.0	4.068	0.0471179240356801
1126.0	4.057	0.0479508493211254
1128.0	4.051	0.0487361249643754
1130.0	4.037	0.049376107582514
1132.0	4.024	0.0516256707127687
1134.0	4.019	0.0511463646536481
1136.0	4.002	0.0528963580160112
1138.0	4.001	0.0516591392366024
1140.0	3.987	0.0521900610187014
1142.0	3.983	0.0518318744584502
1144.0	3.973	0.049452059338712
1146.0	3.963	0.0530492433708739
1148.0	3.955	0.0508697198248793
1150.0	3.941	0.05103762833609
1152.0	3.934	0.0506193736394901
1154.0	3.925	0.0512945981802092
1156.0	3.917	0.05105504170942
1158.0	3.906	0.0510794587981421
1160.0	3.902	0.0510398053326525
1162.0	3.886	0.0515129133995892
1164.0	3.88	0.0514695163287076
1166.0	3.87	0.0503427756657139
1168.0	3.865	0.0491304637586068
1170.0	3.859	0.050509502834053
1172.0	3.846	0.051579017649897
1174.0	3.838	0.0495328797147865
1176.0	3.834	0.0506183980606087
1178.0	3.822	0.0505349164219925
1180.0	3.818	0.0514047122785883
1182.0	3.813	0.0498570796884628
1184.0	3.814	0.0509722752043322
1186.0	3.809	0.0488353241914999
1188.0	3.819	0.0490686090597821
1190.0	3.814	0.0463755469835634
1192.0	3.81	0.0484472476253207
1194.0	3.802	0.0475558151602467
1196.0	3.793	0.0471116352172105
1198.0	3.78	0.0474926894959166
1200.0	3.768	0.0442919606449948
1202.0	3.766	0.0477139108012601
1204.0	3.766	0.0451097427269197
1206.0	3.76	0.047001444684915
1208.0	3.756	0.0440776531382154
1210.0	3.754	0.0464016283239188
1212.0	3.754	0.0469241573521558
1214.0	3.739	0.0451715522846233
1216.0	3.731	0.045276925690687
1218.0	3.716	0.0461666332397258
1220.0	3.696	0.0479652652100108
1222.0	3.677000000000001	0.0466494677301485
1224.0	3.654	0.0472176468371679
1226.0	3.637000000000001	0.0492005219283768
1228.0	3.62	0.0481281724944373
1230.0	3.599	0.0471469989095047
1232.0	3.586	0.0496095868871241
1234.0	3.569	0.0465262437558062
1236.0	3.5620000000000003	0.048190465733943
1238.0	3.553	0.0480064296105284
1240.0	3.532	0.0484556561949576
1242.0	3.531	0.0500291273184622
1244.0	3.516	0.0484148737476408
1246.0	3.502	0.0464662362486044
1248.0	3.497	0.0474344251715778
1250.0	3.472	0.0486141268905792
1252.0	3.469	0.0505854612402504
1254.0	3.462	0.0513246745944115
1256.0	3.445	0.0506096170044126
1258.0	3.449	0.0477842372894382
1260.0	3.432	0.0482580512057091
1262.0	3.424	0.0465044800709207
1264.0	3.417	0.0450771629240787
1266.0	3.405	0.0480966105938587
1268.0	3.397	0.0460750863292399
1270.0	3.389	0.0480172294180709
1272.0	3.382	0.0497192115786242
1274.0	3.373	0.0469943521691965
1276.0	3.361	0.0465039491220972
