nm	musp[cm-1]	musp_std[cm-1]
1272.0	4.845	0.0911841170921589
1274.0	4.862	0.0916855872729202
1276.0	4.839	0.0896025517714233
1278.0	4.849	0.0918405757714132
1280.0	4.835999999999999	0.0891238561126876
1282.0	4.849	0.0950987790551372
1284.0	4.843	0.0947066947194938
1286.0	4.831	0.0904352984728671
1288.0	4.827	0.0948762677008298
1290.0	4.829	0.0926678656996767
1292.0	4.829	0.0938127896726924
1294.0	4.815	0.0982649479723061
1296.0	4.807	0.0949847291170118
1298.0	4.818	0.0971228063133106
1300.0	4.811	0.0975391026368904
1302.0	4.805	0.0936488054671927
1304.0	4.803	0.0941654703299946
1306.0	4.803	0.097936613413542
1308.0	4.791	0.0970062999099658
1310.0	4.764	0.0989767400035403
1312.0	4.779999999999999	0.0959623125612276
1314.0	4.753	0.0960691623291121
1316.0	4.749	0.097471109996504
1318.0	4.746	0.095967587120745
1320.0	4.732	0.0951452430968075
1322.0	4.713	0.0982129206254339
1324.0	4.713	0.0963644061125895
1326.0	4.7170000000000005	0.0990633916013151
1328.0	4.691	0.0894403725781237
1330.0	4.689	0.0927289958247509
1332.0	4.684	0.0983926374842706
1334.0	4.689	0.0975288497994816
1336.0	4.664	0.0960552824364731
1338.0	4.665	0.0954002614071011
1340.0	4.640000000000001	0.0966338386148045
1342.0	4.635	0.1000464089841173
1344.0	4.641	0.099185323486198
1346.0	4.625	0.0993163047795362
1348.0	4.592	0.100192530709013
1350.0	4.601	0.097070548355434
1352.0	4.572	0.0998514946691051
1354.0	4.556	0.0996326586349407
1356.0	4.556	0.0987470893460714
1358.0	4.545	0.1063997818618388
1360.0	4.532	0.1040566085252531
1362.0	4.509	0.1032709489105669
1364.0	4.506	0.108204995206572
1366.0	4.508	0.1040576763146285
1368.0	4.501	0.1063040131409748
1370.0	4.476	0.1137011460684717
1372.0	4.444	0.1082804999372772
1374.0	4.41	0.1084306685239153
1376.0	4.382	0.1104958521091779
1378.0	4.379	0.1020984758232566
1380.0	4.343	0.116977786220871
1382.0	4.331	0.115235025539595
1384.0	4.261	0.1339544790932196
1386.0	4.176	0.1234531950093827
1388.0	4.131	0.1287513634112156
1390.0	4.0200000000000005	0.1339254445255196
1392.0	3.949	0.1356179273629493
1394.0	3.882	0.1242218246863049
1396.0	3.781	0.1156527369133803
1398.0	3.616	0.1512736870544965
1400.0	3.33	0.166136341450681
1402.0	3.364	0.1480911464413757
1404.0	3.099	0.19523079093318
1406.0	3.5620000000000003	0.2343999721390245
1408.0	3.247	0.2153810290028372
1410.0	3.136	0.1862026852652775
1412.0	2.869	0.2066207212478447
1414.0	2.934	0.1717427016078282
1416.0	2.717	0.3723526139773997
1418.0	2.756	0.2141698727062234
1420.0	3.124	0.2439876209640019
1422.0	2.716	0.2472823718516373
1424.0	3.0325	0.1361723785011726
1426.0	3.155	0.1616298366070841
1428.0	2.8920000000000003	0.328501110487981
1430.0	2.87	0.3195660251723333
1432.0	3.326	0.3446697112839235
1434.0	3.1015	0.2764808613026709
1436.0	3.217	0.2679911379131778
1438.0	2.785	0.3497841620199519
1440.0	2.951	0.2823570158062305
1442.0	2.464	0.4568139227300323
1444.0	3.15	0.3057771630933018
1446.0	3.3125	0.4164475757323281
1448.0	3.0195	0.2315439685567299
1450.0	2.6735	0.2847248671963867
1452.0	3.45	1.2027088500348846
1454.0	2.276	0.6169873458167187
1456.0	2.692	0.198963983340369
1458.0	3.1295	0.2106222922674614
1460.0	2.9055	0.2379563707384191
1462.0	2.785	0.3381049541192795
1464.0	2.8025	0.2721258899847644
1466.0	3.1355	0.2763998713619253
1468.0	2.457	0.3299101203358273
1470.0	3.0	0.2214651214074126
1472.0	3.093	0.3265356029593097
1474.0	3.185	0.405068017455627
1476.0	3.214	0.2871677790653633
1478.0	3.1785	0.1838844746029419
1480.0	2.8345	0.3453154355078846
1482.0	2.844	0.5952738165471977
1484.0	3.311	0.1374647591202923
1486.0	2.3905000000000003	0.2881211647129651
1488.0	2.909	0.3446799094812461
1490.0	3.077	0.3182622181569354
1492.0	3.06	0.3364915202644438
1494.0	3.404	0.3560515236591469
1496.0	3.342	0.2639435966683454
1498.0	2.385	0.4531779451826844
1500.0	3.0415	0.2597375779031597
1502.0	3.2155	0.2786819143306577
1504.0	2.7060000000000004	0.2665430963694655
1506.0	3.0540000000000003	0.2813381165119101
1508.0	3.253	0.3266105393958444
1510.0	3.518	0.2736717868425246
