nm	mua[cm-1]	mua_std[cm-1]
250	19.320830101779563	1.0938533703528885
252	18.962794272235048	1.134865107323201
254	18.786976133751335	0.9230336168860868
256	18.732016032531526	1.026201505772303
258	18.75600428389649	1.0439357600730765
260	18.834064665956806	1.064066042275796
262	19.028415431213247	0.8744855211758029
264	19.190832436020546	1.0326108264988263
266	19.328936823760344	1.080377060885976
268	19.48417936638568	0.8730000552581813
270	19.526421551659592	0.8824207834393507
272	19.73895684720204	1.1414275077761338
274	19.66611818050936	0.9262453107422639
276	19.632430973912832	0.8704586854736099
278	19.47604954490357	1.1274414670132429
280	19.16443245539286	1.0898055854929043
282	18.57300664113922	0.9331111406450161
284	17.969322832308166	0.858432159051786
286	17.215869655908044	0.8430773972939799
288	16.255255623496957	0.8665919199360879
290	15.213187265044034	0.761927773143543
292	14.178523973050183	0.7929815775195929
294	13.150430001540778	0.8453637614016253
296	12.35378901919268	0.7976519033420977
298	11.71281695525632	0.741533014187247
300	11.246717421181131	0.7348994414685596
302	10.913793945868838	0.7280574823872571
304	10.75334593527191	0.6915582400018281
306	10.72756687159224	0.7129789360776431
308	10.811924653905415	0.6738408454124792
310	11.004429152383077	0.6186693937172169
312	11.282044219401817	0.641777512337404
314	11.577777569464688	0.559571420572108
316	11.949695676510801	0.611073896785046
318	12.363873747556505	0.6006569408716168
320	12.785160454571482	0.5561549244971968
322	13.270459642896023	0.5483479743167057
324	13.708373405697564	0.4881511282439939
326	14.252183503223023	0.4423394656477008
328	14.752440992357384	0.44603423016936694
330	15.282662165460232	0.40616315486598475
332	15.791138618712594	0.4634363219741998
334	16.321207933848218	0.4365947162530935
336	16.737762089639446	0.41776688287257413
338	17.228755997438586	0.31890798165407774
340	17.60559206643164	0.37586904110826536
342	18.199505804988537	0.308104526262832
344	18.718491652785776	0.17521083337500196
346	19.215460123645297	0.44522990541081925
348	19.606926638852773	0.484472369612904
350	20.229736056388475	0.10746325740946727
352	20.668224486974182	0.13479472235733966
354	21.26298421412692	0.11899222849502519
356	21.70526103856208	0.09321899575598988
358	22.036887527676768	0.47017122210621015
360	22.47449310514769	0.5648285839435521
362	22.96059225623647	0.08493531596316878
364	23.549215074274002	0.9287911827878694
366	23.94012597262511	0.06298366572977714
368	24.029191120516803	0.7872958216222176
370	24.81344076201408	0.08814072739869455
372	24.667474486781742	0.060987704491861666
374	25.019300589405017	0.061858957413173966
376	25.456542749731256	0.7557140340383242
378	25.618088835191205	0.09425980955754899
380	25.449223244982793	0.09611368607238746
382	26.192124195845455	0.9216300320539419
384	26.4609218167148	0.9141129949118283
386	26.293207825788773	0.10363045697717146
388	26.71487140234365	1.9654214134783272
390	27.281793091813103	0.11354044939698095
392	27.291183004770215	0.08093695362471433
394	28.130141476196012	3.448701019467246e-15
396	27.958564992322675	0.09676261494798165
398	30.322443270559138	2.403703357979454e-15
400	28.720443797570468	2.403703357979454e-15
402	33.04973976720596	0.1455504880309982
404	31.08484393025562	0.2037706832433975
406	31.234468588641104	0.37453913697724134
408		
410		
412		
414		
416		
418		
420		
422		
424		
426		
428		
430		
432		
434		
436		
438	21.9101974725406	0.2869132872568592
440	18.803553868677255	0.3489073838034336
442	16.19513264203051	0.49095042294105484
444	13.844058573761586	0.3453283146949741
446	11.966925458664258	0.31164394121823075
448	10.274657839002012	0.2866760134404091
450	8.863076140117668	0.22185658945669595
452	7.696291394732139	0.19033118768657437
454	6.791165225961779	0.18141410209514428
456	6.047435257251862	0.16119638234076392
458	5.446198966216869	0.137879959137789
460	4.954561562565773	0.09843964926031082
462	4.578761742945988	0.0756470714941124
464	4.301253733935064	0.061898846441678444
466	4.086822566514164	0.05702112986641256
468	3.906744967447119	0.04667905775964944
470	3.7688100942766254	0.048238544416432286
472	3.6574193206878696	0.036826539828836005
474	3.570837797069677	0.04404896161015865
476	3.5059257848598544	0.03872993813699748
478	3.4548420752690805	0.041984229983484604
480	3.416208775215632	0.032981679125474735
482	3.3891602048725766	0.03228640839816586
484	3.379248195842907	0.027621432115457655
486	3.3728697426681706	0.023534449867110493
488	3.3847435887533535	0.033085497168618104
490	3.3996364895738562	0.03680823158948449
492	3.41987901108724	0.036792827547583895
494	3.459644213435326	0.0408437455785704
496	3.4938749052428246	0.044514959042643944
498	3.560009364240086	0.034509510871505125
500	3.6208775678688365	0.03728067319093303
502	3.693318729425316	0.04264406962515235
504	3.7710245445581614	0.0504356904298211
506	3.8528325736516074	0.05360187354549074
508	3.9484053560996473	0.041824448226903246
510	4.038231983091454	0.04890782819207484
512	4.128209635127397	0.034413716778842154
514	4.218500082800756	0.04167557745543426
516	4.323860083539286	0.03685786356498824
518	4.425381328123373	0.03633596232912054
520	4.530189404669742	0.04556841048027183
522	4.64317930940485	0.03940983860724229
524	4.775250049123053	0.04935751900967896
526	4.907891771733591	0.05239935400837914
528	5.06758880968075	0.059238194628422905
530	5.228187074990282	0.050526793109672376
532	5.405646287207918	0.06014260888744366
534	5.595834234994853	0.05034776083323415
536	5.787377930228367	0.06804175537998157
538	5.97898395871616	0.09175416051241851
540	6.183249788406896	0.09849133905700502
542	6.385859023215931	0.09209030497139817
544	6.586097594051796	0.10878572194097703
546	6.751229130549251	0.10110865287798358
548	6.890041509054497	0.09182165443388962
550	7.003781226117394	0.11656380346365565
552	7.068469071307297	0.10485290446870649
554	7.084616498661238	0.1028147013703425
556	7.079808504234677	0.11257649264091008
558	7.007492593661998	0.08878165188992804
560	6.939675371643678	0.12595816005697197
562	6.826033014522843	0.09916358932162844
564	6.690026009407753	0.09757391406477707
566	6.539738712891837	0.10575710241115116
568	6.373409910737006	0.07603843922229724
570	6.1750246744102215	0.07810167779859857
572	5.971336933578062	0.0743611516366078
574	5.767614773311235	0.0806235713731308
576	5.533462926000065	0.07084868486409793
578	5.307032889677266	0.06526451650698896
580	5.080463768598403	0.06350559778023242
582	4.850387460373751	0.06220106628141539
584	4.615200127165797	0.05147105593950179
586	4.375948360940433	0.051582419764084425
588	4.12705417395672	0.04861335150946713
590	3.8681134063777822	0.03319697722103099
592	3.5975355331441805	0.030309180730140713
594	3.310455206322873	0.032435007312651344
596	3.0289071373703265	0.01403031147943934
598	2.768782683015079	0.02804652232648513
600	2.537621511223688	0.0362292903718994
602	2.346008425698588	0.056591747122813944
604	2.172751476122087	0.036079692247306706
606	2.023905646725155	0.011832228493797713
608	1.8981341844264918	0.018729023681857453
610	1.8016524046670994	0.018437267126286478
612	1.7181247181080945	0.022124163539656225
614	1.6504807863283244	0.017449253793850088
616	1.5967038127634776	0.01731011036842067
618	1.5515732480245692	0.024674965542185477
620	1.5106771167403865	0.025212976141005036
622	1.4730708555843768	0.022935925159061014
624	1.442394311530679	0.02490156521648024
626	1.4153574844107093	0.01956486685960011
628	1.3854254527466507	0.01977431846654704
630	1.3674565859292054	0.025084230178217624
632	1.3498738945306268	0.04378438676163578
634	1.3230677909808823	0.03041895237172183
636	1.2929223029127939	0.027859890393043724
638	1.2664994458780372	0.013642564802183005
640	1.2396190844983126	0.018389188390196924
642	1.2129677727854487	0.016344858079210822
644	1.1944240547886587	0.023613194041684223
646	1.167644079976118	0.03388616888090295
648	1.142460638276393	0.024295173934969334
650	1.114809490033523	0.023712532657039265
652	1.0891184964148124	0.022127768451852603
654	1.0619765773626364	0.020129334288280242
656	1.033539172909456	0.020916396575640428
658	1.0061464831305391	0.029327230501334216
