#--- Experiment --------------------------------------------------------------------------
#deoxy_wholebloodC
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	28.800000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
11-07-2025	17:40:51.266	11.100	1.136	51.608	337	0	OK	11-07-2025	17:40:51.266	11.100	28.800	OK	11-07-2025	17:40:51.266	11.100	1016	OK
11-07-2025	17:40:51.768	11.602	0.392	51.970	338	0	OK	11-07-2025	17:40:51.768	11.602	28.800	OK	11-07-2025	17:40:51.768	11.602	1016	OK
11-07-2025	17:40:52.269	12.103	-0.050	52.188	338	0	OK	11-07-2025	17:40:52.269	12.103	28.800	OK	11-07-2025	17:40:52.269	12.103	1016	OK
11-07-2025	17:40:52.770	12.604	-0.313	52.318	339	0	OK	11-07-2025	17:40:52.770	12.604	28.800	OK	11-07-2025	17:40:52.770	12.604	1016	OK
11-07-2025	17:40:53.268	13.102	-0.644	52.483	339	0	OK	11-07-2025	17:40:53.268	13.102	28.800	OK	11-07-2025	17:40:53.268	13.102	1016	OK
11-07-2025	17:40:53.770	13.604	-0.776	52.549	340	0	OK	11-07-2025	17:40:53.770	13.604	28.800	OK	11-07-2025	17:40:53.770	13.604	1016	OK
11-07-2025	17:40:54.269	14.104	-0.977	52.650	340	0	OK	11-07-2025	17:40:54.269	14.104	28.800	OK	11-07-2025	17:40:54.269	14.104	1016	OK
11-07-2025	17:40:54.769	14.603	-1.100	52.712	343	0	OK	11-07-2025	17:40:54.769	14.603	28.800	OK	11-07-2025	17:40:54.769	14.603	1016	OK
11-07-2025	17:40:55.269	15.104	-1.102	52.713	343	0	OK	11-07-2025	17:40:55.269	15.104	28.800	OK	11-07-2025	17:40:55.269	15.104	1016	OK
11-07-2025	17:40:55.770	15.604	-1.110	52.717	343	0	OK	11-07-2025	17:40:55.770	15.604	28.800	OK	11-07-2025	17:40:55.770	15.604	1016	OK
11-07-2025	17:40:56.272	16.106	-1.211	52.768	343	0	OK	11-07-2025	17:40:56.272	16.106	28.800	OK	11-07-2025	17:40:56.272	16.106	1016	OK
11-07-2025	17:40:56.771	16.605	-1.339	52.833	343	-1	OK	11-07-2025	17:40:56.771	16.605	28.800	OK	11-07-2025	17:40:56.771	16.605	1016	OK
11-07-2025	17:40:57.272	17.106	-1.327	52.827	343	0	OK	11-07-2025	17:40:57.272	17.106	28.800	OK	11-07-2025	17:40:57.272	17.106	1016	OK
11-07-2025	17:40:57.772	17.607	-1.284	52.805	342	0	OK	11-07-2025	17:40:57.772	17.607	28.800	OK	11-07-2025	17:40:57.772	17.607	1016	OK
11-07-2025	17:40:58.271	18.105	-1.331	52.829	343	0	OK	11-07-2025	17:40:58.271	18.105	28.800	OK	11-07-2025	17:40:58.271	18.105	1016	OK
11-07-2025	17:40:58.770	18.604	-1.408	52.868	345	0	OK	11-07-2025	17:40:58.770	18.604	28.800	OK	11-07-2025	17:40:58.770	18.604	1016	OK
11-07-2025	17:40:59.269	19.104	-1.347	52.837	345	-1	OK	11-07-2025	17:40:59.269	19.104	28.800	OK	11-07-2025	17:40:59.269	19.104	1016	OK
11-07-2025	17:40:59.772	19.607	-1.420	52.874	343	0	OK	11-07-2025	17:40:59.772	19.607	28.800	OK	11-07-2025	17:40:59.772	19.607	1016	OK
11-07-2025	17:41:00.273	20.107	-1.424	52.876	346	0	OK	11-07-2025	17:41:00.273	20.107	28.800	OK	11-07-2025	17:41:00.273	20.107	1016	OK
11-07-2025	17:41:00.773	20.608	-1.378	52.853	347	0	OK	11-07-2025	17:41:00.773	20.608	28.800	OK	11-07-2025	17:41:00.773	20.608	1016	OK
11-07-2025	17:41:01.273	21.107	-1.424	52.876	343	0	OK	11-07-2025	17:41:01.273	21.107	28.800	OK	11-07-2025	17:41:01.273	21.107	1016	OK
11-07-2025	17:41:01.774	21.609	-1.508	52.919	342	-1	OK	11-07-2025	17:41:01.774	21.609	28.800	OK	11-07-2025	17:41:01.774	21.609	1016	OK
11-07-2025	17:41:02.275	22.109	-1.550	52.940	341	0	OK	11-07-2025	17:41:02.275	22.109	28.800	OK	11-07-2025	17:41:02.275	22.109	1016	OK
11-07-2025	17:41:02.772	22.607	-1.471	52.900	342	0	OK	11-07-2025	17:41:02.772	22.607	28.800	OK	11-07-2025	17:41:02.772	22.607	1016	OK
11-07-2025	17:41:03.272	23.107	-1.495	52.912	343	0	OK	11-07-2025	17:41:03.272	23.107	28.800	OK	11-07-2025	17:41:03.272	23.107	1016	OK
11-07-2025	17:41:03.773	23.608	-1.339	52.833	346	0	OK	11-07-2025	17:41:03.773	23.608	28.800	OK	11-07-2025	17:41:03.773	23.608	1016	OK
11-07-2025	17:41:04.274	24.108	-1.489	52.909	348	0	OK	11-07-2025	17:41:04.274	24.108	28.800	OK	11-07-2025	17:41:04.274	24.108	1016	OK
11-07-2025	17:41:04.772	24.606	-1.438	52.883	348	-1	OK	11-07-2025	17:41:04.772	24.606	28.800	OK	11-07-2025	17:41:04.772	24.606	1016	OK
11-07-2025	17:41:05.275	25.109	-1.518	52.924	349	0	OK	11-07-2025	17:41:05.275	25.109	28.800	OK	11-07-2025	17:41:05.275	25.109	1016	OK
11-07-2025	17:41:05.774	25.609	-1.461	52.895	351	0	OK	11-07-2025	17:41:05.774	25.609	28.800	OK	11-07-2025	17:41:05.774	25.609	1016	OK
11-07-2025	17:41:06.277	26.112	-1.477	52.903	351	0	OK	11-07-2025	17:41:06.277	26.112	28.800	OK	11-07-2025	17:41:06.277	26.112	1016	OK
11-07-2025	17:41:06.775	26.609	-1.609	52.970	350	-1	OK	11-07-2025	17:41:06.775	26.609	28.800	OK	11-07-2025	17:41:06.775	26.609	1016	OK
11-07-2025	17:41:07.278	27.112	-1.495	52.912	351	0	OK	11-07-2025	17:41:07.278	27.112	28.800	OK	11-07-2025	17:41:07.278	27.112	1016	OK
11-07-2025	17:41:07.777	27.612	-1.512	52.921	351	0	OK	11-07-2025	17:41:07.777	27.612	28.800	OK	11-07-2025	17:41:07.777	27.612	1016	OK
11-07-2025	17:41:08.277	28.112	-1.461	52.895	354	0	OK	11-07-2025	17:41:08.277	28.112	28.800	OK	11-07-2025	17:41:08.277	28.112	1016	OK
11-07-2025	17:41:08.779	28.613	-1.451	52.890	441	0	OK	11-07-2025	17:41:08.779	28.613	28.800	OK	11-07-2025	17:41:08.779	28.613	1016	OK
11-07-2025	17:41:09.279	29.113	-1.514	52.922	439	0	OK	11-07-2025	17:41:09.279	29.113	28.800	OK	11-07-2025	17:41:09.279	29.113	1016	OK
11-07-2025	17:41:09.779	29.613	-1.552	52.941	436	0	OK	11-07-2025	17:41:09.779	29.613	28.800	OK	11-07-2025	17:41:09.779	29.613	1016	OK
11-07-2025	17:41:10.280	30.115	-1.558	52.944	432	0	OK	11-07-2025	17:41:10.280	30.115	28.800	OK	11-07-2025	17:41:10.280	30.115	1016	OK
11-07-2025	17:41:10.779	30.614	-1.534	52.932	433	0	OK	11-07-2025	17:41:10.779	30.614	28.800	OK	11-07-2025	17:41:10.779	30.614	1016	OK
11-07-2025	17:41:11.280	31.115	-1.420	52.874	433	0	OK	11-07-2025	17:41:11.280	31.115	28.800	OK	11-07-2025	17:41:11.280	31.115	1016	OK
11-07-2025	17:41:11.781	31.615	-1.066	52.695	433	0	OK	11-07-2025	17:41:11.781	31.615	28.800	OK	11-07-2025	17:41:11.781	31.615	1016	OK
11-07-2025	17:41:12.282	32.117	-0.485	52.404	432	0	OK	11-07-2025	17:41:12.282	32.117	28.800	OK	11-07-2025	17:41:12.282	32.117	1016	OK
11-07-2025	17:41:12.783	32.617	1.517	51.425	427	0	OK	11-07-2025	17:41:12.783	32.617	28.800	OK	11-07-2025	17:41:12.783	32.617	1016	OK
11-07-2025	17:41:13.282	33.116	4.162	50.190	421	0	OK	11-07-2025	17:41:13.282	33.116	28.800	OK	11-07-2025	17:41:13.282	33.116	1016	OK
11-07-2025	17:41:13.782	33.617	6.934	48.961	406	0	OK	11-07-2025	17:41:13.782	33.617	28.800	OK	11-07-2025	17:41:13.782	33.617	1016	OK
11-07-2025	17:41:14.279	34.114	9.458	47.897	381	0	OK	11-07-2025	17:41:14.279	34.114	28.800	OK	11-07-2025	17:41:14.279	34.114	1016	OK
11-07-2025	17:41:14.780	34.614	10.496	47.474	373	0	OK	11-07-2025	17:41:14.780	34.614	28.800	OK	11-07-2025	17:41:14.780	34.614	1016	OK
11-07-2025	17:41:15.280	35.114	9.318	47.955	382	0	OK	11-07-2025	17:41:15.280	35.114	28.800	OK	11-07-2025	17:41:15.280	35.114	1016	OK
11-07-2025	17:41:15.783	35.617	7.491	48.722	385	0	OK	11-07-2025	17:41:15.783	35.617	28.800	OK	11-07-2025	17:41:15.783	35.617	1016	OK
11-07-2025	17:41:16.282	36.117	6.244	49.261	384	0	OK	11-07-2025	17:41:16.282	36.117	28.800	OK	11-07-2025	17:41:16.282	36.117	1016	OK
11-07-2025	17:41:16.782	36.616	5.481	49.597	416	0	OK	11-07-2025	17:41:16.782	36.616	28.800	OK	11-07-2025	17:41:16.782	36.616	1016	OK
11-07-2025	17:41:17.283	37.117	5.854	49.432	413	0	OK	11-07-2025	17:41:17.283	37.117	28.800	OK	11-07-2025	17:41:17.283	37.117	1016	OK
11-07-2025	17:41:17.781	37.615	9.204	48.002	408	-1	OK	11-07-2025	17:41:17.781	37.615	28.800	OK	11-07-2025	17:41:17.781	37.615	1016	OK
