nm,lard mua,lard mua std,lard mus,lard mus std,lard mus fit,lard musp,lard musp std,lard g,WB S oxy mua,WB S oxy mua std,WB S deoxy mua,WB S deoxy mua std,WB oxy mua,WB oxy mua std,WB oxy mus,WB oxy mus std,WB oxy mus fit,WB oxy musp,WB oxy musp std,WB oxy g,WB deoxy mua,WB deoxy mua std,WB deoxy mus,WB deoxy mus std,WB deoxy mus fit,WB deoxy musp,WB deoxy musp std,WB deoxy g,copolymer mua,copolymer mua std,copolymer mus,copolymer mus std,copolymer mus fit,copolymer musp,copolymer musp std,copolymer g,agar mua,agar mua std,agar mus,agar mus std,agar mus fit,agar musp,agar musp std,agar g,agar musp fit,PDMS mua,PDMS mua std,PDMS mus,PDMS mus std,PDMS mus fit,PDMS musp,PDMS musp std,PDMS g
1304.0,0.1403,0.0247725555034768,17.06,1.7185207535106797,16.804394841828216,5.118,0.5155562260532041,0.7,1.5459999999999998,0.0157464477671616,1.402,0.0326636430951435,1.5459999999999998,0.0157464477671616,226.4499999999998,40.18125599497022,174.24741999088909,4.529,0.8036251198994051,0.98,1.402,0.0326636430951435,240.14999999999975,4.708273516499731,218.6574365677116,4.803,0.0941654703299946,0.98,0.3137999999999999,0.020989244747292,10.836666666666664,0.1530270693394388,10.857415542673795,3.251,0.0459081208018316,0.7,1.485,0.5340911283042747,14.570000000000002,4.293571836025468,26.74160807104568,1.457,0.4293571836025468,0.9,1.4272609939056495,0.1868999999999999,0.0090900569746547,20.15000000000001,0.1043971524137449,20.23863499705139,2.015,0.0104397152413744,0.9
1306.0,0.1326,0.0252829665004272,17.06333333333333,1.708381982645643,16.758794902375985,5.119,0.5125145947936931,0.7,1.5590000000000002,0.0176956436014386,1.42,0.032100921105203,1.5590000000000002,0.0176956436014386,226.7499999999998,40.248803371522776,174.23203348161303,4.535,0.8049760674304565,0.98,1.42,0.032100921105203,240.14999999999975,4.896830670677097,218.7449755146989,4.803,0.097936613413542,0.98,0.3044,0.0208746050454246,10.803333333333333,0.1553420050918398,10.828916018511798,3.241,0.046602601527552,0.7,1.496,0.5365120780341699,14.750000000000002,4.295981895264976,26.745003811322185,1.475,0.4295981895264975,0.9,1.4251261992567725,0.181,0.0088550188043104,20.15000000000001,0.096199381430726,20.183053582379834,2.015,0.0096199381430726,0.9
1308.0,0.1288,0.0251093657210527,17.00333333333333,1.712410761845402,16.71331870165387,5.101,0.5137232285536206,0.7,1.591,0.015121728296285,1.461,0.0303754286663854,1.591,0.015121728296285,226.24999999999983,40.155724650692335,174.21664833100655,4.525,0.8031144930138473,0.98,1.461,0.0303754286663854,239.5499999999998,4.85031499549829,218.8325495076804,4.791,0.0970062999099658,0.98,0.3005,0.0210113432033717,10.783333333333331,0.1538727316918076,10.800491302472809,3.2350000000000003,0.0461618195075422,0.7,1.539,0.5463124868912784,14.640000000000002,4.352431529871806,26.748399982801327,1.464,0.4352431529871805,0.9,1.4229982343421042,0.1797,0.0082784116088433,20.10000000000001,0.1064581294844762,20.12762481108849,2.01,0.0106458129484476,0.9
1310.0,0.1324,0.0253293174204843,16.94333333333333,1.718649180856497,16.667965903887882,5.083,0.5155947542569493,0.7,1.645,0.0156544475595615,1.524,0.0334888962618881,1.645,0.0156544475595615,226.04999999999976,40.50218101123277,174.2012645389497,4.521,0.8100436202246561,0.98,1.524,0.0334888962618881,238.1999999999998,4.948837000177016,218.9201585606866,4.764,0.0989767400035403,0.98,0.3006999999999999,0.0208090851478713,10.753333333333332,0.1532724874802427,10.772141198193712,3.226,0.0459817462440728,0.7,1.588,0.555908221397457,14.630000000000004,4.415087466102268,26.751796585537868,1.463,0.4415087466102266,0.9,1.4208770647115623,0.1819,0.0081749542226981,19.99,0.128735540959647,20.072348263972465,1.999,0.0128735540959646,0.9
1312.0,0.1206,0.0256348913459953,16.906666666666663,1.7085460170728248,16.62273617421518,5.072,0.5125638051218476,0.7,1.6669999999999998,0.0151730755689881,1.545,0.0302066953578911,1.6669999999999998,0.0151730755689881,224.8499999999998,40.23641247537964,174.18588210532243,4.497,0.8047282495075934,0.98,1.545,0.0302066953578911,238.99999999999972,4.798115628061374,219.00780268775367,4.779999999999999,0.0959623125612276,0.98,0.2922,0.0203086188599815,10.726666666666665,0.1523838917999855,10.74386550982683,3.218,0.0457151675399956,0.7,1.608,0.5641952205696006,14.670000000000003,4.466041957419579,26.755193619586567,1.467,0.4466041957419578,0.9,1.4187626561566062,0.1728,0.0085128805819457,19.960000000000004,0.1209325901402299,20.017223522978107,1.996,0.0120932590140229,0.9
1314.0,0.1221,0.0254438573440272,16.856666666666666,1.70222206105147,16.57762917868162,5.057,0.5106666183154411,0.7,1.73,0.0151437555888007,1.61,0.0299621159977351,1.73,0.0151437555888007,225.0499999999998,40.15829634623581,174.17050103000489,4.501,0.8031659269247169,0.98,1.61,0.0299621159977351,237.6499999999998,4.803458116455603,219.0954819029235,4.753,0.0960691623291121,0.98,0.2915999999999999,0.0206413883636795,10.713333333333331,0.1513233803220732,10.715664042038563,3.2140000000000004,0.0453970140966219,0.7,1.673,0.5744996105039026,14.540000000000004,4.5097867650995065,26.7585910850022,1.454,0.4509786765099506,0.9,1.416654974708052,0.1765999999999999,0.0084522186436461,19.910000000000004,0.1212995475956667,19.962250171199887,1.991,0.0121299547595666,0.9
1316.0,0.1208,0.0252328465142139,16.823333333333334,1.7057849606446855,16.53264458423923,5.047000000000001,0.5117354881934058,0.7,1.777,0.0169901932498328,1.663,0.0302508034787691,1.777,0.0169901932498328,224.64999999999975,40.183765378570456,174.15512131287707,4.492999999999999,0.8036753075714098,0.98,1.663,0.0302508034787691,237.44999999999976,4.8735554998252,219.18319622024345,4.749,0.097471109996504,0.98,0.2878,0.0208106276268214,10.693333333333332,0.1456907298070635,10.687536600008032,3.208,0.043707218942119,0.7,1.713,0.5850576419844837,14.640000000000002,4.563928449142131,26.76198898183953,1.464,0.4563928449142129,0.9,1.4145539866339139,0.1759,0.0086764617013112,19.930000000000007,0.1183320292051258,19.90742779287721,1.993,0.0118332029205125,0.9
1318.0,0.1144,0.0250808843150454,16.826666666666664,1.703977916740925,16.48778205874381,5.048,0.5111933750222775,0.7,1.819,0.0164549515981897,1.712,0.0314281465419412,1.819,0.0164549515981897,224.64999999999975,40.22480884868911,174.13974295381902,4.492999999999999,0.8044961769737828,0.98,1.712,0.0314281465419412,237.2999999999998,4.798379356037243,219.27094565376655,4.746,0.095967587120745,0.98,0.2825,0.0208181781914238,10.639999999999995,0.1495177432800392,10.659482989425753,3.192,0.0448553229840117,0.7,1.761,0.597206790498303,14.590000000000003,4.6699850529805484,26.765387310153358,1.459,0.4669985052980547,0.9,1.4124596584372677,0.1747999999999999,0.0089745318664664,19.82,0.1016530045465127,19.852755973391307,1.982,0.0101653004546512,0.9
1320.0,0.1221,0.024605825868413,16.793333333333333,1.709586702715457,16.443041270952463,5.038,0.5128760108146372,0.7,1.887,0.0191549883906755,1.786,0.0300879369618005,1.887,0.0191549883906755,223.84999999999985,40.08276160368413,174.12436595271092,4.477,0.8016552320736833,0.98,1.786,0.0300879369618005,236.5999999999998,4.757262154840378,219.3587302175516,4.732,0.0951452430968075,0.98,0.2825,0.0206641635282192,10.606666666666666,0.1483304433990456,10.631503016492273,3.182,0.0444991330197136,0.7,1.853,0.6215398639420773,14.280000000000005,4.8205914600483775,26.768786069998452,1.4280000000000002,0.4820591460048378,0.9,1.410371956854138,0.1802,0.0099929975482835,19.69,0.1019803902718559,19.798234299262045,1.969,0.0101980390271855,0.9
1322.0,0.1127,0.025483779639044,16.736666666666665,1.696602107319926,16.39842189052112,5.021,0.5089806321959779,0.7,1.941,0.0173012523631479,1.846,0.0310165228766544,1.941,0.0173012523631479,222.9999999999998,40.27992331450271,174.10899030943276,4.46,0.805598466290055,0.98,1.846,0.0310165228766544,235.6499999999998,4.910646031271689,219.4465499256628,4.713,0.0982129206254339,0.98,0.2779,0.0208297389491889,10.586666666666666,0.1476064169370275,10.60359648791685,3.176,0.0442819250811082,0.7,1.892,0.622917290350239,14.45,4.805346276753236,26.772185261429637,1.4449999999999998,0.4805346276753234,0.9,1.408290848851409,0.1775,0.0100281209544232,19.680000000000003,0.1109554465139549,19.74386235814486,1.968,0.0110955446513954,0.9
