nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
570.0,2.027,0.023844496220302047,134.3500000000148,102.68761166694999,427.76261130974785,0.02687,0.02053752233338774,0.9998
572.0,2.1900000000000004,0.030999999999999917,83.31000000000917,76.44000000000841,422.05442022195865,0.016662,0.015288,0.9998
574.0,2.3400000000000003,0.0256857937389522,1.169500000000129,72.09171556036203,416.422400928135,0.00023390000000000002,0.01441834311207082,0.9998
576.0,2.5084999999999997,0.0015000000000000568,0.04232750000000467,0.002152500000000241,410.86553696927785,8.4655e-06,4.3050000000000037e-07,0.9998
578.0,2.415,0.032293790252754306,120.70000000001329,26.19936385996459,405.38282545031956,0.024139999999999998,0.005239872771992339,0.9998
580.0,2.283,0.02640757467091599,245.80000000002707,78.44948310856711,399.97327685912046,0.04916,0.01568989662171169,0.9998
582.0,1.9875,0.011291589790636249,232.05000000002553,34.77798109077445,394.63591488788495,0.04640999999999999,0.006955596218154126,0.9998
584.0,1.656,0.014780701465169646,282.80000000003116,51.81749490064499,389.369776256958,0.05656,0.010363498980127856,0.9998
586.0,1.317,0.022235950620560437,336.45000000003705,137.40733026307768,384.1739105409733,0.06729,0.027481466052612508,0.9998
588.0,1.007,0.01204108194146136,423.1500000000466,50.911181434556205,379.04737999732305,0.08463,0.01018223628691012,0.9998
590.0,0.7847,0.008513794181093673,377.3500000000415,55.308860049730505,373.9892593969141,0.07547,0.011061772009944884,0.9998
592.0,0.5902000000000001,0.010153926443608985,497.7500000000548,48.58236483375451,368.9986358571854,0.09955,0.00971647296674983,0.9998
594.0,0.46559999999999996,0.014645978675323293,492.2000000000542,63.62170314532616,364.07460867735057,0.09844,0.01272434062906383,0.9998
596.0,0.37420000000000003,0.011045059227244242,498.0000000000548,54.01455965127949,359.2162891758422,0.0996,0.010802911930254707,0.9998
598.0,0.3115,0.008342395073092344,504.5000000000556,43.72443450566204,354.4228005299225,0.1009,0.008744886901131442,0.9998
600.0,0.26349999999999996,0.00954148835350125,571.0000000000629,47.407840420481364,349.69327761743676,0.1142,0.00948156808409523,0.9998
602.0,0.2351,0.011050903543864746,512.0000000000564,53.19558484417858,345.0268668606766,0.1024,0.010639116968834546,0.9998
604.0,0.2181,0.007277175547602059,545.00000000006,42.397327687746134,340.42272607232786,0.109,0.008479465537548293,0.9998
606.0,0.2004,0.008989719780304332,502.0000000000553,40.30022592836052,335.8800243034726,0.1004,0.008060045185671215,0.9998
608.0,0.1956,0.007611070559502684,533.5000000000588,38.77435514981883,331.3979416936225,0.1067,0.007754871029962912,0.9998
610.0,0.1768,0.010340188884775727,463.70000000005103,83.28901821703197,326.97566932275043,0.09273999999999999,0.016657803643404558,0.9998
612.0,0.17520000000000002,0.007134423592694783,529.0000000000583,54.34589379925732,322.61240906529775,0.1058,0.010869178759850266,0.9998
614.0,0.1679,0.004873536500806308,482.80000000005316,33.771405648957284,318.3073734461301,0.09655999999999999,0.006754281129790713,0.9998
616.0,0.16729999999999998,0.010171201174558154,506.50000000005576,58.74932991475614,314.05978549841427,0.1013,0.011749865982949931,0.9998
618.0,0.14959999999999998,0.00793152796139994,503.50000000005554,61.51048440192012,309.86887862339313,0.10070000000000001,0.01230209688038267,0.9998
620.0,0.1416,0.010619839342208571,532.5000000000587,57.716818269130556,305.73389645203065,0.1065,0.01154336365382484,0.9998
622.0,0.1495,0.00891465709442103,480.600000000053,64.22123845844699,301.65409270850336,0.09612000000000001,0.012844247691687986,0.9998
624.0,0.1447,0.00781329983560004,437.7000000000482,64.8270819608324,297.62873107551377,0.08753999999999999,0.012965416392165053,0.9998
626.0,0.14529999999999998,0.009044717440597401,444.4000000000489,56.76050617928902,293.65708506140004,0.08888,0.01135210123585655,0.9998
628.0,0.1411,0.0130466778326567,472.550000000052,72.68641975833665,289.73843786902114,0.09451,0.01453728395166573,0.9998
630.0,0.1384,0.009973087241962861,494.5000000000544,63.0515152890697,285.87208226638927,0.09889999999999999,0.012610303057812548,0.9998
632.0,0.1381,0.009067034306271878,483.2500000000532,66.69783438097593,282.05732045902994,0.09665,0.013339566876193714,0.9998
634.0,0.14279999999999998,0.011846706058835282,474.20000000005217,65.13583574935048,278.2934639640452,0.09484,0.013027167149868664,0.9998
636.0,0.1324,0.010280293986284852,500.5000000000551,59.73531432727682,274.57983348585634,0.1001,0.01194706286545405,0.9998
638.0,0.1349,0.010818502669038816,433.6500000000478,79.91876701369374,270.9157587936069,0.08673,0.015983753402736986,0.9998
640.0,0.13570000000000002,0.010329545303295757,376.60000000004146,59.965309930513335,267.30057860019934,0.07532,0.011993061986101342,0.9998
642.0,0.13570000000000002,0.00991205775249967,390.60000000004305,65.54523035449009,263.73364044294726,0.07812000000000001,0.013109046070896573,0.9998
644.0,0.1363,0.008082231692781551,381.450000000042,72.02563244009873,260.21430056581994,0.07629,0.014405126488018161,0.9998
646.0,0.1416,0.007570866838834118,361.80000000003986,29.25040466112726,256.74192380325724,0.07236000000000001,0.005850080932224806,0.9998
648.0,0.1283,0.008243381183309025,398.8500000000439,70.33594562465673,253.31588346553738,0.07977,0.014067189124929798,0.9998
650.0,0.1374,0.007220358733948999,334.1500000000368,46.56423149072115,249.93556122567156,0.06683,0.009312846298143204,0.9998
652.0,0.1365,0.010231626109250982,361.50000000003985,36.379082648154835,246.6003470078098,0.0723,0.007275816529630164,0.9998
654.0,0.1355,0.009231080083401554,379.0000000000418,53.42391324279296,243.30963887713517,0.0758,0.010684782648557416,0.9998
656.0,0.1367,0.01046349326745254,381.500000000042,64.00975957608777,240.0628429312268,0.07629999999999999,0.012801951915216141,0.9998
658.0,0.1463,0.005458734081980711,306.35000000003373,46.821006681479524,236.8593731928745,0.06127,0.009364201336294875,0.9998
660.0,0.1362,0.009439135762908446,370.30000000004077,68.33886156500584,233.69865150432128,0.07406,0.01366777231299966,0.9998
662.0,0.1404,0.010970510414991273,399.20000000004393,47.20019486254499,230.58010742291893,0.07984,0.009440038972507957,0.9998
664.0,0.1443,0.005832857123419217,359.5000000000396,32.23078238785962,227.5031781181745,0.0719,0.006446156477571216,0.9998
666.0,0.1384,0.0078027060832907315,362.10000000003987,48.657875918389735,224.46730827017248,0.07242,0.009731575183676873,0.9998
