nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
450.0,1.561,0.27598333283008236,185.85000000002043,287.92790893113903,104.38457672305637,0.037169999999999995,0.05758558178622145,0.9998
452.0,1.638,0.1950132632399811,644.0000000000709,166.4134877012527,103.3208934172679,0.1288,0.03328269754024688,0.9998
454.0,1.343,0.15456470138288442,670.0000000000738,240.07235997653717,102.26804908990458,0.134,0.04801447199530214,0.9998
456.0,1.163,0.13595154728754116,563.5000000000621,163.0271654254975,101.22593329131213,0.11270000000000001,0.032605433085095906,0.9998
458.0,0.9773,0.11748542961933409,665.0000000000733,153.5553159670273,100.19443669732304,0.133,0.030711063193402076,0.9998
460.0,0.8533000000000001,0.09220998312359853,714.5000000000787,242.72866360571317,99.17345109778785,0.1429,0.04854573272113729,0.9998
462.0,0.7592,0.08687305908658756,747.0000000000823,175.88070890646,98.16286938522302,0.1494,0.035176141781288126,0.9998
464.0,0.7266,0.07828859400076923,681.0000000000749,196.3195238179516,97.16258554357489,0.1362,0.03926390476358599,0.9998
466.0,0.7022,0.07628089902167881,671.0000000000738,176.69144794750153,96.17249463709796,0.13419999999999999,0.03533828958949642,0.9998
468.0,0.6642000000000001,0.08435712444390484,681.500000000075,162.67515536444196,95.19249279934645,0.1363,0.032535031072884815,0.9998
470.0,0.6291,0.07138764460653632,738.5000000000813,153.9198799520376,94.22247722227812,0.1477,0.03078397599040413,0.9998
472.0,0.6024,0.07089233011501175,681.0000000000749,157.09571294181387,93.26234614546904,0.1362,0.03141914258835932,0.9998
474.0,0.6386999999999999,0.06458477823951175,632.5000000000697,152.4032931581113,92.3119988454384,0.1265,0.0304806586316189,0.9998
476.0,0.6051,0.07143901828366157,702.0000000000773,137.29555305578197,91.37133562508195,0.1404,0.027459110611153366,0.9998
478.0,0.6094999999999999,0.06666746295820736,605.0000000000666,136.08979356874758,90.44025780321324,0.121,0.02721795871374652,0.9998
480.0,0.6035,0.0757842861330194,686.0000000000755,156.28385341906423,89.51866770421125,0.1372,0.03125677068380941,0.9998
482.0,0.6152,0.06322982379608497,679.5000000000748,193.00505030815296,88.60646864777385,0.1359,0.038601010061626334,0.9998
484.0,0.6196,0.07004697013212889,729.0000000000803,131.51988395884106,87.70356493877519,0.14579999999999999,0.02630397679176532,0.9998
486.0,0.636,0.06875158359567858,630.5000000000693,155.25772440577515,86.80986185722693,0.1261,0.03105154488115161,0.9998
488.0,0.6433,0.06471709374054294,676.0000000000746,182.14980929086548,85.92526564834142,0.13520000000000001,0.03642996185816909,0.9998
490.0,0.6554,0.07482783201753505,633.5000000000698,142.88158461546655,85.04968351269639,0.1267,0.028576316923090157,0.9998
492.0,0.6730999999999999,0.077503841402209,602.0000000000663,131.5946089743608,84.18302359649958,0.12040000000000001,0.026318921794869266,0.9998
494.0,0.7062999999999999,0.08317431494558078,608.5000000000671,155.4264845474244,83.32519498195278,0.1217,0.031085296909481454,0.9998
496.0,0.7230000000000001,0.0836527537495123,452.3500000000498,137.8465977315981,82.47610767771418,0.09047,0.027569319546316584,0.9998
498.0,0.7253,0.07911827994984612,625.5000000000688,159.45619217273386,81.63567260945743,0.1251,0.03189123843454326,0.9998
500.0,0.7593,0.08698246027252692,520.0000000000573,148.67098731474366,80.80380161052749,0.104,0.029734197462945457,0.9998
502.0,0.8154,0.09366508895468412,491.9500000000542,170.70202614029358,79.9804074126912,0.09839,0.034140405228054956,0.9998
504.0,0.8101,0.09403274186797848,491.65000000005415,162.1627697373681,79.1654036369826,0.09833,0.03243255394747006,0.9998
506.0,0.8811,0.10688594937053002,410.6000000000452,113.0155998191044,78.35870478464093,0.08212,0.022603119963818388,0.9998
508.0,0.863,0.09804772080755143,585.0000000000645,180.84852027030198,77.56022622814154,0.117,0.03616970405405641,0.9998
510.0,0.9237,0.10918185644958499,558.0000000000615,148.9841169345589,76.76988420231783,0.1116,0.0297968233869085,0.9998
512.0,0.9538000000000001,0.11442538028916921,453.50000000004997,130.04122233421432,75.98759579557394,0.0907,0.026008244466840007,0.9998
514.0,1.006,0.12198079083746478,393.95000000004336,111.59481519219663,75.2132789411866,0.07879,0.022318963038436865,0.9998
516.0,1.0365,0.10966339407477772,418.4250000000461,111.75046630217143,74.446852408696,0.083685,0.022350093260431823,0.9998
518.0,1.057,0.08496935341879547,399.500000000044,149.41020202580768,73.68823579538426,0.0799,0.02988204040515825,0.9998
520.0,1.119,0.1389664743297977,358.55000000003946,83.56162655250496,72.93734951784056,0.07171,0.016712325310499154,0.9998
522.0,1.1260000000000001,0.134951900896414,363.50000000004,173.82079373118736,72.19411480361245,0.0727,0.03476415874623365,0.9998
524.0,1.1749999999999998,0.1446275250000992,409.1000000000451,126.83802322571103,71.45845368294216,0.08182,0.025367604645139413,0.9998
526.0,1.226,0.13113151735471532,384.4250000000423,142.51494675999592,70.73028898058712,0.076885,0.028502989351996046,0.9998
528.0,1.2855,0.15818083352211168,235.37500000002592,154.16001626386483,70.00954430772374,0.047075,0.030832003252769576,0.9998
530.0,1.326,0.16318512462218845,397.2000000000437,136.48770932183774,69.29614405393384,0.07944,0.027297541864364543,0.9998
