nm	mua[cm-1]
997.7477477477478	62.20949704121438
1000.0	61.72326931091724
1002.2522522522523	61.241923007162775
1004.5045045045046	60.76539831858073
1006.7567567567568	60.29363629845961
1009.009009009009	59.82657885035006
1011.2612612612613	59.36416871393918
1013.5135135135135	58.90634945119053
1015.7657657657658	58.45306543274372
1018.0180180180181	58.00426182456871
1020.2702702702703	57.559884574869194
1022.5225225225225	57.11988040122985
1024.7747747747749	56.68419677800252
1027.027027027027	56.252781923926456
1029.2792792792793	55.825584789977434
1031.5315315315315	55.40255504744135
1033.7837837837837	54.98364307620766
1036.036036036036	54.568799953277804
1038.2882882882882	54.15797744148471
1040.5405405405404	53.751127978418566
1042.7927927927929	53.34820466555503
1045.045045045045	52.949161257581636
1047.2972972972973	52.553952151918054
1049.5495495495497	52.16253237842684
1051.801801801802	51.774857589310514
1054.0540540540542	51.39088404919095
1056.3063063063064	51.010568625367945
1058.5585585585586	50.63386877825295
1060.8108108108108	50.26074255197461
1063.063063063063	49.89114856515267
1065.3153153153153	49.52504600183676
1067.5675675675675	49.16239460260704
1069.8198198198197	48.80315465583304
1072.0720720720722	48.447286989088084
1074.3243243243244	48.09475296071589
1076.5765765765766	47.74551445154619
1078.8288288288288	47.39953385675688
1081.0810810810813	47.056774077879446
1083.3333333333335	46.71719851494511
1085.5855855855857	46.38077105876848
1087.837837837838	46.0474560833667
1090.0900900900901	45.71721843851082
1092.3423423423424	45.39002344240724
1094.5945945945946	45.06583687450638
1096.8468468468468	44.74462496843636
1099.099099099099	44.426354405059094
1101.3513513513512	44.11099230564654
1103.6036036036037	43.79850622517469
1105.855855855856	43.48886414573324
1108.1081081081081	43.18203447004825
1110.3603603603603	42.877986015116306
1112.6126126126128	42.57668800594736
1114.864864864865	42.278110069414865
1117.1171171171172	41.9822222282103
1119.3693693693695	41.68899489490106
1121.6216216216217	41.398398866088975
1123.873873873874	41.110405316668
1126.126126126126	40.824985794178986
1128.3783783783783	40.54211221325977
1130.6306306306305	40.261756850188824
1132.8828828828828	39.98389233752064
