nm	musp[cm-1]
450.0	25.808949249699808
451.0008703220191	25.755678665184423
452.0017406440383	25.70263575610217
453.00261096605743	25.64981904846307
454.0034812880766	25.597227081048562
455.00435161009574	25.544858405272997
456.00522193211486	25.49271158504694
457.00609225413405	25.44078519664221
458.00696257615317	25.389077828558744
459.0078328981723	25.337588081393072
460.0087032201915	25.286314567708626
461.0095735422106	25.23525591190759
462.0104438642298	25.18441075010447
463.0113141862489	25.13377773000127
464.01218450826804	25.083355510764267
465.0130548302872	25.03314276290233
466.01392515230634	24.98313816814684
467.0147954743255	24.9333404193331
468.01566579634465	24.883748220283245
469.0165361183638	24.834360285690657
470.01740644038296	24.785175341005825
471.0182767624021	24.73619212232367
472.0191470844212	24.687409376272207
473.0200174064404	24.638825859902735
474.0208877284595	24.590440340581267
475.0217580504787	24.54225159588142
476.0226283724978	24.49425841347857
477.02349869451695	24.44645959104537
478.0243690165361	24.398853936148537
479.02523933855525	24.35144026614693
480.02610966057443	24.304217408090917
481.02697998259356	24.257184198622888
482.0278503046127	24.210339483879128
483.02872062663187	24.163682119392785
484.029590948651	24.117210969998094
485.0304612706701	24.07092490973572
486.0313315926893	24.024822821759315
487.0322019147084	23.978903598243168
488.0330722367276	23.933166140291
489.03394255874673	23.887609357845854
490.0348128807659	23.842232169601086
491.03568320278504	23.79703350291246
492.03655352480416	23.752012293711203
493.03742384682334	23.70716748641825
494.03829416884247	23.662498033859396
495.0391644908616	23.61800289718154
496.0400348128808	23.573681045769888
497.0409051348999	23.529531457166183
498.041775456919	23.48555311698787
499.0426457789382	23.441745018848263
500.04351610095733	23.39810616427762
501.0443864229765	23.354635562645168
502.04525674499564	23.31133223108208
503.0461270670148	23.26819519440531
504.04699738903395	23.22522348504235
505.0478677110531	23.18241614295688
506.04873803307225	23.139772215575277
507.0496083550914	23.097290757713996
508.0504786771105	23.054970831507774
509.0513489991297	23.012811506338693
510.0522193211488	22.970811858766076
511.053089643168	22.928970972457172
512.0539599651871	22.887287938118657
513.0548302872063	22.845761853428947
514.0557006092254	22.804391822971244
515.0565709312446	22.763176958167403
516.0574412532637	22.722116377212537
517.0583115752829	22.68120920501037
518.059181897302	22.64045457310935
519.0600522193212	22.599851619639445
520.0609225413402	22.55939948924974
521.0617928633594	22.519097333046663
522.0626631853786	22.47894430853296
523.0635335073978	22.438939579547366
524.0644038294168	22.399082316204925
525.065274151436	22.359371694837996
526.0661444734552	22.31980689793798
527.0670147954743	22.280387114097607
528.0678851174935	22.241111537953937
529.0687554395126	22.201979370131994
530.0696257615318	22.16298981718901
531.0704960835509	22.124142091559325
532.0713664055701	22.08543541149984
533.0722367275891	22.046869001036164
534.0731070496083	22.00844208990927
535.0739773716275	21.970153913522825
536.0748476936467	21.932003712891053
537.0757180156658	21.89399073458716
538.0765883376849	21.856114230692395
539.0774586597041	21.81837345874558
540.0783289817232	21.780767681693316
541.0791993037424	21.743296167840583
542.0800696257616	21.705958190802022
543.0809399477807	21.668753029453676
544.0818102697998	21.63167996788524
545.082680591819	21.594738295352904
546.083550913838	21.557927306232653
547.0844212358572	21.521246299974063
548.0852915578764	21.484694581054665
549.0861618798956	21.448271458934734
550.0870322019147	21.41197624801257
551.0879025239338	21.375808267580332
552.088772845953	21.339766841780254
553.0896431679721	21.303851299561394
554.0905134899913	21.26806097463681
555.0913838120105	21.232395205441236
556.0922541340296	21.196853335089155
557.0931244560487	21.16143471133336
558.0939947780679	21.12613868652394
559.0948651000871	21.090964617567703
560.0957354221061	21.055911865888042
561.0966057441253	21.020979797385184
562.0974760661445	20.986167782396933
563.0983463881636	20.951475195659736
564.0992167101828	20.916901416270235
565.1000870322019	20.882445827647185
566.100957354221	20.84810781749377
567.1018276762402	20.813886777760334
568.1026979982594	20.779782104607495
569.1035683202786	20.745793198369608
570.1044386422976	20.711919463518676
571.1053089643168	20.678160308628577
572.106179286336	20.644515146339685
573.107049608355	20.610983393323885
574.1079199303742	20.577564470249857
575.1087902523934	20.544257801748863
576.1096605744125	20.51106281638074
577.1105308964317	20.477978946600338
578.1114012184509	20.44500562872428
579.1122715404699	20.412142302898044
580.1131418624891	20.379388413063385
581.1140121845083	20.34674340692612
582.1148825065275	20.314206735924202
583.1157528285465	20.281777855196154
584.1166231505657	20.249456223549785
585.1174934725848	20.217241303431265
586.118363794604	20.18513256089448
587.1192341166231	20.153129465570718
588.1201044386423	20.121231490638653
589.1209747606615	20.089438112794628
590.1218450826806	20.057748812223238
591.1227154046998	20.026163072568217
592.1235857267188	19.994680380903606
593.124456048738	19.96330022770522
594.1253263707572	19.932022106822373
595.1261966927764	19.900845515449948
596.1270670147954	19.86976995410066
597.1279373368146	19.838794926577673
598.1288076588337	19.80791993994741
599.1296779808529	19.777144504512727
600.1305483028721	19.746468133786262
601.1314186248912	19.71589034446411
602.1322889469104	19.685410656399732
603.1331592689295	19.655028592578102
604.1340295909487	19.624743679090148
605.1348999129677	19.59455544510742
606.1357702349869	19.564463422857013
607.1366405570061	19.53446714759673
608.1375108790253	19.50456615759048
609.1383812010444	19.474759994083954
610.1392515230635	19.44504820128047
611.1401218450827	19.415430326317132
612.1409921671018	19.38590591924115
613.141862489121	19.356474532986436
614.1427328111401	19.3271357233504
615.1436031331593	19.29788904897099
616.1444734551784	19.26873407130394
617.1453437771976	19.239670354600214
618.1462140992166	19.21069746588374
619.1470844212358	19.18181497492928
620.147954743255	19.15302245424053
621.1488250652742	19.124319479028472
622.1496953872933	19.095705627189886
623.1505657093124	19.067180479286062
624.1514360313316	19.03874361852177
625.1523063533507	19.01039463072438
626.1531766753699	18.982133104323186
627.1540469973891	18.953958630328923
628.1549173194082	18.925870802313536
629.1557876414273	18.89786921639004
630.1566579634465	18.869953471192634
631.1575282854656	18.842123167857014
632.1583986074847	18.81437791000083
633.1592689295039	18.78671730370433
634.1601392515231	18.759140957491216
635.1610095735422	18.731648482309662
636.1618798955614	18.704239491513494
637.1627502175805	18.67691360084357
638.1636205395996	18.649670428409312
639.1644908616188	18.62250959467044
640.165361183638	18.59543072241883
641.1662315056572	18.56843343676058
642.1671018276762	18.541517365098226
643.1679721496954	18.514682137113127
644.1688424717145	18.487927384747998
645.1697127937337	18.461252742189608
646.1705831157528	18.434657845851675
647.171453437772	18.408142334357848
648.1723237597911	18.381705848524913
649.1731940818103	18.355348031346093
650.1740644038294	18.329068527974556
651.1749347258485	18.30286698570704
652.1758050478677	18.27674305396763
653.1766753698869	18.250696384291665
654.1775456919061	18.224726630309867
655.1784160139251	18.198833447732518
656.1792863359443	18.17301649433381
657.1801566579634	18.147275429936407
658.1810269799826	18.121609916396004
659.1818973020017	18.09601961758619
660.1827676240209	18.0705041993833
661.18363794604	18.045063329651526
662.1845082680592	18.019696678228037
663.1853785900784	17.994403916908364
664.1862489120974	17.96918471943181
665.1871192341166	17.94403876146704
666.1879895561358	17.918965720597804
667.188859878155	17.89396527630874
668.189730200174	17.869037109971384
669.1906005221932	17.844180904830203
670.1914708442123	17.819396345988856
671.1923411662315	17.794683120396467
672.1932114882507	17.77004091683415
673.1940818102698	17.74546942590151
674.1949521322889	17.72096834000339
675.1958224543081	17.696537353336627
676.1966927763273	17.67217616187702
677.1975630983463	17.64788446336633
678.1984334203655	17.623661957299472
679.1993037423847	17.59950834491173
680.2001740644039	17.575423329166167
681.201044386423	17.551406614741104
682.2019147084421	17.527457908017688
683.2027850304612	17.503576917067633
684.2036553524804	17.479763351640987
685.2045256744996	17.456016923154085
686.2053959965187	17.432337344677528
687.2062663185378	17.40872433092434
688.207136640557	17.38517759823815
689.2080069625762	17.361696864581567
690.2088772845952	17.338281849524577
691.2097476066144	17.314932274233044
692.2106179286336	17.291647861457395
693.2114882506528	17.26842833552129
694.2123585726719	17.245273422310454
695.213228894691	17.22218284926159
696.2140992167101	17.1991563453514
697.2149695387293	17.176193641085653
698.2158398607485	17.153294468488415
699.2167101827677	17.13045856109131
700.2175805047867	17.107685653922903
701.2184508268059	17.08497548349817
702.2193211488251	17.06232778780804
703.2201914708442	17.039742306309066
704.2210617928633	17.01721877991311
705.2219321148825	16.994756950977216
706.2228024369017	16.972356563293452
707.2236727589208	16.950017362078963
708.22454308094	16.927739093965968
709.225413402959	16.905521506991985
710.2262837249782	16.883364350590018
711.2271540469974	16.8612673755789
712.2280243690166	16.839230334153683
713.2288946910357	16.817252979876116
714.2297650130548	16.795335067665214
715.2306353350739	16.77347635378786
716.2315056570931	16.751676595849567
717.2323759791122	16.729935552785232
718.2332463011314	16.70825298485002
719.2341166231506	16.6866286536103
720.2349869451697	16.665062321934666
721.2358572671889	16.64355375398501
722.2367275892079	16.622102715207713
723.2375979112271	16.600708972324867
724.2384682332463	16.579372293325576
725.2393385552655	16.55809244745735
726.2402088772847	16.536869205217542
727.2410791993037	16.51570233834489
728.2419495213229	16.494591619811057
729.242819843342	16.47353682381235
730.2436901653612	16.452537725761392
731.2445604873803	16.431594102278957
732.2454308093995	16.410705731185793
733.2463011314186	16.38987239149457
734.2471714534378	16.369093863401858
735.2480417754568	16.348369928280178
736.248912097476	16.327700368670136
737.2497824194952	16.3070849682726
738.2506527415144	16.286523511940928
739.2515230635336	16.266015785673297
740.2523933855526	16.24556157660506
741.2532637075718	16.225160673001167
742.2541340295909	16.204812864248694
743.2550043516101	16.184517940849332
744.2558746736293	16.164275694412055
745.2567449956484	16.144085917645757
746.2576153176675	16.12394840435199
747.2584856396867	16.103862949417728
748.2593559617058	16.08382934880825
749.2602262837249	16.063847399559993
750.2610966057441	16.04391689977354
751.2619669277633	16.024037648606615
752.2628372497825	16.004209446267154
753.2637075718015	15.98443209400642
754.2645778938207	15.96470539411218
755.2654482158398	15.94502914990194
756.266318537859	15.92540316571621
757.2671888598782	15.90582724691185
758.2680591818973	15.886301199855467
759.2689295039164	15.86682483191682
760.2697998259356	15.84739795146234
761.2706701479547	15.828020367848653
762.2715404699738	15.80869189141618
763.272410791993	15.78941233348276
764.2732811140122	15.770181506337368
765.2741514360314	15.75099922323382
766.2750217580505	15.731865298384589
767.2758920800696	15.71277954695462
768.2767624020887	15.693741785055213
769.2776327241079	15.674751829737973
770.2785030461271	15.65580949898876
771.2793733681463	15.636914611721732
772.2802436901654	15.61806698777339
773.2811140121845	15.599266447896738
774.2819843342036	15.580512813755377
775.2828546562228	15.561805907917762
776.2837249782419	15.54314555385143
777.2845953002611	15.524531575917294
778.2854656222803	15.505963799363983
779.2863359442994	15.487442050322208
780.2872062663185	15.4689661557992
781.2880765883376	15.450535943673163
782.2889469103568	15.43215124268779
783.289817232376	15.413811882446794
784.2906875543952	15.395517693408516
785.2915578764143	15.377268506880545
786.2924281984334	15.359064155014398
787.2932985204525	15.340904470800199
788.2941688424717	15.322789288061472
789.2950391644908	15.304718441449909
790.29590948651	15.286691766440196
791.2967798085292	15.268709099324896
792.2976501305483	15.250770277209337
793.2985204525675	15.232875138006566
794.2993907745865	15.215023520432334
795.3002610966057	15.197215264000109
796.3011314186249	15.179450209016133
797.3020017406441	15.161728196574524
798.3028720626633	15.144049068552398
799.3037423846823	15.12641266760504
800.3046127067014	15.108818837161094
801.3054830287206	15.091267421417813
802.3063533507398	15.073758265336332
803.3072236727589	15.056291214636971
804.3080939947781	15.038866115794578
805.3089643167972	15.02148281603391
806.3098346388164	15.004141163325027
807.3107049608354	14.986841006378762
808.3115752828546	14.969582194642184
809.3124456048738	14.952364578294102
810.313315926893	14.935188008240633
811.3141862489122	14.918052336110748
812.3150565709312	14.90095741425191
813.3159268929503	14.88390309572569
814.3167972149695	14.866889234303457
815.3176675369887	14.849915684462077
816.3185378590078	14.832982301379642
817.319408181027	14.816088940931246
818.3202785030461	14.799235459684784
819.3211488250653	14.782421714896756
820.3220191470843	14.76564756450816
821.3228894691035	14.74891286714035
822.3237597911227	14.732217482090972
823.3246301131419	14.7155612693299
824.3255004351611	14.698944089495221
825.3263707571801	14.682365803889228
826.3272410791992	14.66582627447447
827.3281114012184	14.649325363869783
828.3289817232376	14.632862935346433
829.3298520452568	14.616438852824178
830.3307223672759	14.60005298086745
831.331592689295	14.583705184681511
832.3324630113142	14.567395330108665
833.3333333333333	14.551123283624483
834.3342036553524	14.534888912334049
835.3350739773716	14.518692083968253
836.3359442993908	14.50253266688009
837.33681462141	14.486410530041002
838.337684943429	14.470325543037234
839.3385552654481	14.454277576066207
840.3394255874673	14.438266499932956
841.3402959094865	14.422292186046542
842.3411662315057	14.406354506416527
843.3420365535248	14.390453333649459
844.3429068755439	14.374588540945368
845.3437771975631	14.358760002094334
846.3446475195822	14.34296759147301
847.3455178416013	14.327211184041227
848.3463881636205	14.311490655338606
849.3472584856397	14.295805881481167
850.3481288076589	14.280156739158011
851.348999129678	14.264543105627984
852.349869451697	14.248964858716375
853.3507397737162	14.233421876811652
854.3516100957354	14.217914038862201
855.3524804177546	14.202441224373096
856.3533507397738	14.187003313402894
857.3542210617928	14.17160018656046
858.355091383812	14.156231725001772
859.3559617058311	14.140897810426823
860.3568320278503	14.125598325076455
861.3577023498694	14.1103331517293
862.3585726718886	14.095102173698672
863.3594429939078	14.079905274829542
864.3603133159269	14.064742339495478
865.3611836379459	14.04961325259563
866.3620539599651	14.034517899551755
867.3629242819843	14.019456166305229
868.3637946040035	14.004427939314105
869.3646649260227	13.989433105550175
870.3655352480417	13.974471552496054
871.3664055700609	13.959543168142279
872.36727589208	13.94464784098447
873.3681462140992	13.929785460020433
874.3690165361184	13.914955914747361
875.3698868581375	13.900159095158994
876.3707571801567	13.885394891742843
877.3716275021758	13.870663195477396
878.372497824195	13.855963897829369
879.373368146214	13.84129689075097
880.3742384682332	13.826662066677157
881.3751087902524	13.812059318522973
882.3759791122716	13.797488539680822
883.3768494342906	13.782949624017833
884.3777197563098	13.76844246587318
885.3785900783289	13.753966960055482
886.3794604003481	13.739523001840174
887.3803307223673	13.725110486966916
888.3812010443864	13.710729311637005
889.3820713664056	13.696379372510822
890.3829416884247	13.682060566705301
891.3838120104439	13.66777279179136
892.384682332463	13.65351594579145
893.3855526544821	13.639289927176998
894.3864229765013	13.625094634865981
895.3872932985205	13.61092996822044
896.3881636205396	13.596795827044042
897.3890339425587	13.582692111579636
898.3899042645778	13.568618722506884
899.390774586597	13.554575560939805
900.3916449086162	13.54056252842444
901.3925152306354	13.52657952693647
902.3933855526545	13.512626458878868
903.3942558746736	13.498703227079565
904.3951261966928	13.484809734789126
905.3959965187119	13.470945885678471
906.396866840731	13.457111583836543
907.3977371627502	13.443306733768079
908.3986074847694	13.429531240391324
909.3994778067886	13.415785009035792
910.4003481288077	13.402067945440052
911.4012184508267	13.388379955749492
912.4020887728459	13.374720946514124
913.4029590948651	13.361090824686421
914.4038294168843	13.347489497619112
915.4046997389034	13.333916873063032
916.4055700609225	13.320372859165012
917.4064403829417	13.306857364465696
918.4073107049608	13.293370297897466
919.40818102698	13.279911568782316
920.4090513489991	13.266481086829787
921.4099216710183	13.253078762134855
922.4107919930375	13.239704505175915
923.4116623150566	13.22635822681269
924.4125326370756	13.213039838284221
925.4134029590948	13.19974925120684
926.414273281114	13.186486377572148
927.4151436031332	13.17325112974504
928.4160139251524	13.160043420461694
929.4168842471714	13.14686316282763
930.4177545691906	13.133710270315724
931.4186248912097	13.120584656764281
932.4194952132289	13.107486236375085
933.420365535248	13.094414923711497
934.4212358572672	13.081370633696524
935.4221061792864	13.06835328161094
936.4229765013055	13.055362783091391
937.4238468233245	13.042399054128524
938.4247171453437	13.029462011065123
939.4255874673629	13.016551570594265
940.4264577893821	13.003667649757482
941.4273281114013	12.990810165942914
942.4281984334203	12.977979036883546
943.4290687554395	12.965174180655334
944.4299390774586	12.952395515675466
945.4308093994778	12.939642960700564
946.431679721497	12.926916434824912
947.4325500435161	12.9142158574787
948.4334203655353	12.901541148426277
949.4342906875544	12.888892227764414
950.4351610095734	12.876269015920572
951.4360313315926	12.863671433651199
952.4369016536118	12.851099402040012
953.437771975631	12.83855284249632
954.4386422976502	12.826031676753319
955.4395126196692	12.813535826866445
956.4403829416884	12.801065215211684
957.4412532637075	12.788619764483942
958.4421235857267	12.776199397695391
959.4429939077459	12.763804038173838
960.443864229765	12.751433609561118
961.4447345517842	12.739088035811456
962.4456048738033	12.726767241189894
