#--- Experiment --------------------------------------------------------------------------
#oxy_big1percentblood
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - SC7-524-194 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	09/01/2025	31/12/2000	20.036	52.400	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1006.422	22.803	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (hPa) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
11-07-2025	15:55:09.769	37.330	NaN	-177.587	1	4	OK	11-07-2025	15:55:09.769	37.330	NaN	OK	11-07-2025	15:55:09.769	37.330	1017	OK
11-07-2025	15:55:10.769	38.330	NaN	-176.655	1	4	OK	11-07-2025	15:55:10.769	38.330	NaN	OK	11-07-2025	15:55:10.769	38.330	1017	OK
11-07-2025	15:55:11.774	39.336	NaN	-177.044	1	4	OK	11-07-2025	15:55:11.774	39.336	NaN	OK	11-07-2025	15:55:11.774	39.336	1017	OK
11-07-2025	15:55:12.772	40.333	NaN	-179.089	1	4	OK	11-07-2025	15:55:12.772	40.333	NaN	OK	11-07-2025	15:55:12.772	40.333	1017	OK
11-07-2025	15:55:13.769	41.331	NaN	-176.773	2	4	OK	11-07-2025	15:55:13.769	41.331	NaN	OK	11-07-2025	15:55:13.769	41.331	1017	OK
11-07-2025	15:55:14.770	42.332	NaN	-174.888	1	4	OK	11-07-2025	15:55:14.770	42.332	NaN	OK	11-07-2025	15:55:14.770	42.332	1017	OK
11-07-2025	15:55:15.770	43.331	NaN	174.368	2	4	OK	11-07-2025	15:55:15.770	43.331	NaN	OK	11-07-2025	15:55:15.770	43.331	1017	OK
11-07-2025	15:55:16.773	44.335	NaN	-175.961	1	4	OK	11-07-2025	15:55:16.773	44.335	NaN	OK	11-07-2025	15:55:16.773	44.335	1017	OK
11-07-2025	15:55:17.772	45.334	NaN	-178.098	1	4	OK	11-07-2025	15:55:17.772	45.334	NaN	OK	11-07-2025	15:55:17.772	45.334	1017	OK
11-07-2025	15:55:18.771	46.332	NaN	-171.990	2	4	OK	11-07-2025	15:55:18.771	46.332	NaN	OK	11-07-2025	15:55:18.771	46.332	1017	OK
11-07-2025	15:55:19.774	47.336	NaN	179.378	1	4	OK	11-07-2025	15:55:19.774	47.336	NaN	OK	11-07-2025	15:55:19.774	47.336	1017	OK
11-07-2025	15:55:20.771	48.332	NaN	-177.926	2	4	OK	11-07-2025	15:55:20.771	48.332	NaN	OK	11-07-2025	15:55:20.771	48.332	1017	OK
11-07-2025	15:55:21.772	49.334	NaN	174.092	2	4	OK	11-07-2025	15:55:21.772	49.334	NaN	OK	11-07-2025	15:55:21.772	49.334	1017	OK
11-07-2025	15:55:22.774	50.335	NaN	-179.400	1	4	OK	11-07-2025	15:55:22.774	50.335	NaN	OK	11-07-2025	15:55:22.774	50.335	1017	OK
11-07-2025	15:55:23.774	51.335	NaN	-176.281	1	4	OK	11-07-2025	15:55:23.774	51.335	NaN	OK	11-07-2025	15:55:23.774	51.335	1017	OK
11-07-2025	15:55:24.776	52.338	NaN	-171.888	1	4	OK	11-07-2025	15:55:24.776	52.338	NaN	OK	11-07-2025	15:55:24.776	52.338	1017	OK
11-07-2025	15:55:25.776	53.338	NaN	-170.508	1	4	OK	11-07-2025	15:55:25.776	53.338	NaN	OK	11-07-2025	15:55:25.776	53.338	1017	OK
11-07-2025	15:55:26.779	54.340	NaN	177.233	1	4	OK	11-07-2025	15:55:26.779	54.340	NaN	OK	11-07-2025	15:55:26.779	54.340	1017	OK
11-07-2025	15:55:27.777	55.338	NaN	-177.299	2	4	OK	11-07-2025	15:55:27.777	55.338	NaN	OK	11-07-2025	15:55:27.777	55.338	1017	OK
11-07-2025	15:55:28.779	56.340	NaN	179.429	1	4	OK	11-07-2025	15:55:28.779	56.340	NaN	OK	11-07-2025	15:55:28.779	56.340	1017	OK
11-07-2025	15:55:29.780	57.342	NaN	-177.167	2	4	OK	11-07-2025	15:55:29.780	57.342	NaN	OK	11-07-2025	15:55:29.780	57.342	1017	OK
11-07-2025	15:55:30.780	58.341	NaN	-177.514	1	4	OK	11-07-2025	15:55:30.780	58.341	NaN	OK	11-07-2025	15:55:30.780	58.341	1017	OK
11-07-2025	15:55:31.782	59.343	NaN	-176.216	1	4	OK	11-07-2025	15:55:31.782	59.343	NaN	OK	11-07-2025	15:55:31.782	59.343	1017	OK
11-07-2025	15:55:32.785	60.346	NaN	-176.214	2	4	OK	11-07-2025	15:55:32.785	60.346	NaN	OK	11-07-2025	15:55:32.785	60.346	1017	OK
11-07-2025	15:55:33.782	61.344	NaN	176.805	2	4	OK	11-07-2025	15:55:33.782	61.344	NaN	OK	11-07-2025	15:55:33.782	61.344	1017	OK
11-07-2025	15:55:34.782	62.344	NaN	-179.097	2	4	OK	11-07-2025	15:55:34.782	62.344	NaN	OK	11-07-2025	15:55:34.782	62.344	1017	OK
11-07-2025	15:55:35.782	63.344	NaN	176.310	1	4	OK	11-07-2025	15:55:35.782	63.344	NaN	OK	11-07-2025	15:55:35.782	63.344	1017	OK
11-07-2025	15:55:36.785	64.347	NaN	-174.971	1	4	OK	11-07-2025	15:55:36.785	64.347	NaN	OK	11-07-2025	15:55:36.785	64.347	1017	OK
11-07-2025	15:55:37.787	65.348	NaN	-170.019	1	4	OK	11-07-2025	15:55:37.787	65.348	NaN	OK	11-07-2025	15:55:37.787	65.348	1017	OK
11-07-2025	15:55:38.785	66.347	NaN	-177.786	1	4	OK	11-07-2025	15:55:38.785	66.347	NaN	OK	11-07-2025	15:55:38.785	66.347	1017	OK
11-07-2025	15:55:39.783	67.345	NaN	-174.076	1	5	OK	11-07-2025	15:55:39.783	67.345	NaN	OK	11-07-2025	15:55:39.783	67.345	1017	OK
11-07-2025	15:55:40.784	68.346	NaN	175.747	2	4	OK	11-07-2025	15:55:40.784	68.346	NaN	OK	11-07-2025	15:55:40.784	68.346	1017	OK
11-07-2025	15:55:41.787	69.349	NaN	176.716	1	4	OK	11-07-2025	15:55:41.787	69.349	NaN	OK	11-07-2025	15:55:41.787	69.349	1017	OK
11-07-2025	15:55:42.788	70.349	NaN	-179.598	1	4	OK	11-07-2025	15:55:42.788	70.349	NaN	OK	11-07-2025	15:55:42.788	70.349	1017	OK
11-07-2025	15:55:43.788	71.350	NaN	179.391	1	4	OK	11-07-2025	15:55:43.788	71.350	NaN	OK	11-07-2025	15:55:43.788	71.350	1017	OK
11-07-2025	15:55:44.789	72.350	NaN	-176.688	1	4	OK	11-07-2025	15:55:44.789	72.350	NaN	OK	11-07-2025	15:55:44.789	72.350	1017	OK
11-07-2025	15:55:45.788	73.349	NaN	-176.054	1	4	OK	11-07-2025	15:55:45.788	73.349	NaN	OK	11-07-2025	15:55:45.788	73.349	1017	OK
11-07-2025	15:55:46.789	74.351	NaN	-174.898	2	4	OK	11-07-2025	15:55:46.789	74.351	NaN	OK	11-07-2025	15:55:46.789	74.351	1017	OK
11-07-2025	15:55:47.790	75.351	NaN	175.846	2	4	OK	11-07-2025	15:55:47.790	75.351	NaN	OK	11-07-2025	15:55:47.790	75.351	1017	OK
11-07-2025	15:55:48.787	76.348	NaN	-171.188	1	5	OK	11-07-2025	15:55:48.787	76.348	NaN	OK	11-07-2025	15:55:48.787	76.348	1017	OK
11-07-2025	15:55:49.789	77.351	NaN	-177.265	2	4	OK	11-07-2025	15:55:49.789	77.351	NaN	OK	11-07-2025	15:55:49.789	77.351	1017	OK
11-07-2025	15:55:50.787	78.349	NaN	177.941	1	5	OK	11-07-2025	15:55:50.787	78.349	NaN	OK	11-07-2025	15:55:50.787	78.349	1017	OK
11-07-2025	15:55:51.788	79.350	NaN	-175.658	1	4	OK	11-07-2025	15:55:51.788	79.350	NaN	OK	11-07-2025	15:55:51.788	79.350	1017	OK
11-07-2025	15:55:52.790	80.351	NaN	-176.321	2	4	OK	11-07-2025	15:55:52.790	80.351	NaN	OK	11-07-2025	15:55:52.790	80.351	1017	OK
11-07-2025	15:55:53.790	81.352	NaN	-171.896	2	4	OK	11-07-2025	15:55:53.790	81.352	NaN	OK	11-07-2025	15:55:53.790	81.352	1017	OK
11-07-2025	15:55:54.791	82.352	NaN	-178.857	1	4	OK	11-07-2025	15:55:54.791	82.352	NaN	OK	11-07-2025	15:55:54.791	82.352	1017	OK
11-07-2025	15:55:55.787	83.349	NaN	174.324	1	4	OK	11-07-2025	15:55:55.787	83.349	NaN	OK	11-07-2025	15:55:55.787	83.349	1017	OK
11-07-2025	15:55:56.789	84.351	NaN	168.601	1	4	OK	11-07-2025	15:55:56.789	84.351	NaN	OK	11-07-2025	15:55:56.789	84.351	1017	OK
11-07-2025	15:55:57.791	85.353	NaN	179.282	2	4	OK	11-07-2025	15:55:57.791	85.353	NaN	OK	11-07-2025	15:55:57.791	85.353	1017	OK
11-07-2025	15:55:58.791	86.353	NaN	-168.422	2	5	OK	11-07-2025	15:55:58.791	86.353	NaN	OK	11-07-2025	15:55:58.791	86.353	1017	OK
11-07-2025	15:55:59.792	87.353	NaN	179.388	1	4	OK	11-07-2025	15:55:59.792	87.353	NaN	OK	11-07-2025	15:55:59.792	87.353	1017	OK
11-07-2025	15:56:00.792	88.353	NaN	-178.574	2	4	OK	11-07-2025	15:56:00.792	88.353	NaN	OK	11-07-2025	15:56:00.792	88.353	1017	OK
11-07-2025	15:56:01.792	89.354	NaN	-174.813	1	4	OK	11-07-2025	15:56:01.792	89.354	NaN	OK	11-07-2025	15:56:01.792	89.354	1017	OK
11-07-2025	15:56:02.794	90.356	NaN	177.978	2	4	OK	11-07-2025	15:56:02.794	90.356	NaN	OK	11-07-2025	15:56:02.794	90.356	1017	OK
11-07-2025	15:56:03.795	91.357	NaN	-175.357	2	4	OK	11-07-2025	15:56:03.795	91.357	NaN	OK	11-07-2025	15:56:03.795	91.357	1017	OK
